year;annualtemp
1973;6.1
1974;7.43
1975;6.68
1976;6.87
1977;7.08
1978;5.37
1979;6.18
1980;5.9
1981;6.21
1982;7.41
1983;7.08
1984;6.18
1985;6.2
1986;6.76
1987;6.3
1988;7.47
1989;7.85
1990;7.3
1991;6.87
1992;7.77
1993;7.33
1994;8.57
1995;7.01
1996;6.53
1997;7.66
1998;7.21
1999;7.25
2000;8.12
2001;7.24
2002;7.9
2003;7.63
2004;6.78
2005;6.13
2006;7.34
2007;7.88
2008;7.84
2009;7.55
2010;6.63
2011;8.32
2012;7.66
2013;7.14
2014;8.89
2015;8.53
2016;8.49
2017;8.05
2018;9.11
2019;8.64
2020;8.6
