year;annualtemp
1990;4.02
1991;3.48
1992;4.16
1993;3.86
1994;5.11
1995;3.44
1996;3.11
1997;4.31
1998;3.92
1999;3.93
2000;4.41
2001;3.97
2002;4.69
2003;4.53
2004;3.8
2005;3.21
2006;4.15
2007;4.61
2008;4.09
2009;4.13
2010;3.11
2011;5.13
2012;4.21
2013;3.98
2014;5.36
2015;5.31
2016;4.96
2017;4.71
2018;5.42
2019;4.89
2020;5.07
