year;annualtemp
1975;9.67
1976;9.23
1977;9.66
1978;8.75
1979;9.1
1980;8.43
1981;9.57
1982;9.69
1983;10.05
1984;9.2
1985;8.72
1986;9.21
1987;8.83
1988;10.02
1989;10.17
1990;10.24
1991;9.1
1992;10.58
1993;9.64
1994;10.95
1995;null
1996;NaN
1997;NaN
1998;NaN
1999;NaN
2000;NaN
2001;NaN
2002;NaN
2003;NaN
2004;NaN
2005;NaN
2006;NaN
2007;NaN
2008;NaN
2009;10.33
2010;9.19
2011;10.59
2012;10.44
2013;10.03
2014;11.3
2015;11.51
2016;10.72
2017;10.74
2018;11.77
2019;11.57
2020;11.12
