year;annualtemp
1990;null
1991;null
1992;null
1993;null
1994;-1.43
1995;-2.84
1996;-3.05
1997;-1.97
1998;-2.41
1999;-2.44
2000;-1.73
2001;-2.29
2002;-1.7
2003;-1.62
2004;-2.52
2005;-3.03
2006;-1.61
2007;-1.52
2008;-1.89
2009;-2.21
2010;-3.2
2011;-0.64
2012;-1.64
2013;-2.1
2014;-1.14
2015;-0.82
2016;-1.59
2017;-1.7
2018;-1.03
2019;-1.35
2020;-0.95
