year;annualtemp
1988;6.6
1989;6.92
1990;6.87
1991;5.98
1992;6.94
1993;6.57
1994;8.04
1995;6.35
1996;5.83
1997;7.07
1998;7.07
1999;6.72
2000;7.6
2001;6.63
2002;7.09
2003;6.9
2004;6.67
2005;6.09
2006;6.73
2007;7.34
2008;7.39
2009;7.18
2010;6.24
2011;7.65
2012;7.14
2013;6.96
2014;8.55
2015;8
2016;7.86
2017;7.45
2018;8.55
2019;8.19
2020;8.06
