year;annualtemp
1974;10.11
1975;9.95
1976;NaN
1977;9.23
1978;8.17
1979;8.83
1980;7.74
1981;9.16
1982;8.93
1983;9.56
1984;8.59
1985;7.88
1986;10.21
1987;NaN
1988;NaN
1989;NaN
1990;9.91
1991;8.89
1992;10.39
1993;9.35
1994;10.77
1995;9.72
1996;8.01
1997;9.3
1998;9.97
1999;9.97
2000;10.86
2001;9.74
2002;10.57
2003;10.09
2004;9.49
2005;9.4
2006;9.71
2007;10.85
2008;10.71
2009;10.49
2010;9.14
2011;10.39
2012;10.63
2013;10.06
2014;11.32
2015;11.4
2016;10.65
2017;10.77
2018;11.72
2019;11.63
2020;11.04
