year;annualtemp
1978;6.66
1979;7.58
1980;6.89
1981;7.79
1982;8.23
1983;8.27
1984;7.35
1985;7.55
1986;7.49
1987;7.55
1988;8.62
1989;8.52
1990;8.57
1991;7.66
1992;9.12
1993;8.69
1994;10
1995;8.67
1996;7.92
1997;null
1998;9.13
1999;8.87
2000;9.92
2001;9.21
2002;9.63
2003;9.1
2004;8.2
2005;8.51
2006;8.58
2007;9.62
2008;9.79
2009;9.49
2010;8.83
2011;9.64
2012;9.72
2013;9.61
2014;10.41
2015;9.88
2016;9.68
2017;9.63
2018;10.4
2019;10.43
2020;9.84
