year;annualtemp
1973;7
1974;8.06
1975;7.97
1976;7.01
1977;null
1978;6.2
1979;6.61
1980;5.66
1981;6.59
1982;7.11
1983;7.5
1984;6.25
1985;6.08
1986;6.75
1987;6.24
1988;7.08
1989;7.34
1990;7.36
1991;6.56
1992;7.64
1993;6.94
1994;8.31
1995;7.07
1996;5.95
1997;7.26
1998;7.74
1999;7.74
2000;8.47
2001;7.5
2002;8.46
2003;8.37
2004;7.64
2005;7.56
2006;8.08
2007;8.76
2008;8.54
2009;7.84
2010;6.89
2011;8.42
2012;8.03
2013;7.81
2014;9.4
2015;9.17
2016;8.48
2017;8.39
2018;9.39
2019;9.28
2020;8.88
