year;annualtemp
1993;9.33
1994;10.54
1995;9.23
1996;7.89
1997;8.88
1998;9.62
1999;9.58
2000;10.57
2001;9.63
2002;10.36
2003;9.76
2004;9.61
2005;9.36
2006;9.81
2007;10.8
2008;10.42
2009;10.14
2010;9.03
2011;9.99
2012;10.21
2013;10.03
2014;11.06
2015;11.18
2016;10.59
2017;10.65
2018;11.37
2019;11.33
2020;10.87
