year;annualtemp
1988;9.97
1989;10.16
1990;10.18
1991;9.07
1992;10.56
1993;9.88
1994;11.19
1995;9.92
1996;8.73
1997;10.22
1998;10.43
1999;10.43
2000;11.22
2001;10.19
2002;10.91
2003;10.37
2004;9.76
2005;9.49
2006;10.24
2007;10.88
2008;10.8
2009;10.37
2010;9.51
2011;10.78
2012;10.57
2013;10.23
2014;11.61
2015;11.59
2016;11.08
2017;10.79
2018;11.96
2019;11.48
2020;11.14
