year;annualtemp
1979;8.59
1980;8.07
1981;null
1982;9.29
1983;9.3
1984;8.44
1985;8.41
1986;8.61
1987;null
1988;9.64
1989;9.65
1990;9.7
1991;8.7
1992;10.14
1993;null
1994;null
1995;9.95
1996;8.86
1997;9.86
1998;9.83
1999;9.56
2000;10.35
2001;10.13
2002;10.87
2003;10.45
2004;9.69
2005;9.57
2006;9.88
2007;11.08
2008;10.84
2009;10.62
2010;9.91
2011;10.71
2012;10.61
2013;10.56
2014;11.47
2015;11.04
2016;11.05
2017;10.79
2018;11.49
2019;11.53
2020;11.02
