year;annualtemp
1986;8.8
1987;8.34
1988;9.55
1989;9.69
1990;9.7
1991;8.62
1992;9.98
1993;9.18
1994;10.66
1995;9.45
1996;7.75
1997;9.14
1998;9.67
1999;9.8
2000;10.69
2001;9.53
2002;10.46
2003;9.76
2004;9.41
2005;9.17
2006;9.49
2007;10.65
2008;10.25
2009;9.99
2010;8.87
2011;10.3
2012;10.05
2013;9.77
2014;11.02
2015;11.17
2016;10.43
2017;10.51
2018;11.57
2019;11.19
2020;10.8
