year;annualtemp
1992;8.33
1993;7.67
1994;8.93
1995;7.5
1996;6.28
1997;7.68
1998;8.24
1999;8.02
2000;9.38
2001;8.01
2002;8.65
2003;8.44
2004;7.62
2005;7.2
2006;8.42
2007;9
2008;8.69
2009;8.39
2010;7.16
2011;8.77
2012;8.55
2013;8
2014;null
2015;9.66
2016;8.68
2017;8.74
2018;9.34
2019;9.71
2020;9.24
