year;annualtemp
1984;6.88
1985;6.55
1986;7.27
1987;6.62
1988;7.83
1989;8.22
1990;8.32
1991;7.18
1992;8.49
1993;7.66
1994;9.01
1995;7.73
1996;5.99
1997;7.46
1998;8.43
1999;8.37
2000;9.22
2001;7.94
2002;8.78
2003;8.3
2004;7.83
2005;7.69
2006;8.25
2007;9.13
2008;8.8
2009;8.41
2010;7.19
2011;8.65
2012;8.55
2013;8.06
2014;9.44
2015;9.67
2016;8.87
2017;8.88
2018;9.62
2019;9.64
2020;9.22
