year;annualtemp
1990;null
1991;9.75
1992;11.28
1993;10.09
1994;11.53
1995;10.21
1996;8.95
1997;9.95
1998;10.72
1999;10.96
2000;11.18
2001;NaN
2002;11.28
2003;10.82
2004;9.95
2005;9.95
2006;10.53
2007;11.43
2008;11.35
2009;11.12
2010;9.85
2011;11.02
2012;11.33
2013;10.75
2014;12.02
2015;11.92
2016;11.42
2017;11.53
2018;12.23
2019;12.32
2020;11.76
