year;annualtemp
2002;7.25
2003;6.75
2004;5.76
2005;NaN
2006;NaN
2007;NaN
2008;7.24
2009;7.02
2010;6.12
2011;7.85
2012;6.86
2013;6.69
2014;8.25
2015;7.99
2016;7.61
2017;7.3
2018;8.32
2019;7.86
2020;7.87
