year;annualtemp
1976;5.76
1977;6.24
1978;5.06
1979;5.53
1980;4.81
1981;5.38
1982;6.12
1983;6.19
1984;5.07
1985;5.31
1986;5.51
1987;null
1988;5.93
1989;6.27
1990;6.16
1991;5.44
1992;6.89
1993;6.37
1994;7.43
1995;6.04
1996;6.29
1997;7.43
1998;7.01
1999;6.85
2000;7.7
2001;6.56
2002;7.62
2003;8.04
2004;7.19
2005;7.1
2006;7.77
2007;8.03
2008;7.74
2009;6.58
2010;5.87
2011;6.97
2012;6.3
2013;6.49
2014;7.72
2015;7.34
2016;6.97
2017;6.66
2018;null
2019;7.33
2020;7.17
