year;annualtemp
1998;9.52
1999;9.51
2000;10.31
2001;9.61
2002;10.19
2003;9.74
2004;9.17
2005;9.04
2006;9.54
2007;10.45
2008;10.42
2009;10.02
2010;9.02
2011;10.18
2012;10.07
2013;9.93
2014;11.01
2015;10.67
2016;10.66
2017;10.32
2018;null
2019;10.45
2020;9.85
