year;annualtemp
1979;9.04
1980;8.28
1981;9.23
1982;9.52
1983;9.89
1984;8.97
1985;8.68
1986;8.87
1987;9.05
1988;9.86
1989;10.37
1990;10.18
1991;9.25
1992;10.56
1993;9.28
1994;10.62
1995;9.48
1996;8.34
1997;9.21
1998;9.72
1999;10
2000;10.75
2001;10.04
2002;10.75
2003;10.11
2004;9.5
2005;9.11
2006;9.66
2007;10.69
2008;10.78
2009;10.53
2010;9.57
2011;10.21
2012;10.69
2013;10.62
2014;11.61
2015;11.39
2016;10.89
2017;10.67
2018;11.59
2019;11.73
2020;10.98
