year;annualtemp
1991;7.51
1992;8.6
1993;8.34
1994;9.57
1995;7.9
1996;7.41
1997;8.77
1998;8.65
1999;8.6
2000;9.4
2001;8.72
2002;9.52
2003;9.32
2004;8.55
2005;8.16
2006;8.79
2007;9.57
2008;9.4
2009;9.26
2010;8.2
2011;9.55
2012;9.07
2013;8.77
2014;10.24
2015;10
2016;9.68
2017;9.44
2018;10.47
2019;10.09
2020;9.97
