year;annualtemp
1978;7.88
1979;8.47
1980;7.66
1981;null
1982;8.88
1983;9.23
1984;8.25
1985;7.77
1986;8.3
1987;7.98
1988;9.29
1989;9.38
1990;9.28
1991;8.36
1992;9.85
1993;8.94
1994;10.47
1995;9.26
1996;7.74
1997;8.93
1998;9.45
1999;9.7
2000;10.34
2001;9.4
2002;10.19
2003;9.5
2004;9.31
2005;8.91
2006;9.3
2007;10.57
2008;10.42
2009;10.06
2010;8.88
2011;10.16
2012;10.05
2013;9.87
2014;10.95
2015;11.21
2016;10.54
2017;10.42
2018;11.36
2019;11.26
2020;10.96
