year;annualtemp
1985;8.24
1986;8.68
1987;8.26
1988;9.26
1989;9.7
1990;9.79
1991;8.74
1992;9.67
1993;9.01
1994;10.4
1995;9.26
1996;8.39
1997;9.64
1998;9.39
1999;9.38
2000;10.19
2001;9.37
2002;10.32
2003;10.59
2004;9.21
2005;8.94
2006;9.82
2007;9.9
2008;9.88
2009;10
2010;8.72
2011;10.66
2012;9.81
2013;9.22
2014;10.95
2015;10.8
2016;10.19
2017;10.1
2018;11.31
2019;10.74
2020;10.99
