year;annualtemp
1996;9.75
1997;10.7
1998;11.36
1999;11.47
2000;12.44
2001;11.38
2002;12.08
2003;11.6
2004;10.92
2005;10.86
2006;11.49
2007;12.39
2008;12.3
2009;11.97
2010;10.75
2011;11.64
2012;12.2
2013;11.78
2014;12.85
2015;12.78
2016;12.24
2017;12.23
2018;13.11
2019;13.14
2020;12.56
