region;energietraeger_gruppe;energietraeger_untergruppe;year;nutzenergiekategorie;gesamt;industrie_eisenStahlerzeugung;industrie_chemiePetrochemie;industrie_nichtEisenMetalle;industrie_steineErdenGlas;industrie_fahrzeugbau;industrie_maschinenbau;industrie_bergbau;industrie_nahrungsGenußmittelTabak;industrie_papierDruck;industrie_holzverarbeitung;industrie_bau;industrie_textilLeder;industrie_sonstProduzierenderBereich;verkehr_eisenbahn;verkehr_sonstigerLandverkehr;verkehr_transportinRohrfernleitungen;verkehr_binnenschiffahrt;verkehr_flugverkehr;oeffentUndPrivDienstleistungen;privateHaushalte;landwirtschaft
burgenland;coal;steinkohle;2020;raumklimaUndWarmwasser;242.5203333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241.6883056;0.832027778
burgenland;coal;steinkohle;2020;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;steinkohle;2020;prozesswaermeGroesser200Grad;1.249361111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.249361111
burgenland;coal;steinkohle;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;steinkohle;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;steinkohle;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;steinkohle;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;steinkohle;2019;raumklimaUndWarmwasser;238.1013611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237.4021944;0.699166667
burgenland;coal;steinkohle;2019;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;steinkohle;2019;prozesswaermeGroesser200Grad;1.049833333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.049833333
burgenland;coal;steinkohle;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;steinkohle;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;steinkohle;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;steinkohle;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2020;raumklimaUndWarmwasser;614.9418889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583.0427778;31.89911111
burgenland;coal;braunkohle;2020;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2020;prozesswaermeGroesser200Grad;45.65494444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.65494444;0
burgenland;coal;braunkohle;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2019;raumklimaUndWarmwasser;619.8809167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;594.3702778;25.51063889
burgenland;coal;braunkohle;2019;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2019;prozesswaermeGroesser200Grad;55.45044444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55.45044444;0
burgenland;coal;braunkohle;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;braunkohle;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2020;raumklimaUndWarmwasser;3028.811444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2934.158333;94.65311111
burgenland;coal;koks;2020;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2020;prozesswaermeGroesser200Grad;625.9232222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;625.62;0.303222222
burgenland;coal;koks;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2019;raumklimaUndWarmwasser;2918.301861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2838.988889;79.31297222
burgenland;coal;koks;2019;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2019;prozesswaermeGroesser200Grad;605.5824167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;605.3283333;0.254083333
burgenland;coal;koks;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;coal;koks;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2020;raumklimaUndWarmwasser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2020;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2020;prozesswaermeGroesser200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2019;raumklimaUndWarmwasser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2019;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2019;prozesswaermeGroesser200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petrolkoks;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;heizoel;2020;raumklimaUndWarmwasser;1966.271167;0;0;0;18.23188889;0.000138889;96.54652778;110.7513611;536.6611111;0.891472222;14.72752778;719.9011111;8.567861111;425.5583333;0;0;0;0;0;34.43380556;0;0
burgenland;oil;heizoel;2020;prozesswaermeKleiner200Grad;1728.913528;0;0;0;6.812805556;0;0.049277778;80.29472222;1620.658333;5.267611111;0;11.20322222;0.456722222;0;0;0;0;0;0;4.170777778;0;0
burgenland;oil;heizoel;2020;prozesswaermeGroesser200Grad;3144.907;0;0;0;2389.281667;0.000138889;53.10986111;30.45661111;214.1113333;0.060194444;1.767305556;320.1325;2.776805556;132.3112778;0;0;0;0;0;0.899305556;0;0
burgenland;oil;heizoel;2020;standmotoren;2.005722222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.005722222;0;0
burgenland;oil;heizoel;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;heizoel;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;heizoel;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;heizoel;2019;raumklimaUndWarmwasser;4073.720333;0;0;0;37.08844444;0.00025;196.4007778;225.2971111;1108.421389;1.8135;29.95961111;1502.397222;17.42927778;879.7808333;0;0;0;0;0;75.13188889;0;0
burgenland;oil;heizoel;2019;prozesswaermeKleiner200Grad;3568.736556;0;0;0;13.85905556;0;0.10025;163.3404167;3347.311111;10.71572222;0;23.38058333;0.929055556;0;0;0;0;0;0;9.100333333;0;0
burgenland;oil;heizoel;2019;prozesswaermeGroesser200Grad;6425.607972;0;0;0;4860.422222;0.000277778;108.0393056;61.95672222;442.2261111;0.122444444;3.595166667;668.1002778;5.648722222;273.5345;0;0;0;0;0;1.962222222;0;0
burgenland;oil;heizoel;2019;standmotoren;4.376333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.376333333;0;0
burgenland;oil;heizoel;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;heizoel;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;heizoel;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;gasoelFuerHeizzwecke;2020;raumklimaUndWarmwasser;390564.5491;0;0;0;586.8961111;0.000111111;125.0359444;169.92125;132.7866667;52.32325;86.20741667;151.5088889;5.993861111;485.8925;0;0;0;0;0;39147.13889;349253.8889;366.9552778
burgenland;oil;gasoelFuerHeizzwecke;2020;prozesswaermeKleiner200Grad;969.3642222;0;0;0;0;0;0;0;366.6722222;0;0;0;0.3195;0;0;0;0;0;0;594.0911111;0;8.281388889
burgenland;oil;gasoelFuerHeizzwecke;2020;prozesswaermeGroesser200Grad;45731.19175;0;0;0;917.0916667;0.000138889;0;498.2058333;1205.6425;0;10.34488889;681.79;1.942583333;0;0;0;0;0;0;702.4519444;41713.72222;0
burgenland;oil;gasoelFuerHeizzwecke;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;gasoelFuerHeizzwecke;2020;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;gasoelFuerHeizzwecke;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;gasoelFuerHeizzwecke;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;gasoelFuerHeizzwecke;2019;raumklimaUndWarmwasser;381564.7048;0;0;0;550.8877778;0.000111111;117.3645;159.4959444;126.0982222;49.11302778;7.759722222;144.7671667;5.626111111;460.7633333;0;0;0;0;0;36698.11111;342913.8889;330.8288889
burgenland;oil;gasoelFuerHeizzwecke;2019;prozesswaermeKleiner200Grad;912.89375;0;0;0;0;0;0;0;348.2030556;0;0;0;0.299888889;0;0;0;0;0;0;556.9247222;0;7.466083333
burgenland;oil;gasoelFuerHeizzwecke;2019;prozesswaermeGroesser200Grad;44742.59161;0;0;0;860.8247222;0.000111111;0;467.6391667;1144.914444;0;0.931166667;651.4522222;1.823388889;0;0;0;0;0;0;658.5063889;40956.5;0
burgenland;oil;gasoelFuerHeizzwecke;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;gasoelFuerHeizzwecke;2019;verkehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;gasoelFuerHeizzwecke;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;gasoelFuerHeizzwecke;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;diesel;2020;raumklimaUndWarmwasser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;diesel;2020;prozesswaermeKleiner200Grad;89.48208333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.48208333
burgenland;oil;diesel;2020;prozesswaermeGroesser200Grad;22.28941667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.28941667;0;0
burgenland;oil;diesel;2020;standmotoren;62113.06;0;0;0;585.485;75.51133333;1790.683611;2052.060833;5.738416667;1.073694444;433.8483333;42281.13889;30.78205556;115.9989444;0;0;0;0;0;10397.66667;0;4343.072222
burgenland;oil;diesel;2020;verkehr;2737765.644;0;0;0;0;0;0;0;0;0;0;0;0;0;2196.096944;2561815;0;2234.575278;0;0;0;171519.9722
burgenland;oil;diesel;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;diesel;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;diesel;2019;raumklimaUndWarmwasser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;diesel;2019;prozesswaermeKleiner200Grad;90.32066667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.32066667
burgenland;oil;diesel;2019;prozesswaermeGroesser200Grad;22.28633333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.28633333;0;0
burgenland;oil;diesel;2019;standmotoren;68100.127;0;0;0;658.9952778;84.99208333;2015.511667;2309.705556;6.458888889;1.2085;488.32;47589.72222;34.64688889;130.5631111;0;0;0;0;0;10396.23056;0;4383.772222
burgenland;oil;diesel;2019;verkehr;3077636.482;0;0;0;0;0;0;0;0;0;0;0;0;0;2498.861389;2899861.111;0;2149.148056;0;0;0;173127.3611
burgenland;oil;diesel;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;diesel;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;benzin;2020;raumklimaUndWarmwasser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;benzin;2020;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;benzin;2020;prozesswaermeGroesser200Grad;6.843388889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.843388889;0;0
burgenland;oil;benzin;2020;standmotoren;1308.797167;0;0;0;0;0;9.538916667;0;0;0;0;219.7180556;0;0;0;0;0;0;0;200.0837778;0;879.4563889
burgenland;oil;benzin;2020;verkehr;578419.522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577596.6667;0;124.0411667;698.8141667;0;0;0
burgenland;oil;benzin;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;benzin;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;benzin;2019;raumklimaUndWarmwasser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;benzin;2019;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;benzin;2019;prozesswaermeGroesser200Grad;6.843388889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.843388889;0;0
burgenland;oil;benzin;2019;standmotoren;1355.826694;0;0;0;0;0;11.49575;0;0;0;0;264.7907778;0;0;0;0;0;0;0;200.0837778;0;879.4563889
burgenland;oil;benzin;2019;verkehr;697636.9716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;696675.2778;0;122.3243611;839.3694444;0;0;0
burgenland;oil;benzin;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;benzin;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2020;raumklimaUndWarmwasser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2020;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2020;prozesswaermeGroesser200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2020;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2020;verkehr;3689.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3689.625;0;0;0
burgenland;oil;petroleum;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2019;raumklimaUndWarmwasser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2019;prozesswaermeKleiner200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2019;prozesswaermeGroesser200Grad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2019;standmotoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2019;verkehr;10575.61667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10575.61667;0;0;0
burgenland;oil;petroleum;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;petroleum;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;fluessiggas;2020;raumklimaUndWarmwasser;15693.66892;0;0;0;15.82594444;0.001305556;208.608;40.35966667;2.407666667;0.017222222;0;14.36977778;0;130.3401667;0;0;0;0;0;2283.783139;11752.49125;1245.464722
burgenland;oil;fluessiggas;2020;prozesswaermeKleiner200Grad;82.19686111;0;0;0;0;0;0;0;69.82266667;0;0;0;0;0;0;0;0;0;0;12.37422222;0;0
burgenland;oil;fluessiggas;2020;prozesswaermeGroesser200Grad;5390.641472;0;0;0;96.16113889;0;397.1068889;1231.621;469.4972222;0.190388889;0;751.4738056;0;1707.693306;0;0;0;0;0;289.8495556;441.0185833;6.029583333
burgenland;oil;fluessiggas;2020;standmotoren;501.5491667;0;0;0;5.63825;0;62.64186111;0;180.5758611;0;2.23025;9.797583333;0;164.4656111;0;0;0;0;0;39.51152778;0;36.68827778
burgenland;oil;fluessiggas;2020;verkehr;769.8912222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;769.8912222;0;0;0;0;0;0
burgenland;oil;fluessiggas;2020;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;fluessiggas;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;fluessiggas;2019;raumklimaUndWarmwasser;15671.98881;0;0;0;15.82594444;0.001305556;208.608;40.35966667;2.5785;0.017222222;0;27.66097222;0;162.0268333;0;0;0;0;0;2256.170639;11752.49125;1206.248472
burgenland;oil;fluessiggas;2019;prozesswaermeKleiner200Grad;87.00088889;0;0;0;0;0;0;0;74.77630556;0;0;0;0;0;0;0;0;0;0;12.22461111;0;0
burgenland;oil;fluessiggas;2019;prozesswaermeGroesser200Grad;6530.477667;0;0;0;96.16113889;0;397.1068889;1231.621;502.8061111;0.190388889;0;1446.542667;0;2122.846083;0;0;0;0;0;286.3450833;441.0185833;5.839722222
burgenland;oil;fluessiggas;2019;standmotoren;561.7723333;0;0;0;5.63825;0;62.64186111;0;193.3869722;0;2.23025;18.85975;0;204.4483889;0;0;0;0;0;39.03380556;0;35.53308333
burgenland;oil;fluessiggas;2019;verkehr;1807.504306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1807.504306;0;0;0;0;0;0
burgenland;oil;fluessiggas;2019;beleuchtungUndEdv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;oil;fluessiggas;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;gas;erdgas;2020;raumklimaUndWarmwasser;829357.4944;0;34113.38611;0;5504.436333;2745.573694;11117.59989;2904.916417;5886.744278;2002.210222;9611.010861;6232.978;1008.807056;9554.655139;0;0;0;0;0;56963.76;672541.9217;9169.49475
burgenland;gas;erdgas;2020;prozesswaermeKleiner200Grad;392598.0287;0;216835.527;0;2890.013028;0;0;59460.57039;64137.81997;24894.03375;0;0;8334.43025;7068.898667;0;0;0;0;0;8976.735722;0;0
burgenland;gas;erdgas;2020;prozesswaermeGroesser200Grad;230267.8638;0;18672.87892;0;58657.99775;297.1747222;12270.39956;6085.399833;25872.35425;3420.332722;0;6197.721639;5720.009417;14453.59781;0;0;0;0;0;1750.743528;74499.33969;2369.914028
burgenland;gas;erdgas;2020;standmotoren;7889.864917;0;0;0;0;0;756.8251111;0;234.5901944;1786.614778;0;68.87594444;1853.630389;1810.759028;0;0;0;0;0;1378.569444;0;0
burgenland;gas;erdgas;2020;verkehr;6033.512417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6033.512417;0;0;0;0;0;0
burgenland;gas;erdgas;2020;beleuchtungUndEdv;49.24463889;0;0;0;0;0;1.221361111;0;0;0;0;48.02327778;0;0;0;0;0;0;0;0;0;0
burgenland;gas;erdgas;2020;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;gas;erdgas;2019;raumklimaUndWarmwasser;853044.0044;0;44186.30683;0;5909.358111;2660.583694;10022.79728;3097.535389;6362.326139;2320.916278;6973.692917;5067.267556;1026.022306;10057.64353;0;0;0;0;0;50389.90533;693935.5808;11034.06822
burgenland;gas;erdgas;2019;prozesswaermeKleiner200Grad;469402.5894;0;280862.2133;0;3102.610472;0;0;63403.27775;69319.42511;28856.594;0;0;8476.656917;7441.028667;0;0;0;0;0;7940.783111;0;0
burgenland;gas;erdgas;2019;prozesswaermeGroesser200Grad;244266.2944;0;24186.56286;0;62973.04458;287.9755833;11062.07531;6488.910111;27962.54572;3964.771389;0;5038.604944;5817.621111;15214.48261;0;0;0;0;0;1548.700444;76869.17483;2851.824861
burgenland;gas;erdgas;2019;standmotoren;8073.659528;0;0;0;0;0;682.2969722;0;253.5424167;2071.002972;0;55.99455556;1885.2625;1906.083306;0;0;0;0;0;1219.476806;0;0
burgenland;gas;erdgas;2019;verkehr;5687.47925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5687.47925;0;0;0;0;0;0
burgenland;gas;erdgas;2019;beleuchtungUndEdv;40.14291667;0;0;0;0;0;1.101083333;0;0;0;0;39.04183333;0;0;0;0;0;0;0;0;0;0
burgenland;gas;erdgas;2019;elektrochemie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
burgenland;elektrischeEnergie;elektrischeEnergie;2020;raumklimaUndWarmwasser;261015.4709;0;656.7726389;0;661.4268333;2820.727694;5005.635361;144.0429722;4984.00775;837.6071667;4149.441694;4979.706861;318.1045556;7119.835833;0;0;0;0;0;46261.14442;166336.9503;16740.06675
burgenland;elektrischeEnergie;elektrischeEnergie;2020;prozesswaermeKleiner200Grad;12319.63686;0;91.88011111;0;69.28280556;74.45938889;73.36822222;13.40872222;2975.596028;5526.454028;2330.113861;3.758222222;37.36733333;1102.197389;0;0;0;0;0;0;0;21.75075
burgenland;elektrischeEnergie;elektrischeEnergie;2020;prozesswaermeGroesser200Grad;332868.7838;0;5058.335694;0;8924.681833;1174.785083;9314.057028;13465.29383;6348.087333;36.76455556;799.9509722;383.0251389;219.9805833;9373.791944;0;0;0;0;0;102030.3221;175393.4511;346.2565833
burgenland;elektrischeEnergie;elektrischeEnergie;2020;standmotoren;704638.1281;0;19108.91539;0;19479.41503;9904.568194;23434.032;48828.8585;57429.57528;28305.27606;79263.38414;16294.37403;4817.75875;86590.94408;0;0;0;0;0;22483.75008;260880.5274;27816.74919
burgenland;elektrischeEnergie;elektrischeEnergie;2020;verkehr;13520.97553;0;0;0;0;0;0;0;0;0;0;0;0;0;10393.49714;3127.478389;0;0;0;0;0;0
burgenland;elektrischeEnergie;elektrischeEnergie;2020;beleuchtungUndEdv;229676.3344;0;1476.096083;0;1220.525056;2821.017083;5554.879194;2207.556472;5553.688722;1282.940111;7009.671222;11619.68619;710.6616944;9866.442278;0;0;0;0;0;69902.33228;101070.4668;9380.371222
burgenland;elektrischeEnergie;elektrischeEnergie;2020;elektrochemie;1882.872556;0;0;0;0;3.6235;1727.861139;0;0;0;0;1.583527778;0;0;0;0;0;0;0;18.19788889;0;131.6065278
