region;year;bruttoinlandsverbrauch_TWh;umwandlungseinsatz;umwandlungseinsatz_kraftwerke;umwandlungseinsatz_kraftwerke_evu;umwandlungseinsatz_kraftwerke_uea;umwandlungseinsatz_kwk_anlagen;umwandlungseinsatz_kwk_anlagen_evu;umwandlungseinsatz_kwk_anlagen_uea;umwandlungseinsatz_heizwerke;umwandlungseinsatz_heizwerke_evu;umwandlungseinsatz_heizwerke_uea;umwandlungseinsatz_gaserzeugung;umwandlungsausstoss;verbrauchDesSektorsEnergie;transportverluste;nichtenergetischerVerbrauch;energetischerEndverbrauch;energeEndverbrauch_industrie_EisenStahlerzeugung;energeEndverbrauch_industrie_chemiePetrochemie;energeEndverbrauch_industrie_nichtEisenMetalle;energeEndverbrauch_industrie_steineErdenGlas;energeEndverbrauch_industrie_fahrzeugbau;energeEndverbrauch_industrie_maschinenbau;energeEndverbrauch_industrie_bergbau;energeEndverbrauch_industrie_hrungsGenussmittelTabak;energeEndverbrauch_industrie_papierDruck;energeEndverbrauch_industrie_holzverarbeitung;energeEndverbrauch_industrie_bau;energeEndverbrauch_industrie_textilLeder;energeEndverbrauch_industrie_sonstProduzierenderBereich;energeEndverbrauch_verkehr_eisenbahn;energeEndverbrauch_verkehr_sonstigerLandverkehr;energeEndverbrauch_verkehr_transportInRohrfernleitungen;energeEndverbrauch_verkehr_binnenschiffahrt;energeEndverbrauch_verkehr_flugverkehr;energeEndverbrauch_oeffentUndPrivDienstleistungen;energeEndverbrauch_privateHaushalte;energeEndverbrauch_landwirtschaft;energeEndverbrauch_industrie_summe;energeEndverbrauch_verkehr_summe;energeEndverbrauch_summe_aus_Landwirtschaft_privateHaushalte_oeffentUndPrivDienstleistungen;verbrauchDesSektorsEnergie_gewinnungErdoelErdgas;verbrauchDesSektorsEnergie_kohlenbergbau;verbrauchDesSektorsEnergie_mineraloelverarbeitung;verbrauchDesSektorsEnergie_kokerei;verbrauchDesSektorsEnergie_hochofen;verbrauchDesSektorsEnergie_energieversorgung
salzburg;2013;2.95102620594539;0.972497578096533;0.00088793745481689;0;0.00088793745481648;0.873990545001403;0.8386485408;0.0353420042014044;0.0976190956403125;0.0976190956403125;0;0;0;0.0191348724125529;0.00006045089712362;0;1.95933330453917;0;0.0275579883085815;0.0474658964158797;0.198918756582268;0.00589013251122233;0.0666248065820467;0.124299968618421;0.133173448095453;0.0501992366254331;0.192510242480661;0.0236331020157623;0.00523013621285775;0.0445175427997553;0;0.0220573397973077;0;0;0;0.362510845398483;0.649382770012675;0.00536109208236397;0.920021257248342;0.0220573397973077;1.01725470749352;0.01792605024;0;0;0;0;0.00120882217255289
salzburg;2014;2.49764016694447;0.824421350582153;0.0294825507625303;0.0290429308913072;0.000439619871223;0.705399293268436;0.677913415512692;0.027485877755742;0.0895395065511883;0.0895395065511883;0;0;0;0.0111262644160128;0.00005448894259658;0;1.66203806300371;0;0.0159324242328187;0.0513946277227031;0.17386628617733;0.00465634121818858;0.0623028598865153;0.0968266531127358;0.145841993048949;0.0477110382883292;0.167665369597224;0.0143785137176762;0.00413203477285392;0.0436219870615303;0;0.0231127093642902;0;0;0;0.268151078680953;0.536646058473461;0.0057980876481513;0.828330128836853;0.0231127093642902;0.810595224802564;0.00986507501936658;0;0;0;0;0.00126118939664619
salzburg;2015;2.51268884983673;0.929064490101547;0.0489978475993439;0.0483581268000181;0.000639720799326;0.781649413148808;0.752520066821983;0.0291293463268261;0.0984172293533958;0.0984172293533958;0;0;0;0.0140667760689252;0.00005458455851923;0;1.56950299910774;0;0.0107118884850164;0.0519855411168228;0.149542723116884;0.00539480474124828;0.0645666874626869;0.0828727566087625;0.133007806184501;0.0469697038638039;0.149380335645642;0.0134155735808781;0.00347867618230633;0.0431842490143219;0;0.0236430007136714;0;0;0;0.177438735686805;0.607454227681594;0.00645628902279517;0.754510746002875;0.0236430007136714;0.791349252391194;0.012707965062;0;0;0;0;0.00135881100692522
salzburg;2016;2.81715228950992;1.14661046947211;0.002946561658209;0.002479957662195;0.000466603996014;1.0437297495135;1.01470995529781;0.0290197942156981;0.0999341583003953;0.0999341583003953;0;0;0;0.017180564076;0.00005796885336548;0;1.65330328710844;0;0.0251552277619647;0.0564367611639497;0.180465725695966;0.00624923820251114;0.0712233676242322;0.0911254747172769;0.118400221852834;0.0517865362472406;0.134938638527763;0.0158701931144899;0.00423476096895564;0.00916387532906197;0;0.0229293672328767;0;0;0;0.188877970245215;0.668622614221275;0.00782331420282217;0.765050021206247;0.0229293672328767;0.865323898669311;0.015783496326;0;0;0;0;0.00139706775
salzburg;2017;2.78898702899042;1.15931990331728;0.10923756957828;0.10870260121764;0.00053496836064;0.946011369905281;0.916788341952361;0.02922302795292;0.104070963833721;0.104070963833721;0;0;0;0.01692749718;0.00006439443276905;0;1.61267523406036;0;0.00724916142897781;0.00430064138109497;0.192132794702466;0.00551676520298667;0.0774225825510339;0.110821892618506;0.127724858257838;0.0591792057024106;0.153288463195779;0.0145927926283975;0.00328132695713083;0.0108311892465561;0;0.0212723090356907;0;0;0;0.147910951387542;0.666254018170281;0.0108962815936708;0.766341673873178;0.0212723090356907;0.825061251151492;0.01558505718;0;0;0;0;0.00134244
salzburg;2018;2.71514996275638;0.964566018658172;0.13705302312549;0.1363541797071;0.00069884341839;0.744516713150731;0.7272534086829;0.01726330446783;0.0829962823819528;0.0829962823819528;0;0;0;0.01480702554;0.00006092355305032;0;1.73571599500516;0;0.00787597326959692;0.211998355195524;0.198931301033356;0.00581122880421044;0.0753579392842028;0.0960306699136886;0.133638516140163;0.0514414243470133;0.171130668472403;0.0175013265655874;0.00470490576744161;0.00677368486928758;0;0.0206777685447631;0;0;0;0.151557369565041;0.573095625600006;0.00918923763287292;0.981195993662475;0.0206777685447631;0.733842232797919;0.01348838964;0;0;0;0;0.0013186359
salzburg;2019;2.53672994224779;0.91523705553975;0.00672320290202178;0.00003037221751971;0.00669283068450208;0.906745227954925;0.882093460582481;0.0246517673724443;0.00176862468280226;0.00176862468280226;0;0;0;0.00870546075552;0.00006368899056804;0;1.61272373696196;0;0.00900586746200233;0.00346910611367989;0.227614769004684;0.00596760631777903;0.0748908795220003;0.0930183359708728;0.132431928966873;0.0423011441650153;0.162843717110478;0.0145113518242717;0.00428026128023419;0.00669784430491753;0;0.0227499170204963;0;0;0;0.193975727299201;0.607407378960989;0.0115579016384638;0.777032812042808;0.0227499170204963;0.812941007898653;0.00733486695552;0;0;0;0;0.0013705938
salzburg;2020;2.56468604666698;0.966602599398453;0.176366008318787;0.17581441590196;0.00055159241682728;0.788412286577714;0.787589060610439;0.00082322596727328;0.00182430450195098;0.00182430450195098;0;0;0;0.0117830488698319;0.00105029753405166;0;1.58525010086464;0;0.00867198826911542;0.00429160172353847;0.231973113818861;0.004239630774622;0.0810580407675336;0.0872340281202078;0.124875143841763;0.0420054704874075;0.14710407793002;0.0131977927740255;0.00402437436387078;0.00637385625291567;0;0.0241340496842333;0;0;0;0.208092716210613;0.588578419670186;0.00939579617572647;0.755049119123881;0.0241340496842333;0.806066932056528;0.010557168237;0;0;0;0;0.00122588063283186
kaernten;1988;0.994666549267519;0;;;;;;;;;;;0;0.221388888888889;0;0;0.773277660378631;0.0219444444444444;0.137222222222222;0;0.205277777777778;0;0.0302777777777778;0;0.0338888888888889;0.0916666666666667;0.0191666666666667;0.00583333333333333;0.00583333333333333;0.00222222222222222;0;0;0.145277777777778;0;0;0.03328751177876;0.0408234819332044;0.00055555555555555;0.553333333333333;0.145277777777778;0.07466654926752;;;;;;
kaernten;1989;1.03498206399185;0.00388888888888889;;;;;;;;;;;0;0.211111111111111;0;0;0.81998206399185;0.0241666666666667;0.145833333333333;0;0.211944444444444;0;0.0330555555555556;0;0.0358333333333333;0.085;0.0155555555555556;0.00555555555555556;0.00583333333333333;0.00222222222222222;0;0;0.164166666666667;0;0;0.0466046887196736;0.0436551530499539;0.00055555555555555;0.565;0.164166666666667;0.0908153973251831;;;;;;
