region;energietraeger_gruppe;energietraeger_untergruppe;year;nutzenergiekategorie;gesamt;industrie_eisenStahlerzeugung;industrie_chemiePetrochemie;industrie_nichtEisenMetalle;industrie_steineErdenGlas;industrie_fahrzeugbau;industrie_maschinenbau;industrie_bergbau;industrie_nahrungsGenußmittelTabak;industrie_papierDruck;industrie_holzverarbeitung;industrie_bau;industrie_textilLeder;industrie_sonstProduzierenderBereich;verkehr_eisenbahn;verkehr_sonstigerLandverkehr;verkehr_transportinRohrfernleitungen;verkehr_binnenschiffahrt;verkehr_flugverkehr;oeffentUndPrivDienstleistungen;privateHaushalte;landwirtschaft
austria;coal;braunkohle;2015;prozesswaermeKleiner200Grad;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;braunkohle;2015;prozesswaermeGroesser200Grad;535.604600;0.000000;0.000000;0.000000;529.883722;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.720878;0.000000
austria;coal;braunkohle;2015;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;braunkohle;2015;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;braunkohle;2015;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;braunkohle;2015;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2017;raumklimaUndWarmwasser;82.592594;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;80.590639;2.001954
austria;coal;koks;2017;prozesswaermeKleiner200Grad;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2017;prozesswaermeGroesser200Grad;1742.995596;1658.986064;0.000000;25.052733;0.393408;0.000000;0.000000;4.927269;47.281639;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.348070;0.006413
austria;coal;koks;2017;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2017;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2017;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2017;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2016;raumklimaUndWarmwasser;111.643207;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;108.981083;2.662123
austria;coal;koks;2016;prozesswaermeKleiner200Grad;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2016;prozesswaermeGroesser200Grad;1792.865866;1707.761041;0.000000;35.337651;0.065834;0.000000;0.000000;0.695638;42.370417;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.626757;0.008528
austria;coal;koks;2016;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2016;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2016;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2016;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2015;raumklimaUndWarmwasser;107.840537;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.160642;105.061009;2.618887
austria;coal;koks;2015;prozesswaermeKleiner200Grad;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2015;prozesswaermeGroesser200Grad;1845.645082;1739.159432;0.000000;34.886312;0.107404;0.000000;0.000000;0.807818;62.006556;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;8.669172;0.008389
austria;coal;koks;2015;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2015;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2015;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;coal;koks;2015;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2017;raumklimaUndWarmwasser;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2017;prozesswaermeKleiner200Grad;34.469194;0.000000;34.469194;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2017;prozesswaermeGroesser200Grad;349.815881;0.000000;0.000000;0.000000;349.815881;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2017;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2017;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2017;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2017;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2016;raumklimaUndWarmwasser;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2016;prozesswaermeKleiner200Grad;39.203556;0.000000;39.203556;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2016;prozesswaermeGroesser200Grad;434.803181;0.000000;0.000000;0.000000;434.803181;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2016;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2016;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2016;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2016;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2015;raumklimaUndWarmwasser;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2015;prozesswaermeKleiner200Grad;37.194694;0.000000;37.194694;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2015;prozesswaermeGroesser200Grad;410.948875;0.000000;0.000000;0.000000;410.948875;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2015;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2015;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2015;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;petrolkoks;2015;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;heizoel;2017;raumklimaUndWarmwasser;543.681255;1.857454;64.020558;1.669491;1.398234;7.005989;67.137185;11.295567;26.078057;6.818526;60.651643;93.404702;11.847471;22.523196;0.000000;0.000000;0.000000;0.000000;0.000000;142.196784;0.000000;25.776398
austria;oil;heizoel;2017;prozesswaermeKleiner200Grad;242.460320;12.205055;83.046748;0.000000;0.522486;0.000000;0.034273;8.189285;78.752903;40.289498;0.000000;1.453581;0.631528;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;17.223556;0.000000;0.111407
austria;oil;heizoel;2017;prozesswaermeGroesser200Grad;330.931960;0.000000;12.974199;10.579336;183.237958;7.790051;36.931911;3.106281;10.404346;0.460339;7.278198;41.536083;3.839692;7.002735;0.000000;0.000000;0.000000;0.000000;0.000000;3.713777;0.000000;2.077055
austria;oil;heizoel;2017;standmotoren;8.282776;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;8.282776;0.000000;0.000000
austria;oil;heizoel;2017;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;heizoel;2017;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;heizoel;2017;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;heizoel;2016;raumklimaUndWarmwasser;829.709035;2.418615;68.302032;3.004182;1.804889;8.686601;83.515037;12.379909;34.136055;10.719451;76.532199;103.081790;17.737114;29.236245;0.000000;0.000000;0.000000;0.000000;0.000000;262.382028;0.000000;115.772889
austria;oil;heizoel;2016;prozesswaermeKleiner200Grad;315.443056;15.892354;88.600612;0.000000;0.674443;0.000000;0.042633;8.975432;103.087177;63.339403;0.000000;1.604178;0.945475;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;31.780970;0.000000;0.500378
austria;oil;heizoel;2016;prozesswaermeGroesser200Grad;428.799615;0.000000;13.841870;19.037073;236.529947;9.658748;45.941301;3.404474;13.619238;0.723702;9.183864;45.839383;5.748489;9.089904;0.000000;0.000000;0.000000;0.000000;0.000000;6.852674;0.000000;9.328948
austria;oil;heizoel;2016;standmotoren;15.283408;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.283408;0.000000;0.000000
austria;oil;heizoel;2016;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;heizoel;2016;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;heizoel;2016;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;heizoel;2015;raumklimaUndWarmwasser;689.670787;2.566601;65.133909;7.105353;1.980607;3.823337;86.283970;11.388663;42.927460;14.630602;77.358813;105.056587;18.362733;32.777024;0.000000;0.000000;0.000000;0.000000;0.000000;129.416159;0.000000;90.858969
austria;oil;heizoel;2015;prozesswaermeKleiner200Grad;345.164595;16.864753;84.490975;0.000000;0.740104;0.000000;0.044047;8.256782;129.636261;86.449736;0.000000;1.634910;0.978824;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.675505;0.000000;0.392698
austria;oil;heizoel;2015;prozesswaermeGroesser200Grad;473.589110;0.000000;13.199829;45.025629;259.557561;4.251219;47.464483;3.131883;17.126741;0.987756;9.283058;46.717555;5.951248;10.190774;0.000000;0.000000;0.000000;0.000000;0.000000;3.379983;0.000000;7.321391
austria;oil;heizoel;2015;standmotoren;7.538321;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7.538321;0.000000;0.000000
austria;oil;heizoel;2015;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;heizoel;2015;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;heizoel;2015;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2017;raumklimaUndWarmwasser;12368.256064;0.169830;1.732259;0.196244;8.587988;0.821968;10.453802;3.523499;1.113173;1.387047;0.432819;2.715598;0.317935;4.475215;0.000000;0.000000;0.000000;0.000000;0.000000;1826.043806;10494.973056;11.311825
austria;oil;gasoelFuerHeizzwecke;2017;prozesswaermeKleiner200Grad;33.304927;0.000000;2.247067;0.000000;0.000000;0.000000;0.000000;0.000000;3.073875;0.000000;0.000000;0.000000;0.016948;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;27.711755;0.000000;0.255283
austria;oil;gasoelFuerHeizzwecke;2017;prozesswaermeGroesser200Grad;1260.596999;0.000000;0.351054;0.000000;13.419707;0.913957;0.000000;10.330833;10.107103;0.000000;0.051938;12.220189;0.103041;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;32.766316;1180.332861;0.000000
austria;oil;gasoelFuerHeizzwecke;2017;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2017;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2017;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2017;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2016;raumklimaUndWarmwasser;11605.983312;0.117010;1.693206;0.223999;8.114892;0.388116;8.444994;4.147787;1.255184;1.488406;0.329922;1.246954;0.197374;3.939763;0.000000;0.000000;0.000000;0.000000;0.000000;1162.171639;10401.474444;10.749621
austria;oil;gasoelFuerHeizzwecke;2016;prozesswaermeKleiner200Grad;23.552480;0.000000;2.196408;0.000000;0.000000;0.000000;0.000000;0.000000;3.466021;0.000000;0.000000;0.000000;0.010521;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;17.636935;0.000000;0.242595
austria;oil;gasoelFuerHeizzwecke;2016;prozesswaermeGroesser200Grad;1255.740450;0.000000;0.343140;0.000000;12.680439;0.431551;0.000000;12.161231;11.396504;0.000000;0.039591;5.611293;0.063968;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.853871;1192.158861;0.000000
austria;oil;gasoelFuerHeizzwecke;2016;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2016;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2016;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2016;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2015;raumklimaUndWarmwasser;11892.040388;0.072458;1.943510;0.108816;5.839086;0.712749;11.312853;3.473956;1.017153;2.378541;1.436936;2.281326;0.560479;4.595793;0.000000;0.000000;0.000000;0.000000;0.000000;1403.258583;10442.208611;10.839536
austria;oil;gasoelFuerHeizzwecke;2015;prozesswaermeKleiner200Grad;26.899965;0.000000;2.521100;0.000000;0.000000;0.000000;0.000000;0.000000;2.808730;0.000000;0.000000;0.000000;0.029876;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;21.295635;0.000000;0.244625
austria;oil;gasoelFuerHeizzwecke;2015;prozesswaermeGroesser200Grad;1313.930819;0.000000;0.393866;0.000000;9.124233;0.792515;0.000000;10.185573;9.235290;0.000000;0.172432;10.265968;0.181648;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;25.179905;1248.399389;0.000000
austria;oil;gasoelFuerHeizzwecke;2015;standmotoren;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2015;verkehr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2015;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;gasoelFuerHeizzwecke;2015;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;diesel;2017;raumklimaUndWarmwasser;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;diesel;2017;prozesswaermeKleiner200Grad;1.277325;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.277325
austria;oil;diesel;2017;prozesswaermeGroesser200Grad;0.718851;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.718851;0.000000;0.000000
austria;oil;diesel;2017;standmotoren;2750.872466;12.863232;0.284819;0.228351;42.784297;7.063742;65.878849;51.862091;0.452566;0.052233;33.091644;2134.371278;1.200774;3.409764;0.000000;0.000000;0.000000;0.000000;0.000000;335.333003;0.000000;61.995824
austria;oil;diesel;2017;verkehr;73622.430268;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;383.663716;70340.116667;0.000000;450.262474;0.000000;0.000000;0.000000;2448.387411
austria;oil;diesel;2017;beleuchtungUndEdv;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;diesel;2017;elektrochemie;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;diesel;2016;raumklimaUndWarmwasser;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
austria;oil;diesel;2016;prozesswaermeKleiner200Grad;1.281933;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.281933
