region;year;bruttoinlandsverbrauch_TWh;umwandlungseinsatz;umwandlungseinsatz_raffinerie;umwandlungseinsatz_kraftwerke;umwandlungseinsatz_kraftwerke_evu;umwandlungseinsatz_kraftwerke_uea;umwandlungseinsatz_kwk_anlagen;umwandlungseinsatz_kwk_anlagen_evu;umwandlungseinsatz_kwk_anlagen_uea;umwandlungseinsatz_heizwerke;umwandlungseinsatz_heizwerke_evu;umwandlungseinsatz_heizwerke_uea;umwandlungsausstoss;verbrauchDesSektorsEnergie;transportverluste;nichtenergetischerVerbrauch;energetischerEndverbrauch;energeEndverbrauch_industrie_EisenStahlerzeugung;energeEndverbrauch_industrie_chemiePetrochemie;energeEndverbrauch_industrie_nichtEisenMetalle;energeEndverbrauch_industrie_steineErdenGlas;energeEndverbrauch_industrie_fahrzeugbau;energeEndverbrauch_industrie_maschinenbau;energeEndverbrauch_industrie_bergbau;energeEndverbrauch_industrie_hrungsGenussmittelTabak;energeEndverbrauch_industrie_papierDruck;energeEndverbrauch_industrie_holzverarbeitung;energeEndverbrauch_industrie_bau;energeEndverbrauch_industrie_textilLeder;energeEndverbrauch_industrie_sonstProduzierenderBereich;energeEndverbrauch_verkehr_eisenbahn;energeEndverbrauch_verkehr_sonstigerLandverkehr;energeEndverbrauch_verkehr_transportInRohrfernleitungen;energeEndverbrauch_verkehr_binnenschiffahrt;energeEndverbrauch_verkehr_flugverkehr;energeEndverbrauch_oeffentUndPrivDienstleistungen;energeEndverbrauch_privateHaushalte;energeEndverbrauch_landwirtschaft;energeEndverbrauch_industrie_summe;energeEndverbrauch_verkehr_summe;energeEndverbrauch_summe_aus_Landwirtschaft_privateHaushalte_oeffentUndPrivDienstleistungen;verbrauchDesSektorsEnergie_gewinnungErdoelErdgas;verbrauchDesSektorsEnergie_kohlenbergbau;verbrauchDesSektorsEnergie_mineraloelverarbeitung;verbrauchDesSektorsEnergie_kokerei;verbrauchDesSektorsEnergie_hochofen;verbrauchDesSektorsEnergie_energieversorgung
steiermark;2003;23.7844488035985;1.40165162885377;;;;;;;;;;;0;0.0675465555555556;0;1.67958123233143;20.6356693868578;0.00348854593553433;0.00765321113049489;0.0278305226691758;0.232203778417762;0.00722941249600117;0.118754793759067;0.0616425740235686;0.104354865205454;0.140531219576085;0.0180204538071361;0.450388671156722;0.0151548262017473;0.0235496727835004;0.0698134882569983;13.4002956293272;0;0.00030499353456088;0.497704784001522;1.34448380905131;3.51680238494314;0.595461750580792;1.21080254716225;13.9681188951203;5.45674794457525;0;0;0;0;0.0675465555555556;0
steiermark;2004;24.0203089200877;1.48799086517771;;;;;;;;;;;0;0.357753222222222;0;1.72287205756459;20.4516927751232;0.00204217403244687;0.015101969912136;0.03673473374561;0.191510515808713;0.00746306085605919;0.0959063522550481;0.0528328686952664;0.138688661370394;0.109876464835264;0.0176085219126439;0.623017758272917;0.0142139972130391;0.0280327487917844;0.0698134795770919;13.5336569323414;0;0.00036221084056588;0.49734977649665;1.05280124335055;3.37919600232897;0.585483302486644;1.33302982770132;14.1011823992557;5.01748054816617;0;0;0;0;0.357753222222222;0
steiermark;2005;24.2370770202778;1.34436540138889;0;0.827918051666667;0.823068218888889;0.00484983277777778;0.326895850833333;0.293336064444444;0.0335597866666667;0.189551498611111;0.189551498611111;0;0;0.207842861944444;0;1.50781964805556;21.1770491088889;0.0018577175;0.0175282311111111;0.0339948747222222;0.257241815277778;0.00730284666666667;0.0975643438888889;0.0592617005555556;0.133645765555556;0.198410085833333;0.0211616416666667;0.592588225277778;0.0395698505555556;0.0303213361111111;0.0809875913888889;13.9998358336111;0;0.00036513055555555;0.363836815555556;1.25973468333333;3.45403824611111;0.527802374166667;1.49044843416667;14.4450253711111;5.24157530361111;0;0;0;0;0.207842861944444;0
steiermark;2006;23.2951237280556;1.1803616875;0;0.861525499166667;0.856921208333333;0.00460429083333333;0.265008469722222;0.244655019444444;0.0203534502777778;0.0538277188888889;0.0538277188888889;0;0;0.114948566111111;0;1.81079236194444;20.1890211122222;0.00251389;0.0121672102777778;0.0372857236111111;0.213270249444444;0.00701593583333333;0.0958649066666667;0.0515907602777778;0.122429349444444;0.170567033333333;0.0221119441666667;0.550934033611111;0.0179757002777778;0.0308143144444444;0.0799876205555556;13.2559591908333;0;0.00034648638888888;0.441147745277778;1.23745218833333;3.33262339916667;0.50696343;1.33454105166667;13.7774410430556;5.0770390175;0;0;0;0;0.114948566111111;0
steiermark;2007;21.9016407091667;1.01069264611111;0;0.790427936388889;0.787506106944444;0.00292182944444444;0.173964497777778;0.155923355555556;0.0180411422222222;0.0463001444444444;0.0463001444444444;0;0;0.103407641388889;0;1.40979967527778;19.3777407463889;0.00186204722222222;0.0126207288888889;0.0301129052777778;0.258750469722222;0.00859685444444444;0.0755083;0.0470784555555556;0.1190099125;0.0875123341666667;0.0153630205555556;0.536239672222222;0.0131624763888889;0.0213315847222222;0.0795617891666667;13.3093723975;0;0.00035653222222222;0.51147149;0.901127005;2.86235540361111;0.4863473675;1.22714876166667;13.9007622086111;4.24982977611111;0;0;0;0;0.103407641388889;0
steiermark;2008;21.0838729944444;0.874806555555556;0;0.659971111111111;0.649205391666667;0.0107657194444444;0.145029611111111;0.137051802777778;0.00797781111111111;0.0698058527777778;0.0698058527777778;0;0;0;0;1.41166863055556;18.7973978083333;0.00610291111111111;0.0115367694444444;0.0269218638888889;0.262983033333333;0.00791486388888889;0.0612959194444444;0.0419733472222222;0.111082044444444;0.0546819361111111;0.00595545;0.532169919444444;0.01161365;0.0148269666666667;0.0794900777777778;12.677036875;0;0.00033752222222222;0.533166588888889;1.01096146944444;2.86646066111111;0.480885938888889;1.149058675;13.2900310638889;4.35830807222222;0;0;0;0;0;0
steiermark;2009;19.8614636055556;0.610519680555555;0;0.384850891666667;0.384850891666667;0;0.166027897222222;0.141709888888889;0.0243180083333333;0.0596408444444444;0.0596408444444444;0;0;0;0;1.54980629444444;17.7011376305556;0.00460252222222222;0.0143943138888889;0.0236664833333333;0.213156030555556;0.00417002777777778;0.0667334027777778;0.0345982694444444;0.125782497222222;0.0726143027777778;0.00991927777777778;0.497275911111111;0.02344755;0.0170512777777778;0.0781012388888889;12.1014512861111;0;0.00031444444444444;0.468612344444444;0.808233591666667;2.69507771388889;0.44193515;1.10741186111111;12.6484793138889;3.94524645555556;0;0;0;0;0;0
steiermark;2010;20.0296937503238;0.619061919553835;0;0.340570200094122;0.340570200094122;0;0.187951602140184;0.170526978239211;0.0174246239009729;0.0905401173195289;0.0905401173195289;0;0;0;0;1.29095161954526;18.1196802112247;0.00751712421326847;0.0453722856250876;0.0308865890762958;0.215375200596806;0.00386621990821336;0.0691065257094842;0.0402320191192809;0.123127198216424;0.0585545641387836;0.0120270230859988;0.501983486526077;0.0324134178522713;0.0160783339511561;0.0760375844277466;12.5573971276992;0;0.00028220690349742;0.470630878601712;0.465912774125664;2.95920465396432;0.433674997483497;1.15653998801915;13.1043477976321;3.85879242557348;0;0;0;0;0;0
steiermark;2011;18.9706950080506;0.378868402736729;0;0.196432285062874;0.196432285062874;0;0.138408720820923;0.125579750714903;0.0128289701060196;0.0440273968529313;0.0440273968529313;0;0;0;0;1.30510405079557;17.2867225545183;0.00811144493251396;0.0445879431090824;0.0408868986994901;0.231679548657513;0.00389534466868161;0.0712185208235914;0.0407936819095628;0.126960802523308;0.0666818982754022;0.0119218520931736;0.557902895122643;0.0272635500004412;0.0157334650016487;0.0637885517997279;11.9619642574781;0;0.00033810944052461;0.491799554164825;0.431719803289411;2.66730641034675;0.422168022181914;1.24763784581705;12.5178904728832;3.52119423581807;0;0;0;0;0;0
steiermark;2012;17.8233649481298;0.076921558774517;0;0.012362077;0.012362077;0.00000000000000002;0.0155985503593978;0;0.0155985503593978;0.0489609314151192;0.0489609314151192;0;0;0;0;1.12526396554156;16.6211794238137;0.00284075712851343;0.0373214409285316;0.0370607853908437;0.187871710251756;0.00964946077814157;0.1198785749795;0.044647922886627;0.1186061238652;0.0593248705589202;0.026497877130991;0.575278889286278;0.0217015673527283;0.00860079773119347;0.0657164549980131;11.8953311093977;0;0.00034149042114926;0.420162128021566;0.306786978836146;2.26875203398939;0.414808449880574;1.24928077826923;12.3815511828384;2.99034746270611;0;0;0;0;0;0
