year,month,averageTemperature,totalPrecipitation,averageSnowCover
1947,1,-6.655,82.0,1357.0
1947,2,-4.079,29.7,1209.0
1947,3,4.303,72.4,520.0
1947,4,10.02,62.2,0.0
1947,5,14.765,27.3,0.0
1947,6,17.417,133.9,0.0
1947,7,18.371,149.5,0.0
1947,8,17.406,52.9,0.0
1947,9,15.713,10.7,0.0
1947,10,6.794,29.1,0.0
1947,11,4.79,235.3,48.0
1947,12,-0.548,145.6,519.0
1948,1,1.9,115.1,208.0
1948,2,-1.038,120.1,220.0
1948,3,5.323,135.5,0.0
1948,4,8.99,64.1,0.0
1948,5,14.4,56.6,0.0
1948,6,14.293,234.7,0.0
1948,7,15.081,239.6,0.0
1948,8,16.387,149.7,0.0
1948,9,13.51,48.3,0.0
1948,10,8.729,39.5,0.0
1948,11,3.23,28.7,0.0
1948,12,-2.729,23.5,148.0
1950,1,-3.452,148.3,638.0
1950,2,0.929,55.6,547.0
1950,3,4.913,38.7,21.0
1950,4,7.38,112.8,0.0
1950,5,14.484,51.3,0.0
1950,6,17.937,134.6,0.0
1950,7,18.803,160.4,0.0
1950,8,17.219,164.2,0.0
1950,9,13.083,147.9,0.0
1950,10,7.761,65.2,6.0
1950,11,3.513,100.6,11.0
1950,12,-3.029,29.9,227.0
1951,1,-0.619,195.9,937.0
1951,2,1.354,76.1,672.0
1951,3,2.306,89.1,216.0
1951,4,7.613,45.3,0.0
1951,5,12.416,73.7,0.0
1951,6,15.63,119.3,0.0
1951,7,17.287,155.1,0.0
1951,8,17.197,126.0,0.0
1951,9,14.667,56.2,0.0
1951,10,6.829,7.9,0.0
1951,11,5.587,93.1,0.0
1951,12,-1.365,67.9,61.0
1952,1,-4.39,89.1,963.0
1952,2,-2.452,111.5,1780.0
1952,3,2.023,144.5,713.0
1952,4,10.133,48.9,39.0
1952,5,12.4,152.9,0.0
1952,6,16.1,172.8,0.0
1952,7,19.01,113.8,0.0
1952,8,18.21,117.4,0.0
1952,9,10.603,113.6,0.0
1952,10,7.187,155.4,0.0
1952,11,0.16,186.6,355.0
1952,12,-2.397,52.0,286.0
1953,1,-4.79,44.3,1207.0
1953,2,-2.143,54.5,1327.0
1953,3,3.374,34.0,246.0
1953,4,9.267,62.5,0.0
1953,5,12.248,115.2,0.0
1953,6,15.48,222.9,0.0
1953,7,17.619,467.0,0.0
1953,8,15.513,141.7,0.0
1953,9,13.953,60.9,0.0
1953,10,10.235,49.2,0.0
1953,11,1.557,22.7,0.0
1953,12,-0.303,68.1,163.0
1954,1,-5.197,122.6,1216.0
1954,2,-4.257,29.4,596.0
1954,3,4.732,42.3,70.0
1954,4,5.55,127.1,51.0
1954,5,10.635,226.7,0.0
1954,6,15.723,166.4,0.0
1954,7,14.561,423.2,0.0
1954,8,15.745,102.4,0.0
1954,9,13.967,173.3,0.0
1954,10,8.174,127.4,0.0
1954,11,2.353,91.6,70.0
1954,12,1.59,136.9,68.0
1955,1,-3.1,53.0,72.0
1955,2,-1.021,143.5,740.0
1955,3,0.155,36.4,833.0
1955,4,6.657,167.2,9.0
1955,5,10.89,136.4,0.0
1955,6,14.877,189.2,0.0
1955,7,16.642,323.2,0.0
1955,8,15.687,140.5,0.0
1955,9,13.063,162.2,0.0
1955,10,7.742,100.7,0.0
1955,11,1.497,47.7,126.0
1955,12,1.042,111.2,140.0
1956,1,-0.877,99.8,165.0
1956,2,-12.659,46.8,1955.0
1956,3,2.361,102.5,588.0
1956,4,6.447,98.8,32.0
1956,5,12.123,135.6,0.0
1956,6,13.06,257.2,0.0
1956,7,17.197,145.7,0.0
1956,8,15.784,224.6,0.0
1956,9,14.347,130.8,0.0
1956,10,7.074,122.3,4.0
1956,11,0.697,62.2,18.0
1956,12,-2.058,126.2,102.0
1957,1,-3.597,78.1,356.0
1957,2,2.657,135.1,38.0
