year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1937,8.725,951.4,7,39,0,86,14,41
1938,8.549,1034.7,6,24,0,76,18,37
1939,8.489,1012.6,3,37,0,84,12,34
1940,6.945,1000.8,0,19,0,105,54,85
1941,7.627,1063.6,10,25,0,118,32,49
1942,7.676,852.1,3,29,0,100,39,75
1943,8.9,876.8,9,26,1,72,17,27
1944,8.254,1212.1,9,38,0,85,12,23
1947,9.191,912.1,0,0,2,95,304,63
1948,9.354,1010.7,11,28,0,179,9,10
1949,9.367,847.2,5,38,0,89,2,21
1950,8.754,1131.7,4,30,0,92,25,38
1951,9.277,932.9,1,23,0,62,0,6
1952,8.567,1083.2,10,22,2,113,14,55
1953,9.282,662.8,5,28,0,87,19,41
1954,8.196,1169.7,2,18,0,82,27,24
1955,7.912,927.9,1,19,0,112,18,60
1956,7.195,1168.9,0,6,0,91,35,47
1957,9.025,1092.0,10,24,0,72,8,28
1958,8.561,1175.5,0,26,0,83,9,40
1959,10.001,668.7,4,52,1,74,10,22
1960,9.009,1078.1,0,10,0,63,12,37
1961,9.411,1152.4,4,23,0,61,16,10
1962,7.482,949.9,1,13,0,97,19,41
1963,7.554,733.8,5,21,0,109,54,71
1964,8.608,773.1,12,48,0,97,19,25
1965,7.993,1228.1,0,13,0,87,16,51
1966,8.879,1365.0,3,25,0,64,15,22
1967,8.984,1020.1,0,27,0,65,12,23
1968,8.463,1042.8,2,16,0,99,28,30
1969,8.55,885.5,3,33,0,102,38,68
1970,8.012,1256.0,0,24,0,88,29,69
1971,8.715,665.7,6,32,0,67,16,35
1972,8.055,755.8,5,21,0,73,11,19
1973,8.554,836.7,9,44,0,89,11,42
1974,8.939,1216.1,3,18,0,41,2,12
1975,9.162,728.8,9,39,0,68,5,11
1976,9.057,675.8,18,49,0,85,22,39
1977,8.816,974.2,1,15,0,58,6,17
1978,7.804,812.4,2,16,0,84,25,47
1979,7.679,1043.5,0,18,0,94,28,77
1980,7.876,987.8,0,15,0,81,25,48
1981,8.255,1480.3,1,17,0,96,23,85
1982,8.9,1021.3,7,35,0,75,11,37
1983,9.206,909.2,11,50,0,82,16,38
1984,8.307,1143.7,5,16,0,68,6,22
1985,7.762,969.4,2,18,0,102,42,73
1986,8.374,1096.2,4,33,0,74,28,56
1987,7.735,1206.7,2,17,0,96,31,63
1988,9.326,1110.4,1,23,0,66,2,32
1989,9.764,845.9,4,41,1,65,5,0
1990,9.496,1002.5,6,33,0,52,9,22
1991,8.504,897.3,8,31,1,92,17,21
1992,9.408,1091.5,6,42,1,59,6,8
1993,8.701,1103.4,0,34,0,86,16,16
1994,9.802,1045.2,22,39,0,57,8,9
1995,9.438,989.4,18,52,0,76,15,22
1996,7.659,776.6,3,21,0,100,36,31
1997,9.267,833.1,6,40,0,71,14,22
1998,9.176,1119.1,8,25,0,66,11,15
1999,9.782,1067.6,6,46,0,55,4,35
2000,9.96,1068.5,4,26,0,46,3,10
2001,9.379,1125.0,7,34,0,79,11,26
2002,9.906,1139.6,3,23,1,53,16,24
2003,9.917,861.8,12,47,0,81,13,30
2004,9.005,1062.9,3,24,0,87,11,27
2005,9.439,1045.9,6,42,0,78,22,43
2006,9.85,970.8,14,49,0,78,14,30
2007,9.867,1209.0,3,31,0,55,13,5
2008,9.369,901.3,3,28,0,75,6,13
2009,9.373,973.7,2,36,0,77,17,22
2010,8.132,958.6,11,35,0,105,53,82
2011,9.987,932.1,4,39,0,69,10,11
2012,9.149,968.9,3,27,0,69,19,16
2013,8.802,941.5,10,36,1,92,23,33
2014,10.499,827.5,4,26,0,34,1,5
2015,9.953,940.2,14,38,2,66,1,15
2016,9.541,826.2,11,36,0,69,4,12
2017,9.775,1115.4,6,37,0,63,9,30
2018,10.709,749.8,15,82,0,69,13,13
2019,9.548,918.9,9,33,1,61,7,13
2020,10.81,866.3,11,49,1,42,1,0
2021,9.424,986.4,4,35,0,74,7,0
2022,11.098,896.7,21,62,0,53,8,0
2023,10.948,1444.1,6,51,0,55,5,0
2024,12.351,954.2,11,45,0,20,7,0
