endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-31;3;42;0;5
1952-10-31;10;48;0;33
1953-10-31;4;40;0;35
1954-10-31;1;24;0;31
1955-10-31;0;23;0;18
1956-10-31;0;33;0;38
1957-10-31;8;30;0;10
1958-10-31;5;43;0;20
1959-10-31;3;36;0;16
1960-10-31;1;27;0;14
1961-10-31;0;40;0;12
1962-10-31;2;37;0;17
1963-10-31;4;30;0;41
1964-10-31;4;37;0;29
1965-10-31;4;24;0;27
1966-10-31;1;27;0;17
1967-10-31;4;37;0;11
1968-10-31;1;30;0;15
1969-10-31;3;37;0;17
1970-10-31;1;39;0;18
1971-10-31;7;40;0;21
1972-10-31;4;30;0;8
1973-10-31;3;38;0;11
1974-10-31;6;28;0;0
1975-10-31;0;40;0;0
1976-10-31;3;39;0;12
1977-10-31;2;31;0;7
1978-10-31;0;26;0;21
1979-10-31;2;35;0;17
1980-10-31;3;24;0;19
1981-10-31;3;40;0;25
1982-10-31;2;43;0;17
1983-10-31;9;54;0;13
1984-10-31;3;19;1;18
1985-10-31;4;37;0;32
1986-10-31;3;51;0;32
1987-10-31;2;41;0;27
1988-10-31;2;38;0;4
1989-10-31;1;26;0;2
1990-10-31;4;41;0;9
1991-10-31;4;40;0;13
1992-10-31;17;62;0;12
1993-10-31;5;44;0;12
1994-10-31;18;60;0;7
1995-10-31;9;44;0;13
1996-10-31;3;44;0;26
1997-10-31;2;47;0;10
1998-10-31;10;51;0;11
1999-10-31;4;46;0;14
2000-10-31;9;58;0;15
2001-10-31;13;51;1;5
2002-10-31;11;56;0;14
2003-10-31;32;94;1;27
2004-10-31;6;54;0;13
2005-10-31;14;52;0;24
2006-10-31;22;56;1;32
2007-10-31;11;64;0;3
2008-10-31;13;66;0;2
2009-10-31;4;49;0;15
2010-10-31;11;47;1;28
2011-10-31;9;59;0;16
2012-10-31;12;60;0;19
2013-10-31;17;51;1;19
2014-10-31;9;40;0;0
2015-10-31;33;61;2;6
2016-10-31;8;61;0;5
2017-10-31;13;67;2;17
2018-10-31;18;80;0;14
2019-10-31;17;63;0;12
2020-10-31;7;56;0;0
2021-10-31;8;51;0;13
2022-10-31;17;67;0;0
2023-10-31;21;66;1;4
2024-10-31;11;74;0;5
