year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1948,5.8,22.8,0,0,0,1,0,1
1949,3.85,5.8,0,0,0,0,0,0
1950,-0.5,0.8,0,0,0,2,1,0
1951,1.15,8.5,0,0,0,2,0,2
1952,4.4,5.8,0,0,0,0,0,0
1953,-0.1,0.0,0,0,0,2,0,0
1954,-4.0,0.2,0,0,0,2,2,0
1955,-1.15,1.1,0,0,0,2,1,1
1956,4.0,2.5,0,0,0,0,0,0
1957,-1.5,0.0,0,0,0,2,1,0
1958,4.6,0.0,0,0,0,0,0,0
1959,4.35,0.6,0,0,0,0,0,0
1960,8.25,14.3,0,0,0,0,0,0
1961,2.7,7.2,0,0,0,0,0,2
1962,-0.25,0.0,0,0,0,2,0,0
1963,-3.15,1.1,0,0,0,2,2,2
1964,1.2,0.5,0,0,0,2,0,0
1965,3.3,2.6,0,0,0,1,0,0
1966,7.8,5.9,0,0,0,0,0,0
1967,2.35,0.0,0,0,0,1,0,0
1968,-0.85,3.3,0,0,0,2,0,2
1969,2.2,2.1,0,0,0,1,0,2
1970,-3.85,0.5,0,0,0,2,2,2
1971,-8.55,0.2,0,0,0,2,2,2
1972,2.3,0.0,0,0,0,0,0,0
1973,-4.05,0.0,0,0,0,2,1,0
1974,0.85,0.0,0,0,0,1,0,0
1975,6.4,0.0,0,0,0,0,0,0
1976,7.5,13.6,0,0,0,0,0,0
1977,2.7,13.6,0,0,0,1,0,0
1978,4.35,0.1,0,0,0,0,0,0
1979,-10.5,2.7,0,0,0,2,2,2
1980,0.4,3.1,0,0,0,2,0,1
1981,3.7,19.0,0,0,0,1,0,0
1982,4.45,6.8,0,0,0,0,0,0
1983,0.1,4.1,0,0,0,2,1,0
1984,4.4,1.7,0,0,0,0,0,0
1985,-0.7,7.3,0,0,0,2,0,2
1986,-1.3,4.7,0,0,0,2,1,2
1987,7.05,14.8,0,0,0,0,0,0
1988,9.0,9.4,0,0,0,0,0,0
1989,4.8,0.1,0,0,0,0,0,0
1990,-1.6,0.0,0,0,0,2,2,0
1991,6.05,3.0,0,0,0,0,0,0
1992,1.6,0.0,0,0,0,0,0,0
1993,-4.7,0.0,0,0,0,2,2,0
1994,4.35,5.5,0,0,0,0,0,1
1995,1.6,1.9,0,0,0,0,0,0
1996,0.45,0.0,0,0,0,1,0,2
1997,-10.7,1.1,0,0,0,2,2,2
1998,7.65,3.4,0,0,0,0,0,0
1999,0.25,0.0,0,0,0,2,0,0
2000,3.25,0.0,0,0,0,0,0,0
2001,2.9,2.3,0,0,0,1,0,0
2002,-4.3,0.0,0,0,0,2,2,2
2003,7.65,40.1,0,0,0,1,0,0
2004,-0.6,0.0,0,0,0,2,0,0
2005,5.75,0.0,0,0,0,0,0,0
2006,3.4,0.0,0,0,0,0,0,0
2007,6.0,4.5,0,0,0,0,0,0
2008,-0.5,0.0,0,0,0,2,0,0
2009,-2.45,0.0,0,0,0,2,1,0
2010,-0.5,0.7,0,0,0,2,1,0
2011,1.0,0.2,0,0,0,2,0,0
2012,10.2,6.6,0,0,0,0,0,0
2013,5.1,0.6,0,0,0,0,0,0
2014,5.35,2.4,0,0,0,1,0,0
2015,2.2,4.0,0,0,0,1,0,0
2016,3.2,7.2,0,0,0,0,0,0
2017,-1.75,0.4,0,0,0,2,1,0
2018,6.45,5.3,0,0,0,0,0,0
2019,4.95,1.0,0,0,0,0,0,0
2020,-0.1,0.3,0,0,0,2,0,0
2021,1.85,0.0,0,0,0,0,0,0
2022,9.3,7.5,0,0,0,0,0,0
