year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,8.324,0.0,15,50,0,104,59,0
1948,9.493,0.0,5,22,0,75,16,0
1949,9.421,0.0,2,38,0,81,10,0
1950,8.863,0.0,2,23,0,85,30,0
1951,8.999,606.6,2,22,0,82,14,22
1952,8.048,758.3,2,21,1,117,21,72
1953,9.588,501.1,1,27,0,89,23,47
1954,8.014,679.0,1,10,0,94,37,35
1955,7.65,854.2,0,12,0,105,36,73
1956,6.888,734.0,0,5,0,107,47,56
1957,8.799,672.4,5,21,1,72,12,31
1958,8.466,763.6,0,14,0,92,22,52
1959,9.336,329.6,4,36,0,84,22,17
1960,8.639,645.7,1,11,0,84,21,52
1961,9.324,750.2,2,24,0,58,19,26
1962,7.281,515.3,0,11,0,95,32,46
1963,7.277,424.3,3,15,0,110,69,80
1964,8.193,436.6,10,38,0,106,39,46
1965,7.593,729.6,0,8,0,98,31,71
1966,8.672,722.9,2,22,0,81,32,56
1967,9.47,718.3,2,22,0,62,11,27
1968,8.327,484.7,0,21,0,102,38,51
1969,7.825,654.8,4,29,1,112,45,83
1970,7.905,697.6,0,17,0,104,35,87
1971,8.782,437.7,5,33,0,83,16,40
1972,7.908,570.1,2,19,0,79,20,36
1973,8.684,453.2,4,32,0,75,7,28
1974,9.11,601.0,3,15,0,46,1,8
1975,9.179,558.0,8,39,0,73,5,18
1976,8.299,526.9,5,31,0,102,35,58
1977,8.996,683.9,0,11,0,62,11,26
1978,8.06,469.4,1,16,0,97,31,46
1979,7.638,468.5,0,20,0,100,33,71
1980,7.664,595.2,0,8,0,106,33,50
1981,8.265,729.4,0,12,0,93,34,0
1982,9.119,404.3,3,38,0,82,22,0
1983,9.318,554.2,2,37,1,76,24,0
1984,8.087,611.9,3,13,2,93,24,0
1985,7.691,592.3,1,20,1,103,50,0
1986,8.298,753.1,2,23,0,76,39,0
1987,7.366,686.5,1,13,1,95,48,0
1988,9.407,646.0,1,21,0,62,7,0
1989,9.63,470.1,4,30,0,72,6,0
1990,9.832,615.3,7,31,1,60,8,0
1991,8.905,407.6,4,30,2,100,42,18
1992,7.06,390.4,5,22,0,142,92,4
1993,7.896,616.4,0,16,0,116,53,0
1994,9.001,697.1,14,30,0,85,38,0
1995,8.072,481.2,7,36,0,111,48,0
1996,6.183,485.2,2,22,0,131,62,0
1997,6.241,526.0,0,25,0,143,94,0
1998,9.018,489.6,6,30,1,110,60,0
1999,9.449,478.2,5,40,0,77,23,0
2000,9.17,564.7,2,24,0,62,24,0
2001,9.23,529.2,6,28,0,93,29,0
2002,9.441,884.9,5,28,1,81,21,0
2003,9.548,434.3,15,54,0,106,26,0
2004,9.377,570.5,0,27,0,85,8,0
2005,9.409,587.7,7,33,0,94,36,0
2006,10.118,414.8,13,53,0,92,34,6
2007,10.3,942.7,3,27,1,61,9,0
2008,9.978,592.5,7,34,1,65,10,8
2009,9.648,632.2,3,40,0,79,22,45
2010,7.962,706.3,9,35,2,107,60,102
2011,10.2,444.1,2,40,0,80,14,10
2012,9.576,474.9,7,33,1,72,22,33
2013,8.922,635.0,9,33,1,105,35,76
2014,10.576,718.8,4,31,0,60,15,11
2015,10.31,504.6,15,39,1,64,7,11
2016,10.076,538.3,11,48,0,78,12,15
2017,10.133,778.0,3,30,0,77,14,20
2018,10.802,429.4,20,73,0,76,18,29
2019,10.766,545.4,16,48,1,68,4,25
2020,10.932,438.7,9,42,1,56,0,2
2021,9.735,598.2,3,33,1,85,17,38
2022,10.924,432.2,13,54,1,70,8,16
2023,12.099,590.9,8,53,0,49,2,10
