year,month,averageTemperature,totalPrecipitation,averageSnowCover
1954,1,-2.506,16.8,111.0
1954,2,-4.379,11.2,25.0
1954,3,4.861,7.4,0.0
1954,4,6.557,26.8,0.0
1954,5,13.455,28.7,0.0
1954,6,17.243,47.6,0.0
1954,7,15.345,111.0,0.0
1954,8,17.032,92.8,0.0
1954,9,14.647,39.3,0.0
1954,10,10.89,42.9,0.0
1954,11,4.403,10.1,0.0
1954,12,3.855,51.0,2.0
1955,1,-2.213,34.1,133.0
1955,2,-2.529,28.6,56.0
1955,3,0.855,18.3,6.0
1955,4,7.783,27.8,0.0
1955,5,11.116,52.1,0.0
1955,6,15.493,76.5,0.0
1955,7,17.987,134.2,0.0
1955,8,17.294,48.7,0.0
1955,9,14.157,48.9,0.0
1955,10,8.723,42.1,0.0
1955,11,3.737,10.7,2.0
1955,12,2.429,38.3,7.0
1956,1,0.116,25.7,25.0
1956,2,-10.397,17.5,296.0
1956,3,3.129,25.8,3.0
1956,4,5.837,66.8,4.0
1956,5,13.748,30.5,0.0
1956,6,14.347,106.7,0.0
1956,7,17.726,203.8,0.0
1956,8,15.106,64.7,0.0
1956,9,14.177,23.4,0.0
1956,10,8.939,50.5,0.0
1956,11,3.03,21.1,0.0
1956,12,2.184,19.3,58.0
1957,1,0.677,14.3,23.0
1957,2,4.361,28.8,4.0
1957,3,6.874,35.8,0.0
1957,4,8.007,32.0,0.0
1957,5,10.432,21.7,0.0
1957,6,18.037,29.9,0.0
1957,7,18.784,64.5,0.0
1957,8,16.029,54.9,0.0
1957,9,12.7,59.9,0.0
1957,10,9.884,21.2,0.0
1957,11,4.797,26.9,0.0
1957,12,0.381,27.0,48.0
1958,1,0.294,44.1,35.0
1958,2,2.546,26.0,14.0
1958,3,-0.748,34.8,108.0
1958,4,5.603,8.2,0.0
1958,5,13.755,82.2,0.0
1958,6,14.977,114.5,0.0
1958,7,17.406,47.0,0.0
1958,8,17.416,54.8,0.0
1958,9,14.897,24.6,0.0
1958,10,9.974,51.5,0.0
1958,11,4.197,19.5,0.0
1958,12,2.9,34.9,2.0
1959,1,0.152,18.8,71.0
1959,2,-0.45,1.1,1.0
1959,3,6.571,13.3,0.0
1959,4,10.367,22.7,0.0
1959,5,12.765,46.0,0.0
1959,6,16.63,52.3,0.0
