year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1879,9.601,493.2,4,29,0,72,17,0
1880,9.325,533.6,2,36,0,73,34,0
1881,9.102,441.7,9,38,1,77,26,0
1882,9.961,397.6,1,25,0,55,15,0
1883,9.654,368.0,1,36,0,82,13,0
1884,10.447,386.0,7,40,2,42,2,0
1885,9.916,346.7,2,50,0,71,27,0
1886,10.058,455.4,7,49,0,78,33,0
1887,9.013,306.5,6,51,0,89,40,0
1888,9.047,572.6,1,24,0,72,28,0
1889,9.549,475.4,4,42,1,76,36,0
1890,9.771,531.3,4,26,0,62,13,0
1891,9.183,420.6,3,24,0,75,30,0
1892,10.057,491.3,9,38,0,82,18,0
1893,9.886,461.9,2,46,0,52,29,0
1894,9.879,569.2,5,28,0,49,23,0
1895,9.027,467.6,4,45,0,83,40,0
1896,8.82,581.8,2,25,0,74,13,0
1897,9.476,710.5,5,35,0,73,19,0
1898,9.817,391.8,10,42,0,70,9,0
1899,9.427,480.4,6,42,0,86,8,0
1900,9.395,529.6,14,42,0,85,9,0
1901,8.746,583.5,3,38,0,80,37,57
1902,9.069,510.5,3,34,0,73,0,11
1903,9.551,455.0,3,41,0,86,11,27
1904,9.993,428.9,16,52,0,85,27,49
1905,9.374,505.8,12,53,0,82,17,27
1906,9.369,611.0,7,41,0,85,11,24
1907,9.469,508.3,3,31,0,71,8,42
1908,8.785,471.0,11,48,0,94,16,40
1909,8.577,635.2,3,37,0,89,29,36
1910,9.377,476.8,3,30,0,77,3,23
1911,9.791,314.6,17,68,3,83,22,33
1912,8.674,567.3,1,17,0,67,20,18
1913,8.865,548.0,0,6,0,65,21,0
1914,8.887,488.0,0,15,0,61,31,31
1915,9.202,536.5,1,18,0,70,16,40
1947,9.802,394.6,32,70,1,89,48,49
1948,10.387,597.6,4,35,0,58,9,5
1949,10.021,376.3,8,47,0,75,22,10
1950,10.096,672.6,12,51,0,80,20,14
1951,9.637,530.4,6,43,0,83,8,25
1952,9.705,599.9,14,47,0,75,20,50
1953,10.015,346.4,5,49,0,87,29,49
1954,8.653,721.1,3,27,0,79,34,20
1955,8.288,616.1,1,26,0,96,33,67
1956,7.784,661.9,0,24,0,85,34,46
1957,9.426,603.8,8,31,1,72,13,24
1958,9.019,713.1,3,38,0,85,20,41
1959,9.759,408.4,4,47,0,88,18,19
1960,9.589,546.8,2,30,0,67,23,40
1961,10.531,540.2,6,45,0,51,14,35
1962,8.967,501.1,7,39,0,77,18,36
1963,8.308,490.2,8,29,0,85,53,72
1964,9.257,467.0,13,49,0,75,37,40
1965,8.541,657.1,4,21,0,83,26,48
1966,10.174,647.1,2,29,0,51,18,28
1967,10.249,460.7,13,40,0,57,15,22
1968,9.603,578.6,1,31,0,68,15,29
1969,9.488,434.0,8,43,0,82,22,52
1970,8.899,756.2,2,37,0,80,34,74
1971,9.487,453.3,17,45,0,79,27,47
1972,9.188,464.9,9,32,0,77,22,26
1973,9.658,423.8,5,48,0,83,20,35
1974,9.945,693.9,4,28,0,42,3,20
1975,10.451,578.9,1,47,0,52,1,14
1976,10.207,473.5,14,48,0,72,18,19
1977,10.117,517.6,2,33,0,53,12,32
1978,9.005,620.0,0,23,0,73,23,62
1979,9.131,536.7,1,41,0,79,24,55
1980,8.923,557.0,2,28,0,68,17,36
1981,9.938,638.4,3,37,0,68,26,53
1982,9.766,433.4,11,49,0,80,29,37
1983,10.575,491.8,16,63,1,59,16,35
1984,8.802,549.3,3,24,0,87,17,62
1985,8.681,519.7,3,38,0,82,38,62
1986,9.342,644.5,5,46,0,69,35,51
1987,8.72,572.3,3,40,0,74,33,68
1988,10.52,596.5,8,39,0,58,9,41
1989,10.705,533.3,4,43,0,46,11,3
1990,10.696,533.5,11,49,0,51,14,20
1991,9.632,474.5,7,52,0,70,23,31
1992,10.786,483.7,19,61,0,58,11,23
1993,10.095,557.5,6,45,0,74,20,46
1994,11.266,551.7,25,62,1,47,6,5
1995,10.688,642.1,15,55,0,61,15,26
1996,8.842,479.6,6,38,0,93,36,42
1997,10.051,454.3,4,66,0,73,23,45
1998,11.023,603.5,17,56,0,47,11,18
1999,10.861,503.9,4,54,1,59,17,38
2000,11.217,572.2,13,57,0,50,9,28
2001,10.843,648.1,13,57,0,50,9,20
2002,10.936,769.7,9,49,0,54,17,25
2003,11.092,376.8,41,91,2,93,24,57
2004,10.459,571.7,12,47,0,65,17,55
2005,10.359,614.3,13,51,0,72,16,53
2006,10.44,594.5,19,58,0,80,25,72
2007,11.791,622.5,12,62,0,31,3,8
2008,11.21,505.7,19,71,0,61,3,12
2009,10.764,500.2,13,67,0,65,20,45
2010,9.806,555.4,15,47,0,71,33,67
2011,10.996,551.2,7,65,0,77,16,31
2012,10.806,525.6,14,76,0,62,16,27
2013,10.267,627.2,24,66,0,78,22,38
2014,11.807,508.1,10,59,0,49,0,7
2015,11.4,422.4,37,74,0,68,6,34
2016,11.321,615.5,16,78,0,52,6,15
2017,11.076,512.7,29,77,0,59,19,42
2018,12.33,529.9,41,105,0,57,6,23
2019,11.857,574.5,28,83,0,57,9,26
2020,11.649,668.5,24,76,0,49,5,5
2021,10.488,576.4,11,71,0,79,10,34
2022,12.254,510.9,34,89,0,57,1,13
2023,12.254,592.6,29,90,0,48,2,4
2024,12.78,821.0,27,84,1,30,7,2
