year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,8.536,359.4,4,17,0,80,62,40
1948,10.039,632.3,3,10,0,49,11,17
1949,10.468,479.1,0,10,0,41,5,5
1950,10.015,595.1,0,11,0,43,16,7
1951,9.445,525.0,0,12,0,60,9,16
1952,9.22,504.9,2,10,0,59,7,19
1953,10.129,499.8,1,16,0,50,10,24
1954,8.475,645.9,1,6,0,70,27,36
1955,8.55,479.7,0,8,0,79,30,51
1956,7.896,446.4,0,4,0,76,28,44
1957,9.643,546.5,2,8,0,43,2,4
1958,9.072,579.8,0,8,0,77,17,42
1959,10.354,326.2,3,16,0,51,14,14
1960,9.071,576.3,0,5,0,53,19,32
1961,10.391,500.0,0,12,0,31,7,10
1962,8.763,476.2,0,3,0,50,8,22
1963,7.924,480.3,3,10,0,75,54,67
1964,8.987,429.2,2,17,0,68,21,36
1965,8.765,529.4,0,5,0,61,6,26
1966,9.417,551.2,1,13,0,58,29,47
1967,10.47,523.5,0,9,0,27,4,0
1968,9.643,522.5,0,3,0,45,8,22
1969,9.023,437.9,1,12,1,70,28,42
1970,8.113,452.4,0,6,0,88,41,87
1971,9.381,330.9,0,9,0,46,17,20
1972,8.796,468.2,0,5,0,48,18,11
1973,9.866,353.6,2,8,0,37,2,2
1974,9.534,474.6,1,3,0,22,1,2
1975,10.207,352.8,1,9,0,28,1,4
1976,9.46,296.9,0,11,0,60,22,32
1977,9.674,414.8,0,2,0,54,10,18
1978,8.95,423.8,0,8,0,50,13,23
1979,8.515,406.0,1,8,0,71,36,69
1980,8.763,524.2,0,2,0,67,18,34
1981,9.643,576.8,0,3,0,48,11,24
1982,9.762,348.7,1,15,1,47,25,22
1983,10.621,471.2,3,13,2,36,1,16
1984,9.263,479.2,0,7,0,43,5,7
1985,8.247,449.0,0,9,0,67,39,53
1986,8.563,511.7,1,13,1,58,34,35
1987,8.081,512.5,0,5,0,70,37,37
1988,10.193,541.4,0,6,0,28,0,6
1989,11.14,368.7,1,17,0,12,0,0
1990,11.246,536.0,1,6,0,16,1,2
1991,9.769,449.8,1,3,0,38,13,19
1992,10.783,390.2,2,17,1,30,4,5
1993,9.366,608.2,0,1,0,40,8,8
1994,10.169,689.2,4,17,4,25,11,11
1995,10.516,512.8,1,13,0,37,5,8
1996,8.182,421.9,1,13,0,88,43,37
1997,10.303,374.2,3,19,0,42,13,16
1998,10.377,609.6,1,5,0,23,3,3
1999,10.806,416.7,1,12,0,34,8,15
2000,10.65,503.9,1,9,0,19,4,5
2001,10.135,530.2,3,10,1,44,10,14
2002,11.059,705.7,2,7,0,26,2,4
2003,10.11,352.0,1,23,0,63,22,18
2004,9.947,507.4,0,5,0,48,10,19
2005,10.365,416.4,1,15,0,49,7,21
2006,10.322,454.7,4,29,0,69,16,25
2007,11.116,702.5,0,9,0,17,1,4
2008,10.878,473.3,2,11,0,17,2,1
2009,10.324,401.8,2,14,0,40,7,9
2010,9.362,687.7,4,17,2,64,37,59
2011,10.395,565.0,0,9,0,48,16,7
2012,9.908,382.3,2,8,0,35,17,17
2013,9.739,467.0,2,15,0,71,20,30
2014,11.33,486.7,0,11,1,22,10,0
2015,10.237,413.1,1,14,0,31,1,2
2016,10.654,475.8,3,15,0,41,10,9
2017,10.601,648.7,0,12,0,39,5,1
2018,11.134,356.0,4,34,3,47,10,18
2019,11.27,476.1,5,25,0,27,5,0
2020,11.436,564.6,1,9,1,16,0,1
2021,10.65,455.1,2,22,0,45,10,5
2022,11.562,389.3,5,19,0,23,0,0
2023,11.413,493.9,3,18,0,31,1,0
2024,11.849,638.7,2,20,1,22,2,7
