year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,7.836,508.3,4,17,0,93,62,42
1948,9.054,662.1,3,10,0,68,12,17
1949,9.484,643.3,0,10,0,54,5,5
1950,8.779,687.8,0,11,0,75,20,20
1951,8.816,635.4,0,12,0,67,9,16
1952,7.933,595.5,2,10,0,96,10,26
1953,9.218,548.5,1,16,0,63,10,24
1954,7.772,779.2,1,6,0,84,28,36
1955,7.834,577.3,0,8,0,100,33,51
1956,7.175,523.4,0,4,0,98,34,51
1957,8.64,632.8,2,8,0,63,7,6
1958,8.222,616.6,0,8,0,91,18,47
1959,9.145,382.9,3,16,0,70,19,18
1960,8.279,733.6,0,5,0,67,19,33
1961,9.013,599.3,0,12,0,57,16,20
1962,7.527,531.1,0,3,0,81,24,32
1963,7.1,603.9,3,10,0,97,65,83
1964,8.076,496.1,2,17,0,92,28,49
1965,7.598,685.7,0,5,0,90,14,46
1966,8.374,697.9,1,13,0,77,30,56
1967,9.332,632.4,0,9,0,51,7,10
1968,8.377,615.6,0,3,0,72,21,27
1969,7.673,544.2,1,12,1,104,48,70
1970,7.489,546.7,0,6,0,104,44,94
1971,8.696,386.0,0,9,0,56,17,22
1972,8.046,507.3,0,5,0,61,22,11
1973,8.723,490.2,2,8,0,58,6,11
1974,8.937,616.2,1,3,0,25,1,3
1975,9.143,427.4,1,9,0,41,3,6
1976,8.434,356.8,0,11,0,82,25,39
1977,8.911,517.2,0,2,0,66,10,18
1978,8.092,509.9,0,8,0,72,19,33
1979,7.897,516.9,1,8,0,82,36,73
1980,7.972,611.6,0,2,0,90,21,41
1981,8.344,638.6,0,3,0,77,26,46
1982,8.931,424.2,1,15,1,60,26,22
1983,9.425,552.7,3,13,2,57,8,24
1984,8.272,565.2,0,7,0,66,9,14
1985,7.411,564.1,0,9,0,88,46,61
1986,8.019,606.1,1,13,1,69,38,40
1987,7.529,592.8,0,5,0,86,42,37
1988,9.254,605.8,0,6,0,45,3,9
1989,9.912,453.7,1,17,0,41,4,1
1990,10.069,677.9,1,6,0,28,1,4
1991,8.81,555.8,1,3,0,49,15,19
1992,9.664,499.8,2,17,1,41,6,5
1993,8.224,739.5,0,1,0,62,17,18
1994,9.423,807.1,4,17,4,35,13,11
1995,8.905,568.4,1,13,0,71,20,16
1996,7.207,508.4,1,13,0,112,50,40
1997,9.176,470.4,3,19,0,59,16,16
1998,8.952,705.3,1,5,0,50,13,12
1999,9.706,549.7,1,12,0,51,9,15
2000,9.777,547.1,1,9,0,30,6,9
2001,9.01,621.8,3,10,1,67,13,17
2002,9.589,792.3,2,7,0,53,14,5
2003,9.286,415.5,1,23,0,74,23,20
2004,9.023,568.5,0,5,0,64,10,20
2005,9.308,492.2,1,15,0,76,8,27
2006,9.796,539.0,4,29,0,70,16,25
2007,9.989,787.3,0,9,0,28,3,4
2008,9.857,540.1,2,11,0,29,3,2
2009,9.328,539.7,2,14,0,54,11,17
2010,7.94,821.6,4,17,2,101,57,88
2011,9.471,678.7,0,9,0,58,16,7
2012,8.796,470.2,2,8,0,56,23,28
2013,9.025,549.2,2,15,0,76,20,30
2014,10.298,605.4,0,11,1,37,13,0
2015,9.791,557.3,1,14,0,33,1,2
2016,9.598,594.0,3,15,0,59,11,9
2017,9.677,736.6,0,12,0,45,5,1
2018,10.23,418.4,4,34,3,53,10,18
2019,10.309,585.1,5,25,0,34,5,0
2020,10.458,614.5,1,9,1,23,0,1
2021,9.673,538.8,2,22,0,60,14,13
2022,10.346,448.8,5,19,0,43,6,6
2023,10.346,670.3,3,18,0,45,5,11
2024,3.367,118.3,0,0,0,19,2,7
