year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1958,9.457,1524.1,6,53,0,68,0,26
1959,10.09,892.7,12,76,0,76,6,19
1960,9.536,1292.2,4,32,0,54,11,9
1961,10.362,1199.3,19,52,0,64,9,5
1962,8.468,1123.1,11,50,0,89,14,26
1963,8.511,1007.2,10,48,0,96,42,58
1964,9.665,1056.3,22,68,0,84,11,37
1965,8.93,1684.2,6,33,0,74,9,56
1966,9.86,1418.1,6,43,0,58,12,20
1967,9.599,1320.5,16,58,0,79,15,33
1968,9.271,1590.1,6,43,0,94,12,30
1969,9.07,1215.2,10,57,0,90,28,54
1970,9.015,1603.2,4,50,0,80,15,51
1971,9.075,852.3,20,62,0,94,13,47
1972,8.734,1071.2,9,37,0,77,10,12
1973,9.114,1225.3,23,71,0,97,8,39
1974,9.859,1352.0,6,46,0,31,0,4
1975,9.808,975.1,16,51,0,67,4,7
1976,9.663,1034.5,22,68,0,73,14,36
1977,9.907,1285.3,4,38,0,49,6,28
1978,8.83,1348.0,4,38,0,76,16,33
1979,9.402,1307.9,8,55,0,62,11,37
1980,8.656,1389.9,8,38,0,85,18,45
1981,9.49,1527.5,11,45,0,80,8,46
1982,10.022,1408.7,13,65,0,69,9,34
1983,10.206,1293.7,28,77,1,76,5,18
1984,9.081,1252.5,10,44,0,75,2,34
1985,8.76,1085.9,13,64,0,96,30,59
1986,9.335,1569.6,18,61,0,72,22,65
1987,9.201,1515.7,11,45,0,75,19,47
1988,10.231,1665.5,7,51,0,52,2,29
1989,10.221,960.8,12,74,0,66,3,0
1990,10.42,1266.4,17,59,0,56,1,17
1991,9.749,1186.3,17,68,0,74,17,16
1992,10.433,1235.7,23,65,0,58,5,24
1993,10.078,1413.4,13,56,0,68,14,19
1994,11.318,1483.0,25,60,0,33,4,5
1995,10.072,1478.3,17,55,0,71,10,31
1996,8.964,1194.4,8,47,0,92,10,20
1997,10.237,1168.0,13,65,0,67,14,17
1998,10.11,1279.4,18,47,0,74,7,35
1999,10.425,1706.3,12,61,0,58,11,35
2000,11.044,1537.9,13,63,0,32,2,5
2001,10.082,1506.6,13,55,0,62,7,21
2002,10.152,1446.7,6,47,0,49,12,20
2003,10.05,839.8,33,97,0,83,16,56
2004,9.369,1233.1,13,50,0,81,6,28
2005,9.303,1132.7,18,52,0,87,17,65
2006,9.867,1277.0,22,60,0,85,12,32
2007,10.133,1334.1,8,57,0,52,9,15
2008,9.694,1170.0,7,49,0,82,4,26
2009,9.731,1098.7,9,57,0,74,18,34
2010,8.84,1222.9,15,46,0,83,30,75
2011,10.428,1047.1,10,63,0,59,8,20
2012,9.836,1448.8,13,53,0,59,16,38
2013,9.542,1253.6,17,62,0,79,11,43
2014,10.854,1098.0,9,44,0,42,2,5
2015,10.626,987.3,32,64,1,69,2,31
2016,10.036,1257.9,16,65,0,58,5,18
2017,10.047,1421.9,20,65,0,69,13,46
2018,11.224,961.0,35,102,0,60,6,13
2019,10.598,1263.3,29,73,0,65,3,17
2020,10.983,1121.0,18,78,0,56,0,3
2021,9.568,1331.4,10,52,0,76,7,29
2022,11.408,1010.3,43,89,0,62,4,14
2023,12.49,1035.6,26,90,0,41,1,6
