year,month,averageTemperature,totalPrecipitation,averageSnowCover
1821,1,0.623,0.0,0.0
1821,2,-1.443,0.0,0.0
1821,3,3.935,0.0,0.0
1821,4,11.857,0.0,0.0
1821,5,12.942,0.0,0.0
1821,6,14.297,0.0,0.0
1821,7,16.342,0.0,0.0
1821,8,17.323,0.0,0.0
1821,9,15.453,0.0,0.0
1821,10,9.242,0.0,0.0
1821,11,7.817,0.0,0.0
1821,12,4.126,0.0,0.0
1822,1,1.752,0.0,0.0
1822,2,4.025,0.0,0.0
1822,3,7.929,0.0,0.0
1822,4,10.623,0.0,0.0
1822,5,15.223,0.0,0.0
1822,6,18.773,0.0,0.0
1822,7,20.129,0.0,0.0
1822,8,17.732,0.0,0.0
1822,9,13.107,0.0,0.0
1822,10,10.597,0.0,0.0
1822,11,6.323,0.0,0.0
1822,12,-4.532,0.0,0.0
1823,1,-11.281,0.0,0.0
1823,2,1.629,0.0,0.0
1823,3,3.997,0.0,0.0
1823,4,7.25,0.0,0.0
1823,5,16.052,0.0,0.0
1823,6,16.413,0.0,0.0
1823,7,17.887,0.0,0.0
1823,8,19.477,0.0,0.0
1823,9,14.797,0.0,0.0
1823,10,9.081,0.0,0.0
1823,11,4.393,0.0,0.0
1823,12,3.11,0.0,0.0
1824,1,0.91,0.0,0.0
1824,2,1.762,0.0,0.0
1824,3,3.574,0.0,0.0
1824,4,8.09,0.0,0.0
1824,5,12.932,0.0,0.0
1824,6,16.413,0.0,0.0
1824,7,18.481,0.0,0.0
1824,8,17.813,0.0,0.0
1824,9,15.453,0.0,0.0
1824,10,10.613,0.0,0.0
1824,11,7.013,0.0,0.0
1824,12,5.89,0.0,0.0
1825,1,1.819,0.0,0.0
1825,2,1.15,0.0,0.0
1825,3,1.242,0.0,0.0
1825,4,10.62,0.0,0.0
1825,5,13.835,0.0,0.0
1825,6,17.02,0.0,0.0
1825,7,18.906,0.0,0.0
1825,8,18.519,0.0,0.0
1825,9,15.82,0.0,0.0
1825,10,9.1,0.0,0.0
1825,11,6.08,0.0,0.0
1825,12,3.923,0.0,0.0
1826,1,-6.706,0.0,0.0
1826,2,2.243,0.0,0.0
1826,3,5.006,0.0,0.0
1826,4,9.087,0.0,0.0
1826,5,13.287,0.0,0.0
1826,6,18.2,0.0,0.0
1826,7,21.074,0.0,0.0
1826,8,21.126,0.0,0.0
1826,9,15.277,0.0,0.0
1826,10,10.871,0.0,0.0
1826,11,3.577,0.0,0.0
1826,12,2.145,0.0,0.0
1827,1,-3.084,41.5,0.0
1827,2,-7.071,15.2,0.0
1827,3,6.058,67.3,0.0
1827,4,10.813,36.1,0.0
1827,5,16.381,27.0,0.0
1827,6,18.057,127.7,0.0
1827,7,20.59,17.9,0.0
1827,8,18.058,63.1,0.0
1827,9,14.92,41.7,0.0
1827,10,10.435,33.2,0.0
1827,11,1.61,70.2,0.0
1827,12,4.474,49.0,0.0
1828,1,-0.781,97.5,0.0
1828,2,0.138,21.1,0.0
1828,3,5.223,51.7,0.0
1828,4,9.977,89.6,0.0
1828,5,14.106,57.6,0.0
1828,6,18.61,34.1,0.0
1828,7,20.094,94.9,0.0
1828,8,16.945,89.9,0.0
1828,9,14.443,24.3,0.0
1828,10,9.245,53.0,0.0
1828,11,4.883,20.4,0.0
1828,12,3.416,38.1,0.0
1829,1,-6.248,33.5,0.0
1829,2,-3.475,39.9,0.0
1829,3,2.481,13.9,0.0
1829,4,9.367,63.4,0.0
1829,5,13.59,36.2,0.0
1829,6,16.99,84.4,0.0
1829,7,19.571,65.2,0.0
1829,8,16.648,60.4,0.0
1829,9,13.693,101.9,0.0
1829,10,8.594,18.2,0.0
1829,11,1.03,34.0,0.0
1829,12,-8.823,21.6,0.0
1830,1,-8.484,20.0,0.0
1830,2,-3.396,19.0,0.0
1830,3,5.674,42.4,0.0
1830,4,11.557,58.0,0.0
1830,5,14.397,62.6,0.0
1830,6,17.583,94.4,0.0
1830,7,19.235,119.7,0.0
1830,8,17.674,121.4,0.0
1830,9,13.55,63.1,0.0
1830,10,8.706,37.8,0.0
1830,11,6.307,32.6,0.0
1830,12,0.332,31.2,0.0
1831,1,-3.235,24.0,0.0
1831,2,1.954,18.5,0.0
1831,3,5.332,70.5,0.0
1831,4,12.093,62.4,0.0
1831,5,14.094,54.7,0.0
1831,6,16.947,68.6,0.0
1831,7,19.813,84.2,0.0
1831,8,18.468,61.0,0.0
1831,9,13.303,82.8,0.0
1831,10,13.165,20.8,0.0
1831,11,4.227,70.4,0.0
1831,12,2.668,16.0,0.0
1832,1,-3.51,33.2,0.0
1832,2,-0.107,3.3,0.0
1832,3,3.897,18.3,0.0
1832,4,9.93,10.9,0.0
1832,5,12.929,42.5,0.0
1832,6,17.163,84.1,0.0
1832,7,17.306,65.5,0.0
1832,8,18.761,25.6,0.0
1832,9,13.517,24.3,0.0
1832,10,9.21,26.9,0.0
1832,11,2.573,52.6,0.0
1832,12,1.91,49.3,0.0
1833,1,-4.958,14.7,0.0
1833,2,4.482,26.2,0.0
1833,3,2.055,40.3,0.0
