year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1821,9.432,0.0,0,0,0,365,365,0
1822,10.168,0.0,0,0,0,365,365,0
1823,8.601,0.0,0,0,0,365,365,0
1824,9.937,0.0,1,36,0,103,5,0
1825,9.88,0.0,9,36,0,74,13,0
1826,9.638,0.0,11,53,1,88,31,0
1827,9.382,589.9,8,44,2,81,37,0
1828,9.719,672.2,5,28,0,65,27,0
1829,7.001,572.6,7,23,0,122,74,0
1830,8.653,702.2,6,27,1,82,41,0
1831,9.948,633.9,0,18,0,62,27,0
1832,8.656,436.5,4,24,0,98,21,0
1833,8.735,552.2,3,28,0,75,28,0
1834,10.007,574.0,7,60,0,74,2,0
1835,8.597,434.1,2,39,0,85,16,0
1836,8.573,536.1,1,19,0,70,15,0
1837,7.597,736.8,1,20,0,93,21,0
1838,6.567,499.1,2,19,0,112,55,0
1839,8.409,622.6,4,28,0,93,22,0
1840,7.145,539.2,0,12,0,101,48,0
1841,8.825,546.6,2,30,0,90,30,0
1842,8.006,399.0,7,40,0,108,29,0
1843,7.797,578.9,0,8,0,80,10,0
1844,7.65,547.1,0,10,0,92,36,0
1845,7.499,651.6,4,21,1,108,50,0
1846,9.502,606.8,7,40,0,72,27,0
1847,7.59,527.7,5,29,0,112,49,0
1848,8.264,564.1,4,30,0,81,40,0
1849,7.719,559.7,4,19,0,93,36,0
1850,7.605,673.1,0,18,0,96,34,0
1851,7.838,678.4,0,16,0,99,11,0
1852,9.094,571.0,1,30,0,85,10,0
1853,6.964,595.2,2,22,0,113,56,0
1854,8.226,589.0,1,19,0,95,16,0
1855,6.745,513.0,0,19,0,110,57,0
1856,8.179,502.1,1,24,0,104,14,0
1857,8.651,534.6,8,41,0,102,21,0
1858,7.322,523.6,2,32,0,121,37,0
1859,9.138,486.1,7,49,0,83,17,0
1860,7.319,606.6,0,13,0,114,32,0
1861,8.188,482.5,4,38,0,91,33,0
1862,8.742,653.0,2,19,0,85,28,0
1863,9.181,581.3,4,24,0,62,5,0
1864,6.199,493.7,0,9,0,137,49,0
1865,8.169,579.5,7,44,0,106,30,0
1866,8.927,550.2,0,24,0,85,5,0
1867,8.35,574.6,3,36,0,82,31,0
1868,9.613,575.2,10,59,1,72,17,0
1869,8.339,482.3,5,35,0,98,26,0
1871,6.683,0.0,2,32,0,125,45,0
1872,9.509,0.0,9,29,0,76,3,0
1873,8.794,0.0,3,45,0,78,18,0
1874,8.347,0.0,5,42,1,102,21,0
1875,2.675,0.0,0,0,0,68,26,0
1878,9.826,297.5,3,31,0,47,3,0
1879,6.565,647.2,7,39,0,141,42,0
1880,8.265,556.9,12,63,0,106,11,0
1881,7.124,552.5,16,45,0,132,27,0
1882,8.368,849.7,6,33,0,90,6,0
1883,7.916,531.6,7,43,0,103,16,0
1884,8.389,613.0,9,46,0,87,8,0
1885,7.586,500.4,8,45,0,112,21,0
1886,7.858,493.1,13,65,0,116,31,0
1887,7.15,456.8,9,40,0,130,35,21
1888,7.357,554.6,12,38,0,120,30,43
1889,7.767,601.7,13,53,0,117,39,55
1890,7.629,634.6,6,29,0,114,45,62
1891,8.013,559.4,6,32,0,114,21,47
1892,7.961,404.8,19,54,0,137,28,70
1893,8.328,533.4,10,45,0,120,26,43
1894,8.551,562.6,6,31,0,88,12,3
1895,7.73,650.5,17,52,0,133,42,78
1896,8.049,586.0,4,29,0,101,12,23
1897,8.504,545.8,6,48,0,102,17,21
1898,9.153,570.1,10,38,0,77,5,8
1899,8.611,647.6,10,37,0,101,23,23
1900,8.927,673.9,14,49,0,93,13,31
1901,7.762,599.4,8,59,0,108,31,53
1902,7.505,599.3,11,31,0,110,22,20
1903,9.179,542.5,9,45,0,72,13,9
1904,9.389,491.6,20,59,0,92,17,12
1905,8.797,728.9,22,61,0,88,11,7
1906,9.093,691.2,16,62,0,91,21,29
1907,8.683,519.8,8,52,0,98,17,24
1908,8.098,591.6,13,54,0,109,19,25
1909,8.216,696.4,6,36,0,114,18,57
1910,9.226,482.2,6,50,0,104,2,5
1911,9.906,379.4,31,76,0,88,3,11
1912,8.545,595.1,6,31,0,76,13,21
1913,9.084,542.9,0,26,0,76,12,10
1914,8.965,721.0,10,48,0,73,17,17
1915,8.508,643.5,8,42,0,99,18,43
1916,9.073,654.9,0,25,0,63,3,16
1917,8.014,552.1,10,68,0,118,41,71
1918,9.304,486.1,6,34,0,78,6,24
1919,7.929,492.7,15,49,0,109,28,59
1920,9.073,561.0,4,37,0,108,12,11
1921,9.391,455.0,16,54,0,94,18,5
1922,8.013,610.4,8,34,0,82,27,46
1923,8.592,495.4,10,33,0,81,19,31
1924,8.098,573.5,4,30,0,118,27,48
1925,9.119,533.6,8,32,0,78,13,18
1926,9.258,648.1,1,27,0,63,16,20
1927,8.619,558.5,6,33,0,76,21,12
1928,8.77,511.8,10,42,0,79,12,23
1929,7.875,426.5,15,59,0,104,52,71
1930,9.414,505.3,7,38,0,87,9,7
1931,8.389,559.0,10,39,0,107,23,20
1932,8.915,557.2,17,51,0,105,13,15
1933,7.946,477.6,11,49,0,111,36,39
1934,10.43,463.9,11,73,0,62,6,10
1935,9.375,504.9,16,56,0,84,22,30
1936,9.36,617.7,9,39,0,82,11,8
1937,9.663,605.0,9,57,0,78,15,18
1938,9.516,542.1,12,62,0,71,20,21
1939,9.029,734.8,6,48,0,90,15,18
1940,7.191,688.9,0,28,0,102,57,75
1941,7.933,791.0,9,38,0,107,31,56
1942,8.129,516.0,12,43,0,109,45,72
1943,9.823,412.7,19,48,0,100,15,23
1944,9.189,647.8,16,50,0,79,18,31
1945,9.475,611.2,6,32,0,73,22,35
1946,8.961,561.1,11,49,0,94,23,21
1947,8.865,558.9,33,80,0,107,48,71
1948,9.875,465.1,15,44,0,84,13,15
1949,9.851,583.1,16,56,0,84,7,19
1950,9.285,844.7,16,49,0,84,25,43
1951,9.499,645.6,8,40,0,80,6,19
1952,8.783,685.6,11,50,1,99,16,34
1953,9.768,541.6,10,52,0,96,14,39
1954,8.617,666.8,7,26,0,96,29,31
1955,8.197,689.5,3,35,0,110,23,54
1956,7.516,842.0,0,34,0,101,42,53
1957,9.54,496.7,13,40,0,78,10,13
1958,9.279,656.7,8,49,0,82,7,22
1959,9.692,427.2,11,57,0,90,14,29
1960,9.3,655.6,5,32,0,76,17,30
1961,9.827,595.5,14,42,0,58,19,25
1962,8.101,439.3,4,37,0,100,25,41
1963,8.04,485.7,8,52,0,116,61,79
1964,9.035,416.7,21,61,0,89,30,38
1965,8.558,688.5,4,28,0,82,17,56
1966,9.572,722.6,6,46,0,69,20,38
1967,10.093,573.5,10,50,0,71,10,25
1968,9.117,650.0,5,45,0,98,27,36
