endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-30;7;64;0;8
1952-10-30;21;63;0;11
1953-10-30;6;58;0;13
1954-10-30;2;47;0;37
1955-10-30;0;42;0;33
1956-10-30;6;53;0;29
1957-10-30;13;49;1;10
1958-10-30;16;73;0;15
1959-10-30;1;47;0;9
1960-10-30;5;42;0;19
1961-10-30;10;49;0;15
1962-10-30;9;49;0;23
1963-10-30;16;59;0;42
1964-10-30;3;55;0;34
1965-10-30;6;36;0;11
1966-10-30;4;33;0;15
1967-10-30;12;50;0;10
1968-10-30;5;40;0;11
1969-10-30;4;55;0;22
1970-10-30;3;51;0;21
1971-10-30;9;57;0;17
1972-10-30;7;51;1;25
1973-10-30;7;57;0;8
1974-10-30;9;47;0;3
1975-10-30;2;60;0;0
1976-10-30;8;49;0;15
1977-10-30;1;49;0;8
1978-10-30;1;34;0;16
1979-10-30;1;65;0;16
1980-10-30;3;35;0;18
1981-10-30;12;57;0;9
1982-10-30;4;72;0;27
1983-10-30;15;77;0;3
1984-10-30;7;36;0;10
1985-10-30;8;60;0;30
1986-10-30;9;64;0;25
1987-10-30;9;61;0;24
1988-10-30;17;56;0;5
1989-10-30;4;51;0;9
1990-10-30;5;55;0;11
1991-10-30;9;55;0;13
1992-10-30;32;89;0;3
1993-10-30;21;75;1;9
1994-10-30;28;87;0;6
1995-10-30;19;63;0;11
1996-10-30;5;46;0;34
1997-10-30;2;69;0;17
1998-10-30;16;61;1;3
1999-10-30;5;59;0;10
2000-10-30;22;72;0;11
2001-10-30;14;69;0;8
2002-10-30;12;60;0;10
2003-10-30;32;98;0;22
2004-10-30;9;52;0;14
2005-10-30;6;60;2;14
2006-10-30;20;60;0;19
2007-10-30;17;71;0;1
2008-10-30;10;76;0;4
2009-10-30;9;74;0;16
2010-10-30;18;62;2;25
2011-10-30;17;78;0;18
2012-10-30;25;78;1;15
2013-10-30;24;72;1;10
2014-10-30;7;55;0;11
2015-10-30;28;68;2;2
2016-10-30;7;80;0;9
2017-10-30;27;79;2;21
2018-10-30;23;99;1;10
2019-10-30;23;81;2;7
2020-10-30;10;76;0;5
2021-10-30;23;81;1;6
2022-10-30;22;85;3;0
2023-10-30;19;86;3;2
2024-10-30;38;93;8;3
