endDate;heatDays;summerDays;tropicalNights;iceDays
1937-08-30;2;23;0;25
1938-08-30;1;23;0;10
1939-08-30;0;15;0;16
1940-08-30;0;8;0;57
1941-08-30;1;21;0;33
1942-08-30;0;25;0;52
1943-08-30;5;23;0;16
1944-08-30;0;25;0;32
1945-08-30;null;null;null;null
1946-08-30;2;31;0;29
1947-08-30;7;41;0;50
1948-08-30;3;20;0;19
1949-08-30;3;22;0;21
1950-08-30;8;35;0;25
1951-08-30;null;null;null;null
1952-08-30;null;null;null;null
1953-08-30;null;null;null;null
1954-08-30;null;null;null;null
1955-08-30;0;8;0;49
1956-08-30;0;15;0;43
1957-08-30;7;20;0;17
1958-08-30;4;29;0;26
1959-08-30;1;23;0;24
1960-08-30;0;17;0;27
1961-08-30;6;23;0;21
1962-08-30;4;28;0;31
1963-08-30;2;23;0;56
1964-08-30;3;32;0;47
1965-08-30;3;14;0;41
1966-08-30;2;14;0;22
1967-08-30;3;27;0;20
1968-08-30;1;24;0;23
1969-08-30;3;29;0;39
1970-08-30;0;27;0;37
1971-08-30;6;33;0;29
1972-08-30;2;23;0;32
1973-08-30;1;23;0;27
1974-08-30;4;18;0;11
1975-08-30;0;19;0;5
1976-08-30;5;27;0;28
1977-08-30;0;21;0;23
1978-08-30;0;11;0;31
1979-08-30;0;28;0;25
1980-08-30;1;13;0;28
1981-08-30;2;34;0;29
1982-08-30;0;26;0;34
1983-08-30;4;42;0;18
1984-08-30;2;12;0;27
1985-08-30;2;26;0;42
1986-08-30;2;35;0;42
1987-08-30;0;22;0;44
1988-08-30;4;29;0;13
1989-08-30;1;20;0;8
1990-08-30;4;37;0;9
1991-08-30;3;26;0;24
1992-08-30;15;42;0;11
1993-08-30;4;34;0;21
1994-08-30;17;49;0;10
1995-08-30;2;41;0;16
1996-08-30;1;29;0;49
1997-08-30;0;32;0;24
1998-08-30;12;47;0;16
1999-08-30;4;25;0;15
2000-08-30;null;null;null;null
2001-08-30;7;42;0;19
2002-08-30;5;40;0;16
2003-08-30;21;61;0;34
2004-08-30;1;32;0;28
2005-08-30;4;25;0;35
2006-08-30;7;41;0;40
2007-08-30;10;51;0;4
2008-08-30;1;40;0;5
2009-08-30;5;37;0;27
2010-08-30;15;35;0;46
2011-08-30;8;44;0;27
2012-08-30;14;53;0;23
2013-08-30;15;40;1;33
2014-08-30;6;30;0;12
2015-08-30;29;54;2;8
2016-08-30;4;44;0;11
2017-08-30;15;60;2;29
2018-08-30;14;65;0;23
2019-08-30;15;58;1;12
2020-08-30;3;41;0;2
2021-08-30;6;44;0;19
2022-08-30;13;54;0;3
2023-08-30;17;52;0;12
