year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1942,7.997,504.5,6,34,1,109,49,44
1943,9.642,401.7,10,36,3,92,20,22
1944,9.125,626.0,10,40,0,82,21,46
1945,0.432,67.4,0,0,0,39,20,14
1978,8.152,639.7,5,24,0,85,24,36
1979,8.002,552.0,7,33,0,96,27,71
1980,7.906,640.5,2,20,0,104,31,60
1981,8.877,729.4,3,38,0,88,30,72
1982,9.668,362.3,9,59,0,74,15,14
1983,9.697,609.4,15,63,0,81,21,39
1984,8.458,521.7,4,24,0,100,16,30
1985,8.097,494.9,3,35,0,107,50,71
1986,8.492,610.4,7,50,0,79,39,59
1987,7.476,659.8,2,22,0,103,45,69
1988,9.539,598.4,6,39,0,70,6,26
1989,10.185,559.5,7,47,0,63,8,6
1990,10.178,472.3,13,43,1,52,5,15
1991,8.832,436.9,8,45,1,91,17,23
1992,10.016,526.6,16,70,1,63,15,11
1993,8.826,688.2,1,40,0,90,25,39
1994,10.162,740.1,23,46,0,58,9,10
1995,9.34,662.0,17,55,0,88,25,43
1996,7.256,475.4,3,26,0,125,47,53
1997,9.247,498.0,8,55,0,84,14,33
1998,9.747,571.7,7,37,0,66,21,27
1999,10.048,551.4,4,52,0,68,10,35
2000,10.62,552.8,13,53,0,54,6,14
2001,9.454,639.6,9,37,0,88,13,39
2002,9.931,742.8,9,48,0,73,16,26
2003,9.835,371.7,26,71,2,107,22,42
2004,9.392,693.6,3,31,0,81,14,29
2005,9.552,510.0,7,44,0,87,23,50
2006,10.051,444.3,21,62,1,85,25,50
2007,10.441,698.2,8,50,0,56,10,9
2008,10.362,608.1,14,50,0,55,7,9
2009,9.852,565.2,7,49,0,88,23,33
2010,8.282,738.1,15,42,0,105,57,96
2011,10.186,574.0,6,54,0,87,13,10
2012,9.707,627.1,14,45,1,73,24,23
2013,9.28,661.1,13,51,0,105,30,47
2014,10.903,559.1,12,42,0,65,12,14
2015,10.77,622.9,24,53,2,63,2,2
2016,10.233,616.6,14,64,0,74,10,15
2017,10.259,638.1,12,54,0,72,15,32
2018,11.169,396.6,35,93,2,73,12,5
2019,11.242,468.5,29,71,1,59,4,13
2020,11.239,476.7,18,63,0,58,1,0
2021,9.707,671.8,7,55,0,89,11,35
2022,11.009,415.8,21,69,0,66,9,11
2023,11.284,721.3,18,77,1,61,6,21
2024,3.304,103.1,0,0,0,19,7,6
