endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-25;null;null;null;null
1952-10-25;null;null;null;null
1953-10-25;null;null;null;null
1954-10-25;null;null;null;null
1955-10-25;null;null;null;null
1956-10-25;null;null;null;null
1957-10-25;null;null;null;null
1958-10-25;null;null;null;null
1959-10-25;null;null;null;null
1960-10-25;null;null;null;null
1961-10-25;null;null;null;null
1962-10-25;null;null;null;null
1963-10-25;null;null;null;null
1964-10-25;null;null;null;null
1965-10-25;null;null;null;null
1966-10-25;null;null;null;null
1967-10-25;null;null;null;null
1968-10-25;null;null;null;null
1969-10-25;null;null;null;null
1970-10-25;null;null;null;null
1971-10-25;null;null;null;null
1972-10-25;null;null;null;null
1973-10-25;null;null;null;null
1974-10-25;null;null;null;null
1975-10-25;null;null;null;null
1976-10-25;null;null;null;null
1977-10-25;null;null;null;null
1978-10-25;1;32;0;11
1979-10-25;4;49;0;19
1980-10-25;1;36;0;17
1981-10-25;5;56;0;9
1982-10-25;2;69;0;29
1983-10-25;13;77;1;7
1984-10-25;3;39;0;10
1985-10-25;7;57;0;32
1986-10-25;14;66;0;30
1987-10-25;9;60;0;29
1988-10-25;17;55;0;4
1989-10-25;8;58;0;10
1990-10-25;12;71;0;11
1991-10-25;7;60;1;12
1992-10-25;32;82;0;3
1993-10-25;16;62;0;11
1994-10-25;28;72;0;7
1995-10-25;7;59;0;9
1996-10-25;4;48;0;34
1997-10-25;0;66;0;20
1998-10-25;16;57;0;6
1999-10-25;6;59;0;16
2000-10-25;26;71;0;16
2001-10-25;25;72;0;8
2002-10-25;15;81;0;11
2003-10-25;43;108;0;17
2004-10-25;6;52;1;12
2005-10-25;9;62;1;18
2006-10-25;20;55;0;22
2007-10-25;24;76;0;1
2008-10-25;11;77;0;6
2009-10-25;11;70;0;17
2010-10-25;14;63;0;17
2011-10-25;11;79;0;16
2012-10-25;29;88;0;15
2013-10-25;26;76;0;13
2014-10-25;11;58;0;11
2015-10-25;42;76;1;1
2016-10-25;13;85;0;7
2017-10-25;34;90;0;20
2018-10-25;28;112;1;9
2019-10-25;34;89;0;2
2020-10-25;15;75;0;8
2021-10-25;26;88;1;6
2022-10-25;30;90;1;0
2023-10-25;18;92;0;1
2024-10-25;41;98;4;1
