year,month,averageTemperature,totalPrecipitation,averageSnowCover
1931,1,-2.455,111.8,0.0
1931,2,-3.254,76.4,0.0
1931,3,-2.268,8.9,0.0
1931,4,3.45,107.3,0.0
1931,5,14.848,76.4,0.0
1931,6,13.18,79.8,0.0
1931,7,14.0,196.9,0.0
1931,8,12.752,163.6,0.0
1931,9,8.023,125.5,0.0
1931,10,5.455,86.0,0.0
1931,11,3.12,32.1,0.0
1931,12,-1.216,91.2,0.0
1932,1,1.184,130.0,0.0
1932,2,-3.686,21.1,0.0
1932,3,-2.142,33.4,0.0
1932,4,4.063,113.0,0.0
1932,5,10.326,88.7,0.0
1932,6,12.277,35.9,0.0
1932,7,15.89,134.7,0.0
1932,8,16.284,52.4,0.0
1932,9,12.65,195.8,0.0
1932,10,6.21,232.4,0.0
1932,11,1.81,76.3,0.0
1932,12,0.394,14.9,14.0
1933,1,-4.139,35.0,0.0
1933,2,-2.493,99.7,0.0
1933,3,2.645,54.2,0.0
1933,4,3.93,55.9,0.0
1933,5,8.994,79.7,0.0
1933,6,11.513,198.5,0.0
1933,7,15.535,94.9,0.0
1933,8,14.229,78.1,0.0
1933,9,11.31,44.8,0.0
1933,10,6.81,116.2,0.0
1933,11,0.727,47.7,0.0
1933,12,-4.935,16.7,0.0
1934,1,-0.761,104.9,0.0
1934,2,0.329,74.6,0.0
1934,3,1.632,67.4,0.0
1934,4,7.873,24.5,0.0
1934,5,10.594,45.1,0.0
1934,6,14.227,50.2,0.0
1934,7,15.439,79.0,0.0
1934,8,13.845,66.7,0.0
1934,9,13.75,28.6,0.0
1934,10,7.361,193.6,8.0
1934,11,2.5,45.2,21.0
1934,12,2.874,107.8,6.0
1935,1,-2.813,106.2,334.0
1935,2,-0.882,207.2,428.0
1935,3,0.148,72.8,58.0
1935,4,4.357,159.0,168.0
1935,5,7.684,57.7,5.0
1935,6,14.34,137.6,0.0
1935,7,14.49,105.6,0.0
1935,8,13.929,46.5,0.0
1935,9,11.0,151.3,0.0
1935,10,5.742,153.3,41.0
1935,11,3.557,79.0,25.0
1935,12,-1.797,78.2,638.0
1936,1,0.884,137.3,53.0
1936,2,-1.528,93.4,227.0
1936,3,2.813,22.9,56.0
1936,4,3.14,79.9,57.0
1936,5,9.671,61.1,0.0
1936,6,14.133,32.7,0.0
1936,7,13.765,150.5,0.0
1936,8,13.706,61.9,0.0
1936,9,10.587,139.3,0.0
1936,10,4.019,168.5,3.0
1936,11,1.763,108.1,11.0
1936,12,0.003,106.5,377.0
1937,1,-2.881,128.2,410.0
1937,2,-0.479,202.1,857.0
1937,3,-0.274,82.9,927.0
1937,4,5.26,126.2,41.0
1937,5,12.245,75.0,0.0
1937,6,13.527,87.6,0.0
1937,7,14.165,141.9,0.0
1937,8,14.655,121.1,0.0
1937,9,11.14,61.5,0.0
1937,10,8.384,34.7,0.0
1937,11,0.963,74.9,78.0
1937,12,-2.513,68.3,532.0
1938,1,-0.565,288.8,730.0
1938,2,-1.379,78.7,1299.0
1938,3,4.923,51.4,105.0
1938,4,2.127,63.1,30.0
1938,5,8.087,107.4,0.0
1938,6,12.993,81.1,0.0
1938,7,13.981,105.5,0.0
1938,8,15.755,55.5,0.0
1938,9,12.02,35.8,0.0
1938,10,6.268,149.3,0.0
1938,11,5.367,116.9,0.0
1938,12,-4.235,93.2,245.0
1939,1,0.371,170.5,676.0
1939,2,-0.043,79.9,163.0
1939,3,-0.923,129.2,1122.0
1939,4,5.54,137.7,77.0
1939,5,7.632,60.9,0.0
1939,6,13.927,30.8,0.0
1939,7,14.419,81.9,0.0
1939,8,15.271,150.0,0.0
1939,9,11.507,77.5,0.0
1939,10,3.623,135.2,32.0
1939,11,2.907,280.2,36.0
1939,12,-3.784,72.6,147.0
1940,1,-9.29,14.2,1626.0
1940,4,9.55,26.8,0.0
1940,5,8.835,39.7,0.0
1940,6,14.357,39.5,0.0
1940,7,12.955,130.6,0.0
1940,8,11.448,202.7,0.0
1940,9,9.417,139.4,0.0
1940,10,5.232,66.6,8.0
1940,11,2.957,264.2,7.0
1940,12,-4.761,156.9,1657.0
1941,1,-5.957,40.7,1870.0
1941,2,-2.761,105.6,2106.0
1941,3,0.271,65.3,812.0
1941,4,1.957,51.0,62.0
1941,5,6.219,86.6,0.0
1941,6,13.933,81.5,0.0
1941,7,15.965,73.1,0.0
1941,8,11.781,203.1,0.0
1941,9,10.41,92.7,0.0
1941,10,5.719,296.8,73.0
1941,11,-0.407,77.2,702.0
1941,12,-0.377,250.5,357.0
1942,1,-10.194,43.0,1099.0
1942,2,-7.921,40.2,0.0
1942,3,-0.523,54.6,0.0
1942,4,4.35,54.9,0.0
1942,5,9.281,97.3,2.0
1942,6,11.8,69.9,0.0
1942,7,13.032,271.9,0.0
1942,8,15.345,53.2,0.0
1942,9,13.033,60.7,0.0
1942,10,8.819,217.0,0.0
1942,11,1.373,94.8,154.0
1942,12,0.91,71.4,187.0
1943,1,-2.016,80.7,0.0
1943,2,1.246,126.6,0.0
1943,3,3.694,59.3,0.0
1943,4,6.47,113.4,0.0
1943,5,10.116,44.4,0.0
1943,6,11.8,130.1,0.0
1943,7,14.961,55.1,0.0
1943,8,15.11,206.8,0.0
1943,9,11.513,39.5,0.0
1943,10,8.59,11.5,0.0
1943,11,0.617,177.5,235.0
1943,12,-1.548,70.1,551.0
1944,1,0.861,214.4,0.0
1944,2,-3.524,156.1,0.0
1944,3,-1.958,144.0,0.0
1944,4,5.487,89.2,0.0
1944,5,8.584,61.9,0.0
1944,6,11.847,135.4,0.0
1944,7,14.923,145.2,0.0
1944,8,17.548,17.0,0.0
1944,9,10.563,97.7,0.0
1944,10,6.597,102.1,0.0
1944,11,1.613,228.3,0.0
1944,12,-0.724,109.7,0.0
1946,7,15.761,36.7,0.0
1946,8,13.006,88.2,0.0
1946,9,11.403,169.4,0.0
1946,10,4.874,127.5,1.0
1946,11,1.833,62.8,9.0
1946,12,-4.626,40.6,151.0
1947,1,-6.474,64.1,378.0
1947,2,-10.675,37.6,743.0
1947,3,-0.058,134.3,687.0
1947,4,6.1,136.6,14.0
1947,5,12.152,26.9,0.0
1947,6,14.98,140.2,0.0
1947,7,15.8,75.6,0.0
1947,8,16.268,50.6,0.0
1947,9,15.097,45.7,0.0
1947,10,6.261,29.1,0.0
1947,11,2.607,361.2,142.0
1947,12,-0.913,291.2,427.0
1948,1,0.874,338.9,275.0
1948,2,-2.21,184.3,247.0
1948,3,4.265,59.1,12.0
1948,4,7.743,69.5,1.0
1948,5,10.903,49.1,0.0
1948,6,12.973,65.6,0.0
1948,7,13.568,132.0,0.0
1948,8,13.626,134.1,0.0
1948,9,11.637,32.6,0.0
1948,10,6.184,63.7,36.0
1948,11,3.223,86.7,12.0
1948,12,0.39,46.8,125.0
1949,1,-0.348,124.6,588.0
1949,2,0.225,106.0,324.0
1949,3,-0.455,105.1,1309.0
1949,4,7.423,148.0,45.0
1949,5,10.013,91.9,0.0
1949,6,11.147,79.7,0.0
1949,7,15.148,18.3,0.0
1949,8,14.574,74.5,0.0
1949,9,14.57,21.7,0.0
1949,10,9.087,27.2,0.0
1949,11,1.857,102.3,23.0
1949,12,0.355,245.2,545.0
1950,1,-3.013,102.8,272.0
1950,2,0.879,215.5,154.0
1950,3,2.535,43.6,108.0
1950,4,3.373,160.2,40.0
1950,5,11.4,136.6,0.0
1950,6,15.013,88.1,0.0
1950,7,14.719,154.9,0.0
1950,8,15.042,61.1,0.0
1950,9,10.24,130.4,0.0
1950,10,5.703,68.3,35.0
1950,11,1.84,166.5,21.0
1950,12,-4.303,73.7,680.0
1951,1,-0.477,138.6,709.0
1951,2,-0.611,91.2,884.0
1951,3,-0.974,139.6,855.0
1951,4,4.403,52.6,10.0
1951,5,8.655,88.7,0.0
1951,6,12.473,154.0,0.0
1951,7,14.468,75.0,0.0
1951,8,14.584,87.9,0.0
1951,9,12.237,68.4,0.0
1951,10,6.219,20.5,0.0
1951,11,4.377,199.1,19.0
1951,12,1.432,89.5,174.0
1952,1,-2.355,183.2,1499.0
1952,2,-2.045,89.6,3265.0
1952,3,-0.61,110.3,1401.0
1952,4,7.837,23.8,456.0
1952,5,9.4,105.7,0.0
1952,6,12.043,92.7,0.0
1952,7,15.052,80.0,0.0
1952,8,15.068,66.2,0.0
1952,9,7.65,187.2,0.0
1952,10,4.39,171.2,6.0
1952,11,-1.06,142.8,870.0
1952,12,-2.555,96.2,1947.0
1953,1,-2.542,86.7,2324.0
1953,2,-2.029,83.5,2781.0
1953,3,3.661,22.9,78.0
1953,4,6.657,27.8,0.0
1953,5,10.865,76.5,3.0
1953,6,14.063,109.1,0.0
1953,7,14.332,155.0,0.0
1953,8,13.684,101.2,0.0
1953,9,11.117,79.3,0.0
1953,10,9.152,38.8,0.0
1953,11,3.833,28.9,0.0
1953,12,2.487,60.4,121.0
1954,1,-5.652,126.9,1130.0
1954,2,-5.475,51.2,999.0
1954,3,1.923,51.1,729.0
1954,4,3.233,93.2,12.0
1954,5,9.997,58.4,0.0
1954,6,13.32,56.8,0.0
1954,7,11.219,294.1,0.0
1954,8,13.265,126.4,0.0
1954,9,10.93,219.5,0.0
1954,10,7.91,116.3,0.0
1954,11,2.137,64.4,5.0
1954,12,0.977,247.7,299.0
1955,1,-3.058,91.4,542.0
1955,2,-4.657,105.1,934.0
1955,3,-2.152,85.6,1526.0
1955,4,4.05,89.8,19.0
1955,5,7.026,112.6,0.0
1955,6,11.92,115.7,0.0
1955,7,14.887,281.2,0.0
