year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1931,6.47,1027.8,0,7,3,98,53,0
1932,7.369,1032.0,1,15,0,99,23,0
1933,6.916,826.6,0,6,0,92,33,0
1934,8.491,723.0,0,6,0,77,14,3
1935,6.845,1197.2,0,6,0,100,38,71
1936,7.16,946.5,0,2,0,99,21,45
1937,7.628,1061.2,0,8,0,76,28,84
1938,7.503,1016.5,0,7,0,82,20,66
1939,7.203,1053.6,0,5,0,89,28,80
1940,7.653,651.9,0,0,0,40,27,32
1941,6.236,1091.6,0,11,0,118,30,89
1942,5.785,949.1,0,10,0,107,58,32
1943,8.2,867.4,4,16,0,87,36,0
1944,7.152,1154.5,2,14,0,87,43,0
1946,11.36,418.2,0,8,0,5,0,0
1947,7.072,740.7,2,33,0,98,57,83
1948,8.026,1128.8,0,13,0,62,21,50
1949,8.216,797.0,0,14,0,72,20,81
1950,7.666,1161.5,0,12,0,71,15,66
1951,7.152,912.7,0,4,0,94,24,86
1952,6.686,1097.6,1,11,0,93,42,103
1953,7.978,780.8,0,16,0,73,34,66
1954,6.152,1193.9,0,6,0,97,43,85
1955,6.077,1107.9,0,7,0,102,53,87
1956,5.35,1274.5,0,2,0,102,52,96
1957,7.547,1184.1,2,11,0,68,16,58
1958,6.682,1257.7,0,3,0,98,45,105
1959,8.637,516.4,2,12,0,68,20,57
1960,6.946,957.4,0,2,0,80,34,57
1961,8.015,1246.8,0,10,0,56,19,58
1962,5.874,1118.0,0,1,0,92,32,95
1963,6.004,749.1,0,6,0,92,59,86
1964,6.97,699.3,0,14,0,96,42,71
1965,6.322,1029.8,0,0,0,95,42,87
1966,7.474,1138.8,0,4,0,65,34,71
1967,7.913,1205.1,0,7,0,79,17,72
1968,7.266,895.7,0,5,0,88,35,91
1969,7.115,934.3,0,14,0,96,45,106
1970,6.207,1403.7,0,4,0,104,53,122
1971,7.493,610.8,1,12,0,89,25,69
1972,6.651,781.6,0,8,0,86,30,55
1973,7.377,775.3,0,8,0,107,18,92
1974,7.146,970.3,0,4,0,68,12,44
1975,8.312,767.1,0,12,0,75,8,55
1976,7.491,757.3,2,13,0,92,36,87
1977,7.274,920.6,0,3,0,68,28,65
1978,6.443,1111.6,0,4,0,88,37,89
1979,6.032,718.2,0,7,0,112,49,111
1980,6.355,1219.4,0,3,0,99,26,106
1981,7.2,1480.6,0,6,0,90,37,80
1982,8.042,788.6,0,15,0,86,16,97
1983,8.126,991.9,0,21,0,76,23,78
1984,6.275,1107.4,0,4,0,107,38,109
1985,6.206,883.1,0,3,0,98,46,94
1986,6.22,1164.0,0,11,0,91,50,107
1987,5.626,1085.3,0,3,0,92,55,109
1988,7.641,1094.8,0,1,0,82,22,85
1989,8.695,768.3,1,11,0,69,1,23
1990,8.434,1009.7,1,12,0,60,12,35
1991,7.105,652.0,0,7,0,86,28,70
1992,8.121,1035.1,3,13,0,86,10,83
1993,7.324,1203.6,0,3,0,87,27,72
1994,7.766,1356.0,4,25,0,83,19,85
1995,7.947,1212.0,0,21,0,90,20,80
1996,5.777,692.0,0,7,0,101,53,96
1997,7.579,1071.5,0,11,0,101,18,72
1998,7.885,1509.2,1,8,0,56,15,45
1999,8.21,1022.4,0,9,0,72,25,65
2000,7.429,1102.3,0,6,0,81,27,0
2001,7.391,1244.5,0,13,0,103,47,0
2002,8.346,1415.4,0,10,0,71,21,0
2003,8.1,882.7,4,26,0,96,28,0
2004,7.553,1212.9,0,11,0,76,33,0
2005,7.756,1084.2,0,18,0,93,46,0
2006,8.148,1023.4,4,23,0,95,47,0
2007,8.804,1657.5,2,7,0,50,7,1
2008,8.242,1182.4,0,13,0,65,11,0
2009,7.913,924.2,0,6,0,86,26,89
2010,6.878,751.1,3,14,0,96,50,85
2011,8.465,773.6,0,6,0,78,22,35
2012,7.804,860.4,2,12,0,66,22,72
2013,6.968,877.6,2,17,0,91,57,92
2014,9.214,881.6,0,9,0,54,12,20
2015,7.956,914.6,2,20,0,94,17,82
2016,8.471,869.2,2,16,0,81,18,56
2017,8.355,1229.4,0,8,0,77,23,61
2018,9.402,611.1,6,36,0,78,34,64
2019,9.235,1024.0,4,26,0,66,17,54
2020,9.174,1091.6,2,16,0,63,0,24
2021,7.983,749.8,0,5,0,87,26,69
2022,9.665,884.3,4,27,1,73,7,60
2023,9.569,1083.5,1,20,0,61,17,51
2024,10.137,1204.3,0,22,0,42,12,20
