year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.382,918.2,4,28,0,55,2,5
1952,8.466,875.9,6,25,1,95,8,51
1953,9.767,736.6,5,32,0,65,12,43
1954,8.658,1020.2,1,19,0,68,18,22
1955,8.221,866.8,0,21,0,97,17,69
1956,7.686,1009.7,0,13,0,84,34,42
1957,9.381,1029.1,9,22,1,58,6,8
1958,8.95,993.3,0,27,0,84,6,20
1959,10.185,469.6,7,61,0,64,5,15
1960,9.316,945.9,0,15,0,52,11,33
1961,9.715,1079.9,7,25,0,46,16,6
1962,7.75,936.5,0,10,0,82,23,31
1963,7.88,713.9,3,21,0,100,58,81
1964,8.964,647.9,8,42,0,77,16,15
1965,8.187,1135.9,0,11,0,66,12,39
1966,9.23,1078.3,2,29,0,61,11,21
1967,9.589,1086.8,2,24,1,51,7,19
1968,8.832,978.8,1,22,0,83,19,27
1969,8.78,947.4,4,32,1,97,30,65
1970,7.586,710.8,0,18,0,67,17,62
1971,11.518,516.2,4,27,0,26,0,6
1972,8.522,791.1,4,18,0,53,11,10
1973,8.983,739.0,7,32,1,67,6,33
1974,9.441,979.5,2,10,0,26,0,4
1975,9.595,729.3,7,38,2,51,4,7
1976,9.255,660.2,11,40,0,74,18,39
1977,9.296,819.0,0,14,0,48,4,17
1978,8.493,940.9,3,17,2,72,23,37
1979,8.283,960.2,2,21,0,79,23,68
1980,8.608,918.9,1,18,0,73,21,34
1981,8.884,1287.4,5,20,0,80,23,71
1982,9.893,790.6,6,38,1,63,7,12
1983,9.786,889.2,10,47,3,68,16,27
1984,8.849,935.0,4,18,1,69,7,20
1985,8.014,837.9,2,19,0,89,42,66
1986,8.619,961.6,3,31,0,69,37,57
1987,8.062,1062.7,2,16,0,79,32,68
1988,9.667,1063.8,0,19,0,50,3,18
1989,10.305,836.5,5,32,1,51,4,0
1990,10.169,880.8,6,33,1,37,2,12
1991,9.03,701.9,4,26,1,73,17,20
1992,10.01,965.6,7,44,3,39,6,7
1993,8.967,1064.1,1,22,0,76,17,9
1994,10.236,957.4,18,33,5,39,6,6
1995,9.421,928.6,11,46,1,79,16,21
1996,7.67,805.2,2,19,0,96,42,42
1997,9.476,769.9,3,36,0,62,13,19
1998,9.456,1200.1,5,18,1,57,11,24
1999,10.248,989.1,4,41,0,49,10,32
2000,10.462,906.5,4,21,0,45,2,12
2001,9.65,1093.3,4,29,2,76,7,22
2002,9.993,1138.7,6,23,1,53,8,21
2003,9.975,825.1,15,46,3,84,15,35
2004,9.363,1018.6,4,28,3,81,7,22
2005,9.757,928.5,4,40,1,72,23,49
2006,10.369,846.5,12,49,1,83,10,30
2007,10.601,1233.8,3,28,0,41,3,4
2008,10.093,795.2,7,25,2,57,3,8
2009,9.826,934.8,5,35,0,71,15,36
2010,8.439,880.7,11,33,2,105,52,89
2011,10.524,768.7,3,37,1,66,6,11
2012,9.722,832.3,3,27,0,62,19,10
2013,9.28,781.2,10,37,2,82,25,33
2014,11.026,759.2,5,32,1,41,3,4
2015,10.469,879.3,12,35,1,50,1,6
2016,10.239,707.9,11,38,2,65,3,7
2017,10.323,1063.4,5,34,0,58,9,18
2018,11.268,686.2,22,83,1,58,11,6
2019,10.883,916.5,17,53,3,59,3,0
2020,11.173,712.3,9,38,3,37,1,0
2021,9.818,853.6,3,41,1,69,8,12
2022,11.127,833.3,20,50,0,53,3,4
2023,11.967,1090.1,8,45,1,43,1,8
