year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,10.09,704.3,4,28,0,45,2,5
1952,9.856,707.8,6,25,1,56,5,33
1953,10.57,678.8,5,32,0,55,12,43
1954,9.347,861.7,1,19,0,57,18,21
1955,8.936,710.0,0,21,0,81,16,60
1956,8.363,877.3,0,13,0,65,29,32
1957,10.545,896.5,9,22,1,36,3,1
1958,9.865,879.8,0,27,0,71,6,20
1959,11.342,388.7,7,61,0,48,5,15
1960,10.259,719.6,0,15,0,36,10,18
1961,11.072,831.9,7,25,0,23,6,6
1962,9.075,809.0,0,10,0,52,10,17
1963,8.777,591.0,3,21,0,72,43,68
1964,9.99,495.5,8,42,0,56,11,6
1965,9.254,896.7,0,11,0,48,8,30
1966,10.409,808.1,2,29,0,43,11,19
1967,10.874,853.2,2,24,1,26,5,8
1968,10.195,906.7,1,22,0,52,7,22
1969,10.25,803.9,4,32,1,61,14,39
1970,7.586,710.8,0,18,0,67,17,62
1971,13.552,373.7,4,27,0,8,0,0
1972,9.387,708.1,4,18,0,36,9,9
1973,10.16,573.6,7,32,1,49,1,16
1974,10.079,724.0,2,10,0,21,0,2
1975,10.864,618.9,7,38,2,37,0,4
1976,10.496,548.4,11,40,0,50,11,22
1977,10.17,606.2,0,14,0,36,2,16
1978,9.516,788.4,3,17,2,47,12,23
1979,9.004,767.8,2,21,0,64,23,66
1980,9.683,749.7,1,18,0,46,10,10
1981,10.269,1030.3,5,20,0,51,13,46
1982,10.838,671.3,6,38,1,51,7,11
1983,10.942,717.6,10,47,3,42,12,25
1984,9.572,819.9,4,18,1,58,4,17
1985,8.95,695.2,2,19,0,65,31,49
1986,9.244,752.7,3,31,0,58,33,49
1987,8.784,866.4,2,16,0,65,30,68
1988,10.694,814.0,0,19,0,34,1,16
1989,11.481,686.8,5,32,1,23,1,0
1990,11.467,669.9,6,33,1,18,1,6
1991,10.118,482.8,4,26,1,50,14,19
1992,11.049,724.7,7,44,3,31,4,7
1993,10.18,884.3,1,22,0,53,8,2
1994,10.979,758.7,18,33,5,30,4,5
1995,10.967,838.7,11,46,1,39,6,17
1996,8.815,644.1,2,19,0,69,29,28
1997,10.47,613.5,3,36,0,47,11,15
1998,10.83,1051.1,5,18,1,30,2,12
1999,11.517,794.7,4,41,0,27,8,17
2000,11.342,824.4,4,21,0,30,1,6
2001,10.966,886.2,4,29,2,50,3,12
2002,11.164,904.7,6,23,1,35,3,20
2003,10.896,702.1,15,46,3,68,15,33
2004,10.578,837.3,4,28,3,54,6,18
2005,10.949,770.2,4,40,1,48,19,35
2006,11.023,709.9,12,49,1,77,9,30
2007,11.895,1053.4,3,28,0,25,3,4
2008,11.312,695.3,7,25,2,34,0,3
2009,10.773,737.7,5,35,0,55,10,30
2010,9.91,644.7,11,33,2,69,31,55
2011,11.45,605.8,3,37,1,53,6,9
2012,10.725,654.2,3,27,0,42,15,4
2013,10.122,647.5,10,37,2,70,24,33
2014,12.115,634.7,5,32,1,30,1,1
2015,10.824,684.8,12,35,1,48,1,6
2016,11.458,590.7,11,38,2,41,3,7
2017,11.37,846.5,5,34,0,50,9,17
2018,12.351,504.0,22,83,1,44,11,6
2019,11.962,773.6,17,53,3,44,3,0
2020,12.154,635.8,9,38,3,29,1,0
2021,10.801,717.8,3,41,1,51,7,12
2022,12.32,697.9,20,50,0,37,0,3
2023,12.228,977.0,8,45,1,42,1,8
2024,12.654,1013.0,8,44,1,26,4,8
