year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1901,9.732,670.9,9,41,0,63,22,20
1902,10.067,480.8,14,36,0,58,2,3
1903,10.546,583.0,5,34,0,47,7,1
1904,10.606,660.2,12,46,0,52,14,8
1905,10.402,473.8,10,54,1,58,8,18
1906,10.541,680.4,10,32,0,56,5,15
1907,9.841,527.5,1,20,0,54,13,30
1908,9.692,606.5,6,40,0,66,13,25
1909,9.448,480.5,2,23,0,79,14,21
1910,10.304,625.6,0,21,0,54,1,6
1911,10.884,395.4,24,63,0,63,9,20
1912,10.047,576.2,7,26,0,46,8,7
1913,10.388,533.7,0,22,0,43,2,8
1914,10.198,665.8,4,36,0,48,17,22
1915,10.343,490.0,5,36,0,47,4,20
1916,10.87,630.2,0,22,0,38,0,6
1917,9.643,606.6,5,41,0,75,24,11
1918,10.415,515.3,5,23,1,50,9,14
1919,9.514,543.6,3,37,0,59,15,16
1920,11.207,798.9,1,17,0,47,4,0
1921,11.993,360.7,9,47,1,41,0,0
1922,9.747,773.1,3,27,0,54,20,41
1923,10.956,648.7,8,28,0,27,0,9
1924,9.894,591.3,2,18,0,68,19,18
1925,10.782,526.8,4,22,0,36,4,12
1926,11.234,481.5,0,27,0,29,6,8
1927,10.971,628.8,0,21,0,33,0,5
1928,11.088,498.2,7,30,0,47,3,1
1929,9.871,442.0,9,43,0,85,39,56
1930,11.342,686.3,4,28,0,38,0,3
1931,10.137,688.3,0,31,0,63,11,22
1932,10.714,704.7,7,38,0,66,8,17
1933,10.95,523.5,7,25,0,61,13,3
1934,11.84,403.1,5,35,0,47,6,28
1935,11.102,599.5,6,40,2,42,13,16
1936,10.946,744.8,1,20,0,36,4,4
1937,11.455,650.7,11,54,0,31,2,1
1938,10.859,555.4,9,41,0,53,8,15
1939,10.885,836.8,3,36,0,46,0,7
1940,8.662,628.5,0,27,0,80,41,48
1941,9.103,805.3,5,24,0,79,24,31
1942,9.41,543.6,5,39,0,79,36,63
1943,11.15,547.1,12,34,0,73,7,10
1944,10.058,451.1,9,37,1,74,10,20
1950,12.989,172.8,1,9,0,8,0,0
1951,10.412,488.5,3,29,0,50,1,10
1952,1.903,196.6,0,0,0,54,9,35
1954,9.167,594.4,6,26,0,80,24,12
1955,8.943,576.1,2,25,0,94,17,41
1956,8.39,568.3,1,18,0,79,28,33
1957,10.235,621.9,8,29,1,66,4,15
1958,9.742,727.0,2,34,0,74,7,31
1959,10.744,440.7,12,62,0,76,5,13
1960,10.14,606.8,2,21,0,52,9,12
1961,10.965,611.0,10,36,0,45,4,6
1962,9.418,469.9,6,36,0,67,7,11
1963,8.651,469.3,6,32,0,81,44,53
1964,10.001,419.3,18,53,0,70,17,22
1965,9.228,705.2,3,21,0,77,8,30
1966,10.599,663.9,5,29,0,40,13,0
1967,10.622,722.1,11,37,0,48,8,11
1968,10.24,916.9,2,16,0,55,10,24
1969,9.904,617.1,7,44,0,61,13,37
1970,9.531,711.9,1,34,0,70,17,58
1971,10.537,364.2,13,45,0,68,15,26
1972,9.894,429.3,5,24,0,51,7,7
1973,10.605,453.8,13,51,0,72,1,9
1974,10.707,549.7,4,34,0,24,1,1
1975,11.139,568.6,10,44,0,44,0,6
1976,11.014,352.6,19,62,0,57,11,20
1977,10.745,474.2,2,28,0,34,1,9
1978,9.83,600.8,2,19,0,47,12,19
1979,9.767,515.3,4,30,0,64,17,43
1980,10.209,599.4,2,26,0,47,10,4
1981,10.494,630.9,4,34,0,62,7,25
1982,10.873,569.1,17,60,0,61,18,25
1983,11.256,536.7,19,59,0,49,8,2
1984,9.945,587.8,10,35,0,49,0,13
1985,9.716,436.4,4,39,0,71,29,42
1986,10.072,734.2,7,42,0,61,25,36
1987,9.855,671.4,7,37,2,67,22,33
1988,11.563,632.3,6,42,0,39,0,4
1989,12.06,474.7,10,61,1,27,2,1
1990,12.174,557.0,16,51,1,29,1,0
1991,10.975,381.0,14,57,2,56,12,16
1992,11.743,554.1,17,59,2,43,7,1
1993,11.472,520.4,6,49,0,49,11,0
1994,9.647,424.3,3,18,0,30,1,8
1998,10.878,265.2,0,0,0,0,0,0
1999,10.947,673.5,6,45,0,53,7,10
2000,1.616,36.6,0,0,0,15,2,0
2005,13.928,381.9,18,52,0,15,2,10
2006,11.429,640.6,20,66,0,67,11,20
2007,12.164,622.8,7,51,0,31,3,2
2008,11.531,617.4,8,45,0,49,1,5
2009,11.214,564.8,7,49,0,66,9,16
2010,10.397,671.6,16,47,0,68,23,39
2011,11.918,440.0,9,57,0,55,8,11
2012,11.203,540.8,10,51,0,52,14,11
2013,10.75,638.9,13,53,0,67,17,31
2014,12.545,593.8,7,48,0,38,0,0
2015,11.618,396.8,26,60,5,62,2,6
2016,11.643,710.7,14,58,0,40,2,2
2017,11.77,533.7,18,58,0,58,12,10
2018,12.57,525.1,25,99,0,42,7,6
2019,12.242,508.5,32,75,0,50,3,7
2020,12.692,521.3,20,75,0,36,0,2
2021,11.068,589.0,9,55,0,64,5,12
2022,12.92,632.6,38,90,0,46,0,1
2023,12.874,686.7,20,84,0,47,2,4
2024,12.923,819.2,18,64,2,28,7,4
