year,month,averageTemperature,totalPrecipitation,averageSnowCover
1947,1,-3.674,22.4,55.0
1947,2,-5.732,34.1,139.0
1947,3,3.423,69.6,34.0
1947,4,9.587,73.3,0.0
1947,5,13.639,71.4,0.0
1947,6,17.69,31.7,0.0
1947,7,18.745,73.5,0.0
1947,8,19.69,8.7,0.0
1947,9,16.453,21.5,0.0
1947,10,8.077,17.5,0.0
1947,11,4.857,98.0,17.0
1947,12,1.061,144.6,70.0
1948,1,3.568,132.1,49.0
1948,2,0.693,44.4,13.0
1948,3,6.4,33.1,0.0
1948,4,8.78,52.7,0.0
1948,5,13.035,55.1,0.0
1948,6,14.593,82.4,0.0
1948,7,14.835,125.6,0.0
1948,8,15.358,117.0,0.0
1948,9,12.6,24.4,0.0
1948,10,7.726,33.1,0.0
1948,11,4.237,24.2,0.0
1948,12,0.342,33.3,0.0
1949,1,0.158,30.2,14.0
1949,2,1.486,36.3,12.0
1949,3,1.932,27.7,7.0
1949,4,10.2,28.4,0.0
1949,5,11.219,71.3,0.0
1949,6,13.977,32.3,0.0
1949,7,17.813,10.0,0.0
1949,8,16.603,56.2,0.0
1949,9,17.447,24.6,0.0
1949,10,10.39,64.6,0.0
1949,11,3.103,60.6,0.0
1949,12,2.358,97.2,21.0
1950,1,-0.968,45.0,4.0
1950,2,3.514,113.4,26.0
1950,3,4.681,9.8,14.0
1950,4,5.903,129.6,10.0
1950,5,13.016,73.6,0.0
1950,6,17.087,84.6,0.0
1950,7,17.397,121.1,0.0
1950,8,16.339,73.4,0.0
1950,9,12.207,87.7,0.0
1950,10,7.723,33.5,0.0
1950,11,4.203,133.9,0.0
1950,12,-3.21,101.6,414.0
1951,1,2.416,89.5,171.0
1951,2,2.386,66.5,4.0
1951,3,2.29,88.7,10.0
1951,4,6.237,79.4,0.0
1951,5,11.135,88.6,0.0
1951,6,14.19,115.1,0.0
1951,7,16.152,60.2,0.0
1951,8,15.89,100.6,0.0
1951,9,13.757,61.9,0.0
1951,10,6.765,35.5,0.0
1951,11,6.447,117.7,0.0
1951,12,1.948,51.1,0.0
1952,1,-0.1,127.8,232.0
1952,2,-0.931,53.2,447.0
1952,3,4.226,92.0,17.0
1952,4,9.93,33.1,3.0
1952,5,12.455,43.2,0.0
1952,6,14.977,50.9,0.0
1952,7,17.919,42.8,0.0
1952,8,17.148,93.6,0.0
1952,9,9.27,150.0,0.0
1952,10,6.935,104.3,0.0
1952,11,1.57,150.9,3.0
1952,12,-0.439,135.8,21.0
1953,1,-1.371,19.5,33.0
1953,2,-0.239,58.6,448.0
1953,3,5.035,6.3,0.0
1953,4,8.953,61.7,0.0
1953,5,13.174,44.4,0.0
1953,6,15.02,91.0,0.0
1953,7,16.074,103.5,0.0
1953,8,15.652,46.0,0.0
1953,9,13.103,42.6,0.0
1953,10,10.19,21.9,0.0
1953,11,4.803,5.9,0.0
1953,12,2.935,33.3,2.0
1954,1,-3.11,48.5,71.0
1954,2,-1.764,41.3,4.0
1954,3,5.055,39.5,1.0
1954,4,6.103,33.5,0.0
1954,5,11.642,60.5,0.0
1954,6,14.74,70.8,0.0
1954,7,13.713,113.1,0.0
1954,8,14.894,120.1,0.0
1954,9,12.507,104.8,0.0
1954,10,9.642,74.8,0.0
1954,11,4.537,46.5,0.0
1954,12,2.871,84.6,5.0
1955,1,-1.49,63.1,37.0
1955,2,-1.55,65.6,366.0
1955,3,0.532,34.3,489.0
1955,4,7.427,10.3,0.0
1955,5,9.984,59.1,0.0
1955,6,14.313,75.8,0.0
1955,7,16.51,67.9,0.0
1955,8,16.106,26.7,0.0
1955,9,12.96,46.6,0.0
1955,10,7.087,34.3,0.0
1955,11,3.457,18.7,0.0
1955,12,2.132,97.0,0.0
1956,1,0.013,63.0,19.0
1956,2,-9.876,12.9,374.0
1956,3,3.774,28.7,0.0
1956,4,5.03,67.6,0.0
1956,5,12.316,59.3,0.0
1956,6,12.123,101.3,0.0
