year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,9.896,423.7,25,56,0,77,37,58
1948,9.796,699.9,1,19,0,47,10,13
1949,10.171,381.6,2,33,0,70,13,12
1950,9.731,771.7,1,28,0,52,10,11
1951,9.166,786.0,0,19,0,56,4,13
1952,9.228,790.9,8,26,1,71,13,42
1953,9.628,495.5,1,21,0,71,27,36
1954,8.414,706.9,1,16,0,71,26,16
1955,8.251,483.7,1,13,0,97,34,57
1956,7.509,656.4,0,7,0,81,33,34
1957,9.725,615.3,8,21,0,57,8,22
1958,9.126,669.4,0,20,0,83,18,24
1959,10.536,412.7,3,40,0,63,13,16
1960,9.333,616.1,0,9,0,52,11,17
1961,10.23,648.3,1,21,0,37,10,7
1962,8.431,482.5,0,13,0,62,19,21
1963,8.005,502.2,0,11,0,74,48,63
1964,9.367,480.9,9,36,2,65,19,23
1965,8.622,681.7,0,6,0,63,20,36
1966,9.834,761.0,1,12,1,38,14,11
1967,9.823,845.4,0,21,0,42,11,11
1968,9.096,914.3,1,9,0,60,11,18
1969,9.247,629.2,1,24,0,66,25,38
1970,8.632,827.0,0,18,0,71,24,63
1971,9.231,526.6,2,23,0,58,18,29
1972,8.592,595.5,3,17,0,51,10,14
1973,9.434,498.6,4,36,0,69,10,22
1974,9.331,683.6,1,10,0,38,4,12
1975,10.251,602.3,1,31,0,45,1,18
1976,10.31,451.1,16,45,1,56,16,25
1977,9.44,683.3,0,7,0,39,9,28
1978,8.463,728.4,0,11,0,55,19,42
1979,8.372,682.0,0,15,0,77,32,54
1980,8.725,846.3,0,13,0,47,14,21
1981,9.382,844.7,0,17,0,66,19,51
1982,9.919,733.9,2,33,0,56,14,32
1983,10.275,703.7,7,44,0,53,12,34
1984,8.779,982.9,5,16,0,62,10,52
1985,8.384,650.4,2,15,0,78,33,59
1986,8.758,843.9,1,33,0,66,36,58
1987,8.425,900.7,1,16,0,71,36,62
1988,10.12,798.0,1,15,0,46,4,32
1989,10.775,655.5,1,28,0,34,3,2
1990,10.798,763.1,7,31,0,28,5,3
1991,9.69,537.8,4,31,0,57,19,22
1992,10.384,664.3,5,31,1,43,8,8
1993,10.001,637.7,1,28,0,51,16,19
1994,10.672,721.7,12,42,1,40,7,14
1995,10.693,821.5,10,40,0,43,5,26
1996,8.581,449.5,1,21,0,75,30,30
1997,9.921,606.0,2,31,0,54,16,22
1998,10.375,748.2,6,25,0,33,5,14
1999,10.633,670.3,0,38,0,36,9,26
2000,8.466,380.1,0,13,0,26,3,9
2001,3.075,78.9,0,0,0,12,0,7
2002,6.613,445.9,0,3,0,39,12,21
2003,12.871,128.3,3,21,0,9,0,0
2004,14.321,369.3,1,26,0,0,0,0
2005,10.128,530.4,5,40,0,51,22,43
2006,10.055,634.5,10,38,0,72,25,30
2007,10.79,650.1,3,22,0,33,4,7
2008,9.926,633.0,2,21,0,53,2,10
2009,9.887,573.6,2,32,0,66,15,21
2010,8.963,591.9,9,30,0,72,37,61
2011,10.602,479.5,2,23,0,53,14,14
2012,9.738,590.4,3,22,1,51,16,11
2013,9.097,708.7,7,28,0,75,27,40
2014,11.128,633.4,5,19,0,26,0,0
2015,10.015,471.0,16,40,1,66,8,26
2016,10.165,703.6,7,31,0,54,6,16
2017,10.444,539.5,7,33,0,56,17,29
2018,11.176,415.7,12,57,0,54,14,13
2019,10.786,594.9,10,40,1,51,9,14
2020,11.244,607.6,11,43,1,38,2,2
2021,9.757,614.2,1,17,0,63,13,26
2022,11.649,544.6,12,56,0,43,2,11
2023,11.452,702.8,3,44,0,49,5,13
2024,11.494,935.6,6,32,0,26,12,5
