year,month,averageTemperature,totalPrecipitation,averageSnowCover
1902,1,3.103,56.3,5.0
1902,2,-2.968,12.4,237.0
1902,3,2.448,102.0,25.0
1902,4,6.017,15.4,0.0
1902,5,8.477,77.3,0.0
1902,6,14.86,49.6,0.0
1902,7,14.545,58.3,0.0
1902,8,13.61,104.7,0.0
1902,9,11.047,59.9,0.0
1902,10,6.816,35.1,0.0
1902,11,0.81,9.7,0.0
1902,12,-2.277,45.8,0.0
1903,1,0.119,35.6,22.0
1903,2,3.621,57.9,7.0
1903,3,5.926,24.5,0.0
1903,4,4.707,42.9,0.0
1903,5,12.919,28.7,0.0
1903,6,14.763,30.5,0.0
1903,7,16.5,46.7,0.0
1903,8,14.652,136.9,0.0
1903,9,13.177,62.6,0.0
1903,10,9.065,96.4,0.0
1903,11,4.07,56.9,13.0
1903,12,-0.8,9.7,65.0
1904,1,-1.355,34.5,100.0
1904,2,0.441,71.5,24.0
1904,3,2.69,16.2,3.0
1904,4,7.637,47.7,0.0
1904,5,11.294,38.6,0.0
1904,6,14.617,30.9,0.0
1904,7,17.494,32.1,0.0
1904,8,15.971,27.3,0.0
1904,9,12.257,13.1,0.0
1904,10,7.419,96.4,0.0
1904,11,3.673,47.4,1.0
1904,12,2.487,36.3,1.0
1905,1,-1.148,52.7,2.0
1905,2,1.546,24.7,4.0
1905,3,3.894,59.9,6.0
1905,4,4.477,51.8,4.0
1905,5,12.587,33.4,0.0
1905,6,16.747,60.6,0.0
1905,7,17.658,103.0,0.0
1905,8,16.026,69.0,0.0
1905,9,12.493,44.8,0.0
1905,10,4.806,72.0,0.0
1905,11,3.063,48.8,10.0
1905,12,1.126,44.7,36.0
1906,1,0.906,90.9,92.0
1906,2,0.529,29.4,72.0
1906,3,1.977,41.7,31.0
1906,4,7.93,36.8,0.0
1906,5,12.577,76.9,0.0
1906,6,15.333,14.0,0.0
1906,7,17.145,63.9,0.0
1906,8,16.581,58.1,0.0
1906,9,13.103,54.8,0.0
1906,10,9.042,41.5,0.0
1906,11,6.787,58.7,0.0
1906,12,-2.855,38.8,135.0
1907,1,-0.445,43.2,64.0
1907,2,-1.804,33.9,302.0
1907,3,2.603,18.5,5.0
1907,4,6.037,15.9,0.0
1907,5,12.716,51.7,0.0
1907,6,13.99,82.2,0.0
1907,7,14.261,109.8,0.0
1907,8,14.745,112.4,0.0
1907,9,12.953,28.0,0.0
1907,10,11.971,10.6,0.0
1907,11,2.19,17.4,0.0
1907,12,1.035,62.2,10.0
1908,1,-0.581,39.1,15.0
1908,2,1.745,50.4,11.0
1908,3,2.471,67.8,73.0
1908,4,4.973,52.8,0.0
1908,5,12.226,100.2,0.0
1908,6,16.493,24.7,0.0
1908,7,17.381,100.7,0.0
1908,8,14.439,104.6,0.0
1908,9,12.263,28.0,0.0
1908,10,8.632,1.0,5.0
1908,11,1.13,25.9,2.0
1908,12,-1.513,12.3,13.0
1909,1,-1.187,40.9,29.0
1909,2,-2.629,35.2,44.0
1909,3,0.432,33.4,237.0
1909,4,6.767,50.8,0.0
1909,5,10.029,39.8,0.0
1909,6,13.933,115.9,0.0
1909,7,15.032,104.4,0.0
1909,8,15.945,60.5,0.0
1909,9,12.85,64.3,0.0
1909,10,10.823,33.7,0.0
1909,11,2.263,64.3,9.0
1909,12,1.819,79.2,7.0
1910,1,1.419,48.9,30.0
1910,2,2.6,41.7,25.0
1910,3,3.645,23.6,12.0
1910,4,7.03,30.9,0.0
1910,5,12.342,51.5,0.0
1910,6,17.293,56.1,0.0
1910,7,15.797,102.0,0.0
1910,8,15.91,110.4,0.0
1910,9,12.647,46.5,0.0
1910,10,8.381,14.6,0.0
1910,11,1.713,52.5,55.0
1910,12,2.458,28.1,0.0
1911,1,0.368,23.5,20.0
1911,2,1.746,78.9,0.0
1911,3,3.477,21.9,2.0
1911,4,7.433,47.8,3.0
1911,5,13.406,36.2,0.0
1911,6,14.99,40.7,0.0
1911,7,18.265,44.6,0.0
1911,8,19.458,8.7,0.0
1911,9,14.427,30.0,0.0
1911,10,8.384,52.3,0.0
1911,11,4.437,50.7,1.0
1911,12,2.258,52.4,1.0
1912,1,-3.584,51.6,115.0
1912,2,0.29,50.5,145.0
1912,3,5.552,52.1,0.0
1912,4,6.933,66.7,11.0
1912,5,11.342,69.6,0.0
1912,6,15.527,111.2,0.0
1912,7,19.303,37.2,0.0
1912,8,14.59,94.9,0.0
1912,9,9.48,45.7,0.0
1912,10,6.365,47.8,0.0
1912,11,3.063,71.0,8.0
1912,12,4.048,70.3,0.0
1913,1,-0.848,52.9,11.0
1913,2,1.361,40.2,12.0
1913,3,5.616,46.5,0.0
1913,4,7.947,35.3,0.0
1913,5,13.384,41.0,0.0
1913,6,15.247,35.0,0.0
1913,7,15.687,83.6,0.0
1913,8,15.323,64.2,0.0
1913,9,13.33,50.8,0.0
1913,10,8.952,37.8,0.0
1913,11,6.597,61.6,0.0
1913,12,2.426,90.7,1.0
1914,1,-1.394,35.1,24.0
1914,2,4.118,33.9,0.0
1914,3,4.313,122.5,1.0
1914,4,9.467,35.4,0.0
1914,5,11.319,68.2,0.0
1914,6,15.26,76.1,0.0
1914,7,19.01,178.4,0.0
1914,8,17.6,49.3,0.0
1914,9,12.787,71.1,0.0
1914,10,8.065,85.2,0.0
1914,11,3.54,33.1,6.0
1914,12,3.481,55.8,1.0
1915,1,-0.397,95.6,121.0
1915,2,0.332,36.7,60.0
1915,3,0.723,112.0,138.0
1915,4,6.97,24.1,0.0
1915,5,12.281,16.4,0.0
1915,6,17.59,47.8,0.0
1915,7,15.748,83.5,0.0
1915,8,15.345,71.2,0.0
1915,9,12.053,35.8,0.0
1915,10,6.116,22.3,0.0
1915,11,1.913,34.7,31.0
1915,12,1.361,125.6,37.0
1916,1,3.165,116.4,7.0
1916,2,0.417,29.3,8.0
1916,3,2.819,29.5,34.0
1916,4,8.63,60.0,0.0
1916,5,12.961,41.5,0.0
1916,6,13.22,73.9,0.0
1916,7,16.371,85.0,0.0
1916,8,16.052,65.1,0.0
1916,9,12.177,26.2,0.0
1916,10,7.981,96.8,0.0
1916,11,4.627,62.9,18.0
1916,12,1.671,90.9,43.0
1917,1,-2.716,54.4,197.0
1917,2,-3.707,18.3,158.0
1917,3,-1.184,46.2,95.0
1917,4,4.517,39.6,9.0
1917,5,14.413,5.2,0.0
1917,6,19.837,27.3,0.0
1917,7,17.726,71.5,0.0
1917,8,17.416,75.6,0.0
1917,9,14.413,30.3,0.0
1917,10,7.355,90.0,0.0
1917,11,5.21,64.3,12.0
1917,12,-1.258,39.8,70.0
1918,1,0.071,96.1,374.0
1918,2,1.379,65.8,7.0
1918,3,3.671,30.1,52.0
1918,4,9.27,71.1,0.0
1918,5,14.235,17.3,0.0
1918,6,13.33,75.1,0.0
1918,7,16.894,93.0,0.0
1918,8,15.7,87.8,0.0
1918,9,12.543,78.5,0.0
1918,10,8.661,47.2,0.0
1918,11,3.28,14.8,0.0
1918,12,3.242,139.3,3.0
1919,1,0.429,40.4,19.0
1919,2,-0.4,37.9,76.0
1919,3,1.339,61.7,6.0
1919,4,6.42,50.9,0.0
1919,5,11.939,10.5,0.0
1919,6,15.297,55.5,0.0
1919,7,15.171,37.4,0.0
1919,8,15.635,48.3,0.0
1919,9,15.12,14.1,0.0
1919,10,6.455,72.1,7.0
1919,11,-0.613,87.8,478.0
1919,12,-0.155,116.9,75.0
1920,1,1.358,95.1,15.0
1920,2,3.359,31.5,0.0
1920,3,6.565,21.2,0.0
1920,4,10.09,90.1,0.0
1920,5,13.713,108.1,0.0
1920,6,14.903,76.1,0.0
1920,7,17.235,65.0,0.0
1920,8,15.677,89.6,0.0
1920,9,13.103,65.3,0.0
1920,10,6.284,2.0,0.0
1920,11,1.323,9.8,0.0
1920,12,-0.181,48.6,77.0
1921,1,4.077,118.3,20.0
1921,2,1.711,27.9,1.0
1921,3,6.929,12.1,0.0
1921,4,8.6,38.4,0.0
1921,5,14.803,37.4,0.0
1921,6,14.28,48.9,0.0
1921,7,18.223,3.3,0.0
1921,8,18.068,41.3,0.0
1921,9,13.607,37.3,0.0
1921,10,11.1,42.5,0.0
1921,11,0.123,30.4,21.0
1921,12,0.703,100.3,0.0
1922,1,-3.623,61.7,134.0
1922,2,-1.343,33.6,141.0
1922,3,3.465,46.2,3.0
1922,4,5.327,90.7,2.0
1922,5,13.81,32.5,0.0
1922,6,15.827,65.3,0.0
1922,7,15.926,152.7,0.0
1922,8,15.635,78.6,0.0
1922,9,11.783,78.8,0.0
1922,10,4.555,13.3,2.0
1922,11,2.48,34.8,6.0
1922,12,2.739,58.5,17.0
1923,1,1.8,52.4,8.0
1923,2,-0.882,26.7,8.0
1923,3,4.506,12.4,0.0
1926,11,5.777,58.5,13.0
1926,12,1.816,52.4,1.0
1927,1,1.884,71.0,54.0
1927,2,0.679,16.4,0.0
1927,3,6.761,41.1,0.0
1927,4,5.987,86.6,0.0
1927,5,9.426,63.9,0.0
1927,6,12.617,79.8,0.0
1927,7,17.755,194.7,0.0
1927,8,16.797,174.5,0.0
1927,9,13.16,71.4,0.0
1927,10,8.761,46.2,0.0
1927,11,1.633,36.6,2.0
1927,12,-3.458,31.9,36.0
1928,1,0.774,79.8,8.0
1928,2,1.959,74.0,0.0
1928,3,2.271,24.0,0.0
1928,4,7.293,47.5,0.0
1928,5,10.158,73.7,0.0
1928,6,13.157,62.5,0.0
1928,7,16.581,59.0,0.0
1928,8,15.252,112.8,0.0
1928,9,12.377,6.9,0.0
1928,10,8.732,76.2,0.0
1928,11,6.4,128.3,0.0
1928,12,-0.477,28.3,29.0
1929,1,-4.91,45.9,379.0
1929,2,-10.932,15.1,607.0
1929,3,2.529,13.8,227.0
1929,4,3.967,47.1,6.0
1929,5,13.394,74.6,0.0
1929,6,13.853,81.0,0.0
1929,7,17.039,68.6,0.0
1929,8,17.084,12.4,0.0
1929,9,15.48,29.8,0.0
1929,10,9.284,102.8,0.0
1929,11,5.09,21.1,0.0
1929,12,3.132,76.4,9.0
1930,1,2.223,40.0,0.0
1930,2,-0.204,14.3,5.0
1930,3,3.123,34.8,8.0
1930,4,7.757,38.9,0.0
1930,5,12.081,45.9,0.0
1930,6,17.693,64.3,0.0
1930,7,16.548,138.8,0.0
1930,8,15.606,193.9,0.0
1930,9,12.7,98.7,0.0
1930,10,8.945,76.1,0.0
1930,11,5.157,118.9,9.0
1930,12,0.423,23.3,5.0
1931,1,-0.087,75.5,19.0
1931,2,-1.096,37.6,24.0
1931,3,-0.842,17.8,41.0
1931,4,5.24,95.5,0.0
1931,5,15.097,118.4,0.0
1931,6,14.643,73.8,0.0
1931,7,16.765,171.2,0.0
1931,8,15.326,52.6,0.0
1931,9,10.777,113.8,0.0
1931,10,7.226,34.4,0.0
1931,11,4.093,17.2,0.0
1931,12,0.694,77.6,24.0
1932,1,1.742,60.1,16.0
1932,2,-0.976,13.9,12.0
1932,3,0.265,21.8,29.0
1932,4,6.88,69.5,0.0
1932,5,13.035,77.9,0.0
1932,6,14.34,23.0,0.0
1932,7,19.003,88.5,0.0
1932,8,18.161,67.4,0.0
1932,9,13.66,94.4,0.0
1932,10,8.287,114.1,0.0
1932,11,4.113,37.6,0.0
1932,12,1.477,12.6,0.0
1933,1,-2.871,36.3,10.0
1933,2,-0.332,61.6,3.0
1933,3,4.968,39.3,0.0
1933,4,6.067,44.5,0.0
1933,5,11.752,81.4,0.0
1933,6,14.853,98.4,0.0
1933,7,17.961,53.6,0.0
1933,8,16.303,50.3,0.0
1933,9,12.907,56.5,0.0
1933,10,8.777,81.8,0.0
1933,11,2.407,52.8,0.0
1933,12,-3.503,12.4,144.0
1934,1,0.452,66.0,1.0
1934,2,2.136,26.5,127.0
1934,3,4.161,41.8,0.0
1934,4,9.81,41.7,0.0
1934,5,12.868,23.9,0.0
1934,6,16.353,26.9,0.0
1934,7,18.326,16.5,0.0
1934,8,16.781,91.3,0.0
1934,9,15.573,45.2,0.0
1934,10,9.697,79.4,0.0
1934,11,4.68,38.0,0.0
1934,12,3.729,44.4,3.0
1935,1,-0.542,50.3,11.0
1935,2,2.075,74.2,3.0
1935,3,2.516,31.8,3.0
1936,1,2.726,51.9,1.0
1936,2,-0.897,55.6,34.0
1936,3,3.977,19.3,0.0
1936,4,5.823,89.9,0.0
1936,5,11.461,54.4,0.0
1936,6,16.753,43.7,0.0
1936,7,17.213,103.9,0.0
1936,8,16.232,49.4,0.0
1936,9,12.36,70.3,0.0
1936,10,6.394,70.8,0.0
1936,11,3.767,60.8,0.0
1936,12,1.555,39.0,0.0
1937,1,-2.974,36.5,30.0
1937,2,1.282,104.7,13.0
1937,3,1.961,81.8,56.0
1937,4,8.117,78.7,0.0
1937,5,14.7,70.8,0.0
1937,6,16.257,42.6,0.0
1937,7,17.139,118.9,0.0
1937,8,17.168,95.1,0.0
1937,9,13.52,31.9,0.0
1937,10,9.671,19.3,0.0
1937,11,2.623,37.2,3.0
1937,12,-1.006,57.1,309.0
1938,1,1.635,92.5,135.0
1938,2,1.271,31.4,68.0
1938,3,7.194,27.3,5.0
1938,4,5.427,27.8,0.0
1938,5,10.655,59.4,0.0
1938,6,15.3,68.1,0.0
1938,7,16.932,42.5,0.0
1938,8,18.813,31.5,0.0
1938,9,14.033,30.5,0.0
1938,10,8.723,66.3,0.0
1938,11,7.153,44.9,0.0
1938,12,-1.897,45.0,129.0
1939,1,2.268,77.2,62.0
1939,2,2.561,33.1,0.0
1939,3,1.626,81.2,20.0
1939,4,8.13,55.1,0.0
1939,5,10.755,42.7,0.0
1939,6,16.653,36.1,0.0
1939,7,17.761,66.6,0.0
1939,8,18.423,85.3,0.0
