year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.576,618.1,1,23,0,70,7,12
1952,9.339,457.1,2,22,0,67,7,20
1953,10.27,459.7,5,34,0,66,12,29
1954,8.595,639.0,2,13,0,75,31,28
1955,8.564,458.0,0,20,0,84,26,52
1956,7.985,550.1,0,9,0,78,28,38
1957,9.922,525.9,5,19,0,55,5,4
1958,9.325,594.4,0,17,0,80,12,26
1959,10.649,195.2,7,43,0,59,8,16
1960,9.366,573.3,0,12,0,57,18,27
1961,10.515,629.6,2,17,0,41,7,11
1962,8.68,532.7,0,5,0,53,12,12
1963,8.164,369.6,3,16,0,81,51,66
1964,8.966,471.0,6,27,0,68,25,12
1965,8.865,530.6,0,6,0,65,15,20
1966,9.678,614.1,2,24,0,58,29,32
1967,10.55,602.7,1,13,0,37,5,9
1968,9.842,674.3,1,21,0,60,12,21
1969,9.494,517.9,12,35,1,85,24,46
1970,8.582,629.8,0,26,0,83,30,75
1971,9.71,409.8,2,30,0,61,19,25
1972,9.048,489.6,3,20,0,58,15,4
1973,9.889,472.3,6,31,0,62,3,4
1974,9.862,417.4,2,9,0,34,1,0
1975,10.719,370.0,8,40,0,42,2,6
1976,9.806,373.2,7,35,0,66,20,19
1977,9.807,474.3,0,15,0,47,6,13
1978,9.331,554.6,3,20,0,58,14,32
1979,8.445,568.0,5,21,0,78,33,74
1980,8.85,578.2,1,18,0,78,20,32
1981,9.975,645.8,1,22,0,56,9,36
1982,10.02,422.7,10,40,0,61,18,21
1983,10.903,500.3,12,51,0,41,7,23
1984,9.48,568.9,1,18,0,69,8,15
1985,8.801,416.2,2,18,0,70,30,34
1986,8.873,464.6,4,27,0,69,32,42
1987,8.074,616.5,1,11,0,76,30,63
1988,10.62,506.1,0,23,0,45,0,6
1989,11.349,423.5,6,39,0,26,1,0
1990,11.369,587.7,4,25,0,25,3,4
1991,9.987,394.7,5,28,0,57,14,18
1992,10.824,555.9,4,47,0,46,5,3
1993,9.804,583.0,0,23,0,65,7,6
1994,10.413,690.3,18,36,0,40,9,11
1995,10.843,530.8,16,47,0,49,6,13
1996,7.912,290.3,4,26,0,87,37,30
2004,14.582,318.7,3,25,0,2,0,0
2005,10.441,501.6,2,37,0,60,8,23
2006,10.405,505.7,12,48,0,75,18,27
2007,11.521,688.0,4,28,0,32,4,4
2008,11.074,647.9,8,30,0,38,2,2
2009,10.572,469.5,4,39,0,56,12,17
2010,9.445,545.9,11,38,0,74,31,63
2011,10.749,514.3,3,35,0,66,11,12
2012,10.418,480.2,6,35,0,48,16,16
2013,9.792,580.5,6,38,0,79,21,36
2014,11.643,526.0,5,33,0,44,11,9
2015,10.414,577.7,11,36,0,44,3,8
2016,10.976,459.5,9,39,0,56,10,7
2017,10.807,717.0,2,27,0,51,10,8
2018,11.219,309.8,25,77,0,70,16,4
2019,11.586,532.0,16,50,0,46,4,1
2020,11.676,462.0,13,47,0,36,0,0
2021,10.528,566.5,4,42,0,57,11,22
2022,11.824,446.7,24,61,0,42,0,0
2023,11.805,734.0,7,55,0,44,1,5
2024,12.236,723.8,10,54,0,38,5,9
