year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1950,5.809,1108.9,0,6,0,140,56,97
1951,6.127,816.5,0,4,0,125,33,85
1952,5.202,999.0,2,15,1,145,85,137
1953,6.608,503.9,0,7,0,120,57,71
1954,4.915,984.4,0,6,0,158,53,106
1955,4.725,856.1,0,4,0,169,72,102
1956,4.12,932.3,0,0,0,147,68,98
1957,5.971,742.4,3,11,1,121,38,78
1958,5.49,558.6,0,1,0,129,59,105
1959,6.944,577.5,0,7,0,118,32,52
1960,5.67,807.0,0,1,0,114,55,76
1961,6.288,962.8,0,8,0,112,42,58
1962,4.243,676.1,0,4,0,159,67,123
1963,4.065,853.7,0,6,0,154,82,93
1964,5.3,749.5,0,17,0,140,64,78
1965,4.592,1213.0,0,1,0,155,73,140
1966,5.922,1049.8,0,4,0,129,51,104
1967,6.106,980.1,0,9,0,130,37,99
1968,5.271,1043.0,0,4,0,150,54,109
1969,5.251,1028.5,0,11,0,145,71,129
1970,4.881,914.2,0,5,0,143,70,127
1971,5.713,585.9,0,13,0,135,38,104
1972,5.16,844.3,0,7,0,141,51,71
1973,5.318,875.5,0,20,0,165,53,142
1974,5.416,1143.7,1,5,0,136,21,93
1975,5.751,718.0,0,15,0,143,29,85
1976,5.358,743.9,2,24,0,142,55,90
1977,5.782,1029.3,0,7,0,113,31,97
1978,4.914,870.7,1,14,0,125,50,99
1979,4.627,999.9,0,8,0,150,48,124
1980,4.764,1062.7,0,2,0,151,56,96
1981,5.61,1215.4,0,6,0,132,70,117
1982,6.23,796.6,0,13,0,136,37,92
1983,6.379,998.7,0,13,0,126,54,94
1984,5.337,1063.6,0,6,0,149,62,123
1985,5.276,865.8,0,3,0,127,66,89
1986,6.311,1010.8,0,3,0,106,61,103
1987,5.145,1029.6,1,7,0,119,73,108
1988,6.172,1017.4,0,11,0,125,44,106
1989,7.059,919.6,0,8,0,109,20,37
1990,6.34,867.0,0,10,0,110,42,70
1991,5.56,717.3,1,18,0,142,40,72
1992,6.485,1172.3,2,16,0,141,31,94
1993,5.825,1169.1,0,9,0,135,48,97
1994,6.967,1125.6,2,26,0,114,31,75
1995,6.061,1158.6,1,21,0,133,57,96
1996,4.281,858.3,0,6,0,149,82,139
1997,6.617,971.8,0,21,0,129,40,77
1998,6.037,1368.1,2,9,0,96,46,77
1999,6.418,1205.9,0,11,0,116,50,86
2000,6.846,1264.2,1,10,0,95,37,74
2001,6.155,1276.2,0,17,0,122,54,89
2002,5.309,661.2,1,3,0,65,22,39
2007,7.509,1259.2,0,9,1,90,24,42
2008,7.162,892.0,0,15,0,102,33,63
2009,7.022,1071.5,0,6,0,113,45,94
2010,5.435,1056.1,3,14,1,131,85,109
2011,7.657,919.0,0,9,0,108,31,45
2012,6.777,1067.3,0,12,0,103,41,78
2013,6.237,970.4,2,15,1,123,69,97
2014,8.078,855.3,0,9,0,89,24,30
2015,7.761,867.5,5,27,1,103,34,76
2016,7.205,897.5,0,14,0,115,27,54
2017,7.358,1095.3,0,13,0,106,37,68
2018,8.425,816.1,4,35,1,103,48,63
2019,8.107,1032.3,5,24,2,98,22,50
2020,8.286,864.6,3,14,1,98,16,31
2021,6.799,1012.6,0,7,1,118,46,68
2022,8.574,852.8,6,28,0,104,28,60
2023,8.936,1164.0,1,24,0,75,26,47
