year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1952,0.0,0.0,0,0,0,303,303,0
1953,0.0,0.0,0,0,0,302,302,0
1954,0.0,0.0,0,0,0,302,302,0
1955,0.0,0.0,0,0,0,302,302,0
1956,0.0,0.0,0,0,0,303,303,0
1957,0.0,0.0,0,0,0,302,302,0
1958,0.0,0.0,0,0,0,302,302,0
1959,0.0,0.0,0,0,0,302,302,0
1960,0.0,0.0,0,0,0,303,303,0
1961,0.0,0.0,0,0,0,302,302,0
1962,0.0,0.0,0,0,0,302,302,0
1963,0.0,0.0,0,0,0,302,302,0
1964,0.0,0.0,0,0,0,303,303,0
1965,0.0,0.0,0,0,0,302,302,0
1966,0.0,0.0,0,0,0,302,302,0
1967,0.0,0.0,0,0,0,302,302,0
1968,0.0,0.0,0,0,0,303,303,0
1969,6.591,265.0,9,29,2,181,181,0
1970,10.682,745.2,1,33,0,53,6,28
1971,11.397,547.7,5,34,0,36,12,17
1972,10.732,567.0,4,20,0,29,5,3
1973,11.427,453.0,11,51,1,32,1,1
1974,11.446,697.8,3,18,1,17,0,0
1975,12.205,485.8,12,43,2,23,0,1
1976,12.197,423.4,21,60,0,43,6,13
1977,11.605,568.2,1,17,0,31,0,1
1978,10.938,567.8,5,22,0,30,5,12
1979,10.356,601.6,4,26,0,60,19,40
1980,11.146,655.4,4,27,1,36,6,4
1981,11.41,790.0,4,27,0,46,0,13
1982,11.996,544.5,12,46,0,41,7,8
1983,12.291,619.4,14,53,3,32,4,5
1984,10.878,864.1,6,20,2,41,0,4
1985,10.4,677.8,4,27,0,59,25,37
1986,10.671,712.1,7,39,1,55,18,34
1987,10.468,687.4,5,24,2,61,17,20
1988,12.099,715.6,3,29,0,16,0,2
1989,12.924,549.0,9,57,2,11,0,0
1990,13.033,599.5,7,38,2,6,0,1
1991,11.82,453.0,5,32,4,41,8,14
1992,12.551,600.1,11,60,2,21,2,0
1993,11.494,621.7,2,27,0,41,3,1
1994,11.978,694.6,20,44,5,24,1,1
1995,12.426,633.3,22,56,0,26,4,3
1996,10.235,521.0,3,22,0,65,9,12
1997,11.618,689.7,7,37,3,37,11,16
1998,12.112,855.1,8,25,0,24,1,0
1999,12.61,630.6,11,52,1,23,2,11
2000,12.349,802.5,4,33,1,26,0,1
2001,12.223,741.3,11,40,0,35,0,5
2002,12.435,661.5,7,34,0,26,0,0
2003,12.323,468.4,21,69,2,58,9,8
2004,11.919,573.7,6,37,0,46,1,6
2005,12.267,665.4,7,44,1,37,2,11
2006,12.241,595.9,17,55,3,56,4,8
2007,12.893,775.4,4,31,1,17,0,0
2008,12.172,723.2,3,31,0,32,0,2
2009,11.854,610.6,5,41,0,44,8,10
2010,11.075,579.7,14,41,3,57,17,30
2011,12.395,589.8,4,42,1,41,2,7
2012,11.757,574.8,5,37,1,38,13,0
2013,11.16,483.0,12,37,1,61,13,26
2014,13.055,671.9,3,31,1,16,0,0
2015,11.744,602.6,15,40,2,35,0,4
2016,12.378,560.6,13,45,2,37,1,1
2017,12.644,564.4,10,45,0,38,2,4
2018,13.362,445.5,19,89,1,36,3,5
2019,13.076,517.4,18,62,2,23,1,5
2020,13.272,513.8,20,51,7,22,0,0
2021,11.794,780.3,3,39,2,40,4,14
2022,13.503,532.6,22,71,0,25,0,0
2023,13.392,830.3,13,52,1,29,0,0
2024,13.514,853.0,11,46,1,18,3,0
