year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1952,0.0,0.0,0,0,0,366,366,0
1953,0.0,0.0,0,0,0,365,365,0
1954,0.0,0.0,0,0,0,365,365,0
1955,0.0,0.0,0,0,0,365,365,0
1956,0.0,0.0,0,0,0,366,366,0
1957,0.0,0.0,0,0,0,365,365,0
1958,0.0,0.0,0,0,0,365,365,0
1959,0.0,0.0,0,0,0,365,365,0
1960,0.0,0.0,0,0,0,366,366,0
1961,0.0,0.0,0,0,0,365,365,0
1962,0.0,0.0,0,0,0,365,365,0
1963,0.0,0.0,0,0,0,365,365,0
1964,0.0,0.0,0,0,0,366,366,0
1965,0.0,0.0,0,0,0,365,365,0
1966,0.0,0.0,0,0,0,365,365,0
1967,0.0,0.0,0,0,0,365,365,0
1968,0.0,0.0,0,0,0,366,366,0
1969,5.98,355.5,9,29,2,213,191,2
1970,9.8,848.3,1,33,0,67,15,31
1971,10.42,653.4,5,34,0,50,12,18
1972,9.818,652.6,4,20,0,43,6,3
1973,10.238,571.2,11,51,1,48,2,11
1974,10.708,934.7,3,18,1,20,0,0
1975,10.921,605.4,12,43,2,40,1,2
1976,10.861,526.7,21,60,0,64,8,20
1977,10.694,712.8,1,17,0,46,0,2
1978,9.866,688.5,5,22,0,51,9,17
1979,9.625,795.5,4,26,0,69,19,40
1980,9.993,783.3,4,27,1,63,10,12
1981,10.12,966.4,4,27,0,71,8,18
1982,11.056,664.4,12,46,0,47,7,8
1983,11.088,773.4,14,53,3,53,5,5
1984,10.203,966.3,6,20,2,46,0,5
1985,9.402,825.3,4,27,0,80,31,44
1986,9.989,874.0,7,39,1,65,19,40
1987,9.638,826.0,5,24,2,72,19,20
1988,11.109,851.8,3,29,0,25,0,2
1989,11.727,682.8,9,57,2,27,0,0
1990,11.711,765.3,7,38,2,20,0,1
1991,10.64,622.7,5,32,4,57,9,14
1992,11.361,775.6,11,60,2,28,2,0
1993,10.182,817.5,2,27,0,61,8,2
1994,11.313,845.6,20,44,5,32,3,1
1995,10.879,719.6,22,56,0,56,8,4
1996,9.012,653.0,3,22,0,94,19,15
1997,10.616,804.3,7,37,3,47,11,16
1998,10.71,996.3,8,25,0,44,3,2
1999,11.376,793.2,11,52,1,38,2,13
2000,11.449,902.5,4,33,1,37,0,3
2001,10.905,893.6,11,40,0,57,2,5
2002,11.366,827.4,7,34,0,39,3,0
2003,11.332,564.9,21,69,2,69,9,8
2004,10.613,715.5,6,37,0,76,2,9
2005,11.048,752.3,7,44,1,61,6,20
2006,11.47,761.6,17,55,3,62,4,8
2007,11.535,926.4,4,31,1,36,1,0
2008,10.852,812.2,3,31,0,54,1,4
2009,10.886,810.7,5,41,0,57,10,16
2010,9.613,741.5,14,41,3,93,32,55
2011,11.455,709.7,4,42,1,49,2,8
2012,10.763,723.8,5,37,1,48,14,3
2013,10.287,606.3,12,37,1,71,13,26
2014,11.974,773.6,3,31,1,29,1,1
2015,11.39,733.8,15,40,2,35,0,4
2016,11.18,641.3,13,45,2,56,1,1
2017,11.466,742.2,10,45,0,50,2,6
2018,12.204,564.0,19,89,1,53,3,5
2019,11.867,672.0,18,62,2,41,1,5
2020,12.259,617.7,20,51,7,34,0,0
2021,10.812,879.0,3,39,2,57,4,14
2022,12.358,657.9,22,71,0,39,3,0
2023,12.872,994.8,13,52,1,32,0,0
