year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1938,8.798,890.7,5,20,0,68,7,37
1939,8.771,864.2,1,22,0,79,3,36
1940,6.935,777.8,0,9,0,90,36,69
1941,7.759,884.8,10,22,0,85,28,50
1942,7.558,691.2,3,24,0,91,41,78
1943,9.291,776.8,8,25,0,70,8,29
1944,8.542,994.4,7,25,0,72,12,59
1946,12.792,520.5,3,17,0,8,0,0
1947,9.113,529.2,29,64,0,90,37,67
1948,9.51,1046.6,5,18,0,54,8,20
1949,9.416,656.6,1,30,0,71,8,30
1950,9.31,893.2,5,24,0,57,9,21
1951,8.697,792.0,1,18,0,89,0,19
1952,8.524,931.2,9,25,0,83,11,67
1953,8.921,787.4,1,26,0,85,18,49
1954,7.869,1087.8,1,16,0,81,20,28
1955,7.524,920.4,0,18,0,98,18,73
1956,7.074,1237.9,0,8,0,87,28,47
1957,9.051,1130.2,9,22,0,58,4,33
1958,8.56,1218.3,1,24,0,80,16,60
1959,9.313,558.0,4,46,0,86,9,22
1960,8.61,1201.9,0,12,0,59,12,32
1961,9.463,1249.9,3,22,0,52,5,14
1962,7.67,942.5,0,12,0,71,14,35
1963,7.113,670.7,2,15,0,90,40,72
1964,8.494,641.1,7,37,0,79,8,13
1965,7.613,1115.1,0,7,0,90,14,52
1966,9.115,1141.5,1,21,0,57,14,32
1967,9.478,889.5,0,24,0,56,6,18
1968,8.741,966.0,2,16,0,78,11,32
1969,8.711,817.7,4,29,0,84,13,45
1970,8.014,1111.1,0,24,0,83,22,87
1971,8.492,581.1,3,29,0,80,15,35
1972,7.852,769.1,4,18,0,92,6,19
1973,8.708,728.7,4,37,0,96,1,30
1974,8.58,962.3,1,10,0,59,0,7
1975,9.397,736.8,9,36,0,65,0,14
1976,8.891,677.4,13,40,0,80,12,37
1977,8.812,816.1,1,14,0,68,4,34
1978,8.126,866.3,1,16,0,70,11,41
1979,7.568,878.3,1,18,0,100,20,77
1980,8.248,981.4,0,15,0,73,9,42
1981,8.733,1062.4,0,18,0,69,12,60
1982,8.975,796.6,2,35,0,80,9,30
1983,9.371,962.9,7,47,0,64,8,45
1984,8.103,1175.5,4,17,0,85,4,58
1985,7.499,808.4,1,13,0,93,32,62
1986,7.838,1022.1,3,26,0,78,27,67
1987,7.707,961.2,2,15,0,82,26,70
1988,9.312,963.6,0,14,0,66,3,43
1989,9.951,721.2,3,32,0,51,0,2
1990,9.897,767.1,5,26,0,43,1,16
1991,8.51,633.2,3,21,0,84,13,23
1992,9.465,900.2,3,29,0,65,3,13
1993,8.996,970.4,0,22,0,74,8,18
1994,9.774,1092.2,14,34,0,52,3,10
1995,9.825,1083.2,7,42,0,53,7,37
1996,7.879,674.1,3,18,0,86,24,42
1997,9.289,801.7,2,25,0,64,11,20
1998,9.764,1310.7,5,19,0,45,6,25
1999,10.1,910.9,1,35,0,57,7,35
2004,12.57,453.0,0,21,0,10,6,0
2005,9.382,968.2,2,32,0,64,20,43
2006,9.293,1035.8,9,41,0,78,15,57
2007,10.145,1295.6,2,19,0,60,3,7
2008,9.412,934.5,1,16,0,70,1,15
2009,9.175,782.3,1,26,0,73,15,34
2010,8.4,872.2,8,27,0,87,35,58
2011,9.762,790.8,1,24,0,74,7,21
2012,9.079,808.8,2,23,0,67,15,9
2013,8.611,652.6,7,26,0,88,32,54
2014,10.439,819.2,2,22,0,53,0,2
2015,4.337,396.6,0,0,0,87,4,20
2016,9.741,759.9,7,29,0,66,5,19
2017,9.73,920.5,3,24,0,76,12,33
2018,10.323,619.2,12,50,0,67,11,27
2019,10.112,842.2,13,37,0,72,7,15
2020,10.427,834.2,7,33,0,56,1,3
2021,9.099,867.0,2,17,0,86,9,34
2022,10.718,855.5,11,52,0,71,0,10
2023,10.688,1154.7,3,37,0,61,5,15
2024,11.162,1099.7,6,39,0,34,6,10
