year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,8.663,377.4,3,36,1,79,62,54
1948,10.048,490.0,2,13,1,48,18,18
1949,10.18,423.6,1,14,0,51,13,15
1950,9.742,579.6,0,15,0,55,21,20
1951,9.227,463.7,1,15,0,67,16,12
1952,8.852,505.1,2,15,0,70,11,22
1953,10.25,485.1,4,27,0,63,14,34
1954,8.289,602.7,2,10,0,80,40,49
1955,8.418,484.4,0,21,0,85,36,52
1956,7.768,493.2,0,10,0,79,35,44
1957,9.523,450.0,3,19,0,56,3,8
1958,8.784,543.6,0,11,0,81,23,39
1959,10.228,265.2,5,28,0,55,16,17
1960,8.85,504.7,0,10,0,64,21,38
1961,10.3,541.1,1,18,0,35,10,9
1962,8.553,436.2,0,3,0,52,16,22
1963,8.14,338.0,6,24,1,85,54,65
1964,8.922,381.4,5,28,0,71,28,29
1965,8.568,525.1,0,10,0,64,17,46
1966,9.41,546.4,3,24,0,57,31,44
1967,10.419,450.9,2,20,0,38,4,9
1968,9.562,476.8,2,32,0,54,13,27
1969,8.733,399.9,7,34,0,86,31,69
1970,8.016,543.9,1,22,0,87,41,88
1971,9.445,318.6,5,34,0,55,19,31
1972,8.628,474.5,1,18,0,54,25,35
1973,9.658,341.7,6,30,1,53,3,11
1974,9.448,470.4,2,9,0,44,2,6
1975,10.22,414.9,7,41,0,41,3,5
1976,8.979,385.0,6,26,0,74,24,38
1977,9.251,493.6,1,12,0,55,10,28
1978,8.76,424.8,3,23,0,69,22,36
1979,7.978,395.0,2,21,0,87,45,71
1980,8.192,649.6,0,10,0,87,29,44
1981,9.577,644.6,1,23,0,52,16,32
1982,9.665,364.0,9,38,0,59,25,24
1983,10.403,512.6,3,45,0,42,7,29
1984,9.063,503.7,1,18,0,64,7,14
1985,8.162,414.6,1,20,0,74,39,52
1986,8.404,458.6,8,25,0,67,37,52
1987,7.55,431.7,1,13,0,82,37,70
1988,10.061,499.1,0,27,0,52,0,19
1989,11.114,320.3,10,40,0,27,0,1
1990,11.329,457.5,4,27,0,24,3,5
1991,9.563,348.0,3,23,0,61,14,19
1992,10.542,400.4,14,42,1,41,5,7
1993,9.507,529.8,0,17,0,59,11,23
1994,10.148,570.5,17,33,0,39,12,19
1995,10.394,499.0,10,36,0,51,6,17
1996,8.004,407.6,4,23,0,93,44,41
1997,3.661,193.4,0,3,0,182,136,18
1998,9.678,471.6,0,12,0,41,16,0
1999,10.132,370.6,3,36,0,51,14,0
2000,10.173,485.1,5,21,0,49,13,0
2001,9.871,467.4,4,31,0,70,23,0
2002,10.75,490.1,8,47,0,49,8,0
2003,9.706,304.4,12,51,0,91,29,0
2004,9.716,487.3,1,24,0,63,20,0
2005,10.237,469.5,5,34,0,63,13,36
2006,10.355,421.4,13,55,0,68,22,44
2007,11.269,607.7,2,30,0,24,4,7
2008,10.793,482.5,7,27,0,30,2,5
2009,10.208,415.7,5,37,0,58,9,21
2010,9.182,514.4,12,33,1,72,38,62
2011,10.572,602.7,2,33,0,56,13,8
2012,10.151,387.4,6,25,0,49,18,18
2013,9.663,554.4,5,27,0,79,25,55
2014,11.297,494.9,2,34,0,28,12,12
2015,10.299,477.5,8,36,0,46,3,10
2016,10.87,373.9,8,39,0,47,13,9
2017,10.463,677.6,0,22,0,54,13,14
2018,11.484,340.5,24,61,1,55,13,22
2019,11.305,433.9,17,53,0,56,23,2
2020,11.481,499.0,9,34,0,20,0,0
2021,10.599,565.0,5,37,0,55,13,19
2022,11.606,483.9,14,44,0,43,1,0
2023,11.639,491.0,8,49,0,47,1,5
2024,12.247,558.4,13,45,0,31,7,10
