year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,7.762,526.1,3,36,1,98,65,60
1948,8.884,518.8,2,13,1,76,23,18
1949,9.099,608.4,1,14,0,72,13,15
1950,8.354,666.0,0,15,0,89,31,25
1951,8.52,583.2,1,15,0,76,16,12
1952,7.473,572.3,2,15,0,111,19,47
1953,9.152,529.6,4,27,0,89,17,36
1954,7.51,760.1,2,10,0,99,43,53
1955,7.581,552.3,0,21,0,110,40,60
1956,6.849,562.1,0,10,0,108,43,53
1957,8.409,521.6,3,19,0,81,11,19
1958,7.867,576.1,0,11,0,98,24,42
1959,8.889,317.2,5,28,0,75,23,30
1960,8.024,641.1,0,10,0,82,24,40
1961,8.776,609.5,1,18,0,61,21,19
1962,7.196,494.0,0,3,0,86,30,42
1963,7.174,443.4,6,24,1,111,68,79
1964,7.931,441.5,5,28,0,95,37,42
1965,7.315,637.0,0,10,0,95,29,57
1966,8.21,659.9,3,24,0,82,33,52
1967,9.128,571.3,2,20,0,63,11,25
1968,8.112,555.9,2,32,0,86,30,38
1969,7.155,496.7,7,34,0,122,60,103
1970,7.255,657.8,1,22,0,103,48,95
1971,8.599,386.0,5,34,0,73,20,38
1972,7.768,521.8,1,18,0,74,29,35
1973,8.383,446.5,6,30,1,79,9,28
1974,8.721,605.2,2,9,0,49,2,8
1975,8.965,467.1,7,41,0,62,6,11
1976,7.851,446.3,6,26,0,103,29,55
1977,8.372,580.7,1,12,0,72,10,28
1978,7.696,520.7,3,23,0,94,33,41
1979,7.191,518.3,2,21,0,105,48,78
1980,7.283,732.2,0,10,0,115,37,58
1981,8.099,731.0,1,23,0,84,34,55
1982,8.69,424.5,9,38,0,79,28,26
1983,9.004,595.0,3,45,0,73,17,49
1984,7.878,591.3,1,18,0,94,20,21
1985,7.139,522.6,1,20,0,101,53,66
1986,7.718,552.1,8,25,0,86,42,61
1987,6.884,526.6,1,13,0,103,44,73
1988,8.893,589.8,0,27,0,80,7,25
1989,9.657,433.1,10,40,0,65,8,6
1990,9.953,563.1,4,27,0,50,6,10
1991,8.506,440.7,3,23,0,79,16,19
1992,9.277,499.4,14,42,1,59,12,7
1993,8.178,642.0,0,17,0,86,20,45
1994,9.273,661.6,17,33,0,52,14,20
1995,8.548,579.6,10,36,0,98,27,37
1996,6.846,472.9,4,23,0,129,62,45
1997,3.298,209.9,0,3,0,227,169,18
1998,8.153,544.3,0,12,0,78,38,0
1999,8.944,475.6,3,36,0,79,15,0
2000,9.167,549.3,5,21,0,67,25,0
2001,8.548,551.5,4,31,0,105,30,0
2002,9.058,558.2,8,47,0,82,25,0
2003,8.776,367.6,12,51,0,112,30,0
2004,8.731,567.9,1,24,0,84,20,3
2005,9.033,565.1,5,34,0,93,17,50
2006,9.749,499.6,13,55,0,72,22,44
2007,9.992,686.8,2,30,0,39,6,7
2008,9.646,581.5,7,27,0,49,4,11
2009,9.067,523.9,5,37,0,80,16,31
2010,7.642,669.6,12,33,1,111,66,91
2011,9.523,686.0,2,33,0,71,13,8
2012,8.914,473.1,6,25,0,73,27,33
2013,8.879,630.7,5,27,0,93,25,55
2014,10.163,595.0,2,34,0,45,19,17
2015,9.785,586.6,8,36,0,54,3,11
2016,9.681,472.9,8,39,0,73,13,10
2017,9.505,777.4,0,22,0,65,13,15
2018,10.365,398.9,24,61,1,71,13,22
2019,10.255,522.8,17,53,0,67,23,2
2020,10.408,556.2,9,34,0,31,0,1
2021,9.518,639.4,5,37,0,73,18,33
2022,10.284,553.9,14,44,0,64,11,12
2023,11.453,525.1,8,49,0,47,1,5
