year,month,averageTemperature,totalPrecipitation,averageSnowCover
1950,1,-1.671,42.1,9.0
1950,2,3.332,58.0,89.0
1950,3,4.41,18.0,90.0
1950,4,6.52,83.8,0.0
1950,5,13.794,88.3,0.0
1950,6,17.543,55.7,0.0
1950,7,17.829,91.4,0.0
1950,8,17.71,43.1,0.0
1950,9,13.253,47.9,0.0
1950,10,7.768,33.9,33.0
1950,11,3.907,66.7,1.0
1950,12,-2.855,36.8,267.0
1951,1,1.439,21.6,179.0
1951,2,1.629,23.5,26.0
1951,3,1.658,26.5,22.0
1951,4,7.51,13.9,0.0
1951,5,11.016,30.2,0.0
1951,6,15.14,125.5,0.0
1951,7,17.39,54.7,0.0
1951,8,17.41,74.1,0.0
1951,9,14.957,25.8,0.0
1951,10,7.106,17.6,0.0
1951,11,6.477,59.9,0.0
1951,12,2.635,22.0,5.0
1952,1,-0.277,21.1,138.0
1952,2,-0.093,13.2,70.0
1952,3,1.935,78.0,20.0
1952,4,10.753,26.2,3.0
1952,5,11.877,45.1,0.0
1952,6,15.317,32.8,0.0
1952,7,18.294,24.5,0.0
1952,8,18.371,45.0,0.0
1952,9,10.37,156.0,0.0
1952,10,7.019,68.7,0.0
1952,11,1.19,63.2,4.0
1952,12,-1.065,16.1,51.0
1953,1,-1.032,51.7,619.0
1953,2,0.036,17.1,116.0
1953,3,5.71,9.2,0.0
1953,4,9.163,18.7,0.0
1953,5,13.087,60.4,3.0
1953,6,16.123,110.3,0.0
1953,7,17.981,81.7,0.0
1953,8,17.126,14.9,0.0
1953,9,14.117,29.9,0.0
1953,10,10.752,33.8,0.0
1953,11,5.177,1.3,0.0
1953,12,2.919,13.5,8.0
1954,1,-4.606,38.6,93.0
1954,2,-4.486,15.5,22.0
1954,3,4.219,16.2,0.0
1954,4,5.447,49.9,0.0
1954,5,11.881,47.6,0.0
1954,6,16.633,39.3,0.0
1954,7,14.403,134.3,0.0
1954,8,16.452,84.6,0.0
1954,9,13.667,75.3,0.0
1954,10,10.497,48.0,0.0
1954,11,4.243,21.9,0.0
1954,12,3.258,50.9,5.0
1955,1,-2.374,51.6,104.0
1955,2,-3.068,34.8,211.0
1955,3,-0.126,21.4,109.0
1955,4,6.997,48.2,0.0
1955,5,10.416,50.1,0.0
1955,6,14.297,63.3,0.0
1955,7,16.581,149.6,0.0
1955,8,16.429,85.9,0.0
1955,9,13.747,50.2,0.0
1955,10,8.126,42.6,0.0
1955,11,4.057,18.6,4.0
1955,12,2.274,70.5,13.0
1956,1,-0.452,29.1,26.0
1956,2,-11.297,23.8,412.0
1956,3,2.206,32.6,13.0
1956,4,5.033,86.3,15.0
1956,5,12.616,63.0,0.0
1956,6,13.187,123.8,0.0
