year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1950,8.484,665.7,6,24,0,80,37,52
1951,8.73,495.3,4,19,0,66,16,29
1952,7.833,589.9,4,27,0,110,37,52
1953,9.318,442.5,1,29,0,84,28,49
1954,7.708,622.1,2,13,0,101,37,34
1955,7.337,686.8,0,10,0,116,41,72
1956,6.616,725.5,0,4,0,108,51,55
1957,8.678,527.1,7,22,2,81,10,26
1958,8.27,730.8,0,17,0,101,17,56
1959,9.223,402.3,4,37,1,84,19,42
1960,8.325,696.5,1,13,0,86,25,62
1961,9.059,677.5,2,23,0,67,21,38
1962,7.103,461.7,1,17,0,102,37,56
1963,7.052,457.8,5,14,0,107,71,80
1964,8.054,453.1,12,40,3,101,39,56
1965,7.498,659.6,0,16,0,97,35,75
1966,8.508,695.1,2,21,0,85,29,39
1967,9.037,524.4,2,25,0,80,16,30
1968,8.158,603.7,1,22,0,110,41,46
1969,7.845,605.9,6,32,4,121,48,93
1970,7.925,703.3,1,28,0,97,37,78
1971,8.816,457.3,10,39,1,73,16,48
1972,7.969,607.2,5,23,0,85,19,38
1973,8.534,507.5,8,34,0,94,13,34
1974,8.997,762.3,5,19,2,44,1,6
1975,9.12,501.2,5,42,0,73,10,14
1976,8.622,427.4,5,37,0,91,31,38
1977,8.881,769.2,0,14,0,64,11,30
1978,8.06,537.5,2,22,0,86,24,47
1979,7.829,588.9,3,26,0,107,29,65
1980,7.757,619.8,2,19,0,107,32,61
1981,8.479,761.0,2,24,0,108,27,80
1982,9.472,327.2,5,51,0,83,17,17
1983,9.355,525.4,12,55,1,80,23,34
1984,8.015,689.8,3,16,1,99,15,33
1985,7.62,500.0,2,28,0,109,50,66
1986,8.096,599.6,7,37,1,80,41,59
1987,7.308,703.8,1,23,1,100,41,65
1988,9.469,535.6,4,28,1,76,9,33
1989,9.974,466.9,6,34,0,64,8,4
1990,9.974,440.3,7,33,0,58,8,17
1991,0.0,26.5,0,0,0,17,2,2
2007,11.116,539.2,2,25,0,27,8,9
2008,9.479,543.5,8,30,0,63,12,17
2009,9.154,660.3,3,37,0,83,32,51
2010,7.676,697.1,9,31,2,108,69,98
2011,9.825,498.2,1,40,0,66,19,22
2012,9.265,537.8,6,37,1,71,26,41
2013,8.55,611.6,13,33,0,102,42,80
2014,10.327,543.5,5,32,1,44,14,17
2015,10.149,470.3,19,44,2,67,7,23
2016,9.602,527.0,13,43,0,75,14,18
2017,9.678,646.3,3,38,0,64,20,29
2018,10.558,449.6,19,70,3,74,23,20
2019,10.469,530.4,18,58,0,62,7,17
2020,10.617,552.9,9,45,2,46,1,3
2021,9.135,668.0,2,36,0,83,20,48
2022,10.655,510.8,18,63,0,59,13,27
2023,10.803,711.3,8,61,0,64,14,24
2024,4.078,90.5,0,0,0,17,8,13
