endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-26;null;null;null;null
1952-09-26;null;null;null;null
1953-09-26;null;null;null;null
1954-09-26;null;null;null;null
1955-09-26;null;null;null;null
1956-09-26;null;null;null;null
1957-09-26;null;null;null;null
1958-09-26;null;null;null;null
1959-09-26;null;null;null;null
1960-09-26;null;null;null;null
1961-09-26;null;null;null;null
1962-09-26;null;null;null;null
1963-09-26;6;38;0;44
1964-09-26;0;41;0;30
1965-09-26;5;28;0;38
1966-09-26;1;35;0;20
1967-09-26;6;33;0;20
1968-09-26;4;31;0;26
1969-09-26;2;40;0;27
1970-09-26;2;40;0;29
1971-09-26;4;39;0;30
1972-09-26;6;29;0;13
1973-09-26;null;null;null;null
1974-09-26;5;31;0;6
1975-09-26;0;30;0;7
1976-09-26;3;29;0;14
1977-09-26;1;30;0;16
1978-09-26;0;21;0;23
1979-09-26;0;37;0;26
1980-09-26;3;21;0;25
1981-09-26;4;34;0;34
1982-09-26;0;38;0;29
1983-09-26;7;53;0;19
1984-09-26;4;24;0;23
1985-09-26;5;42;0;30
1986-09-26;6;54;0;38
1987-09-26;4;53;0;26
1988-09-26;6;39;0;9
1989-09-26;1;29;0;0
1990-09-26;4;42;0;17
1991-09-26;4;42;0;16
1992-09-26;15;48;0;13
1993-09-26;3;40;0;19
1994-09-26;15;55;0;15
1995-09-26;5;37;0;20
1996-09-26;4;34;0;30
1997-09-26;0;40;0;13
1998-09-26;10;43;0;12
1999-09-26;3;35;0;14
2000-09-26;7;48;0;24
2001-09-26;7;44;0;24
2002-09-26;8;45;0;18
2003-09-26;22;75;0;24
2004-09-26;2;39;0;23
2005-09-26;11;43;0;27
2006-09-26;10;46;0;39
2007-09-26;9;46;0;3
2008-09-26;6;52;0;8
2009-09-26;4;43;0;25
2010-09-26;14;41;0;33
2011-09-26;11;45;0;18
2012-09-26;14;60;0;23
2013-09-26;16;48;0;21
2014-09-26;7;31;0;0
2015-09-26;25;59;0;7
2016-09-26;5;53;0;10
2017-09-26;11;61;0;24
2018-09-26;8;70;0;18
2019-09-26;16;63;0;13
2020-09-26;6;53;0;8
2021-09-26;16;51;0;8
2022-09-26;12;60;0;4
2023-09-26;16;58;0;9
2024-09-26;20;76;0;7
