endDate;heatDays;summerDays;tropicalNights;iceDays
1937-08-04;1;15;0;11
1938-08-04;0;19;0;23
1939-08-04;0;10;0;34
1940-08-04;0;3;0;40
1941-08-04;0;11;0;27
1942-08-04;0;7;0;48
1943-08-04;0;7;0;20
1944-08-04;0;5;0;48
1945-08-04;null;null;null;null
1946-08-04;0;12;0;29
1947-08-04;1;22;0;39
1948-08-04;null;null;null;null
1949-08-04;null;null;null;null
1950-08-04;null;null;null;null
1951-08-04;null;null;null;null
1952-08-04;null;null;null;null
1953-08-04;null;null;null;null
1954-08-04;null;null;null;null
1955-08-04;null;null;null;null
1956-08-04;null;null;null;null
1957-08-04;6;15;0;14
1958-08-04;1;22;0;28
1959-08-04;0;10;0;18
1960-08-04;0;6;0;17
1961-08-04;0;13;0;11
1962-08-04;0;14;0;26
1963-08-04;1;16;0;41
1964-08-04;0;21;0;34
1965-08-04;1;14;0;33
1966-08-04;0;9;0;20
1967-08-04;1;19;0;18
1968-08-04;0;14;0;18
1969-08-04;0;22;0;24
1970-08-04;0;17;0;29
1971-08-04;0;22;0;26
1972-08-04;1;10;0;11
1973-08-04;1;18;0;21
1974-08-04;2;12;0;0
1975-08-04;1;24;0;3
1976-08-04;6;34;0;11
1977-08-04;2;18;0;7
1978-08-04;0;14;0;16
1979-08-04;0;23;0;17
1980-08-04;3;12;0;20
1981-08-04;0;23;0;36
1982-08-04;0;21;0;14
1983-08-04;5;28;0;19
1984-08-04;1;9;0;24
1985-08-04;1;10;0;32
1986-08-04;1;19;0;41
1987-08-04;0;9;0;40
1988-08-04;0;11;0;11
1989-08-04;0;5;0;5
1990-08-04;0;11;0;15
1991-08-04;1;19;0;28
1992-08-04;0;16;0;15
1993-08-04;1;15;0;17
1994-08-04;3;34;0;11
1995-08-04;1;18;0;14
1996-08-04;0;14;0;30
1997-08-04;0;6;0;8
1998-08-04;2;15;0;13
1999-08-04;0;12;0;16
2000-08-04;0;12;0;10
2001-08-04;0;15;0;10
2002-08-04;1;18;0;7
2003-08-04;3;31;0;25
2004-08-04;0;13;0;24
2005-08-04;0;23;0;28
2006-08-04;2;30;0;35
2007-08-04;1;15;0;5
2008-08-04;1;19;0;7
2009-08-04;1;15;0;17
2010-08-04;0;23;0;30
2011-08-04;0;11;0;16
2012-08-04;0;17;0;22
2013-08-04;6;20;0;27
2014-08-04;1;12;0;0
2015-08-04;5;29;0;14
2016-08-04;0;12;0;5
2017-08-04;1;26;0;19
2018-08-04;1;20;0;21
2019-08-04;6;25;0;10
2020-08-04;0;13;0;2
2021-08-04;0;15;0;20
2022-08-04;4;30;0;8
2023-08-04;4;21;0;16
