endDate;heatDays;summerDays;tropicalNights;iceDays
1990-08-05;null;null;null;null
1991-08-05;null;null;null;null
1992-08-05;null;null;null;null
1993-08-05;null;null;null;null
1994-08-05;0;0;0;102
1995-08-05;0;0;0;112
1996-08-05;0;0;0;116
1997-08-05;0;0;0;109
1998-08-05;0;0;0;99
1999-08-05;0;0;0;102
2000-08-05;0;0;0;113
2001-08-05;0;0;0;99
2002-08-05;0;0;0;99
2003-08-05;0;0;0;103
2004-08-05;0;0;0;108
2005-08-05;0;0;0;109
2006-08-05;0;0;0;112
2007-08-05;0;0;0;78
2008-08-05;0;0;0;105
2009-08-05;0;0;0;105
2010-08-05;0;0;0;115
2011-08-05;0;0;0;85
2012-08-05;0;0;0;96
2013-08-05;0;0;0;118
2014-08-05;0;0;0;88
2015-08-05;0;0;0;98
2016-08-05;0;0;0;104
2017-08-05;0;0;0;98
2018-08-05;0;0;0;89
2019-08-05;0;0;0;100
2020-08-05;0;0;0;70
2021-08-05;0;0;0;104
2022-08-05;0;0;0;95
2023-08-05;0;0;0;95
