year;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1990;null;null;null;null;null
1991;null;null;null;null;null
1992;null;null;null;null;null
1993;null;null;null;null;null
1994;-1.43;0;0;0;153
1995;-2.84;0;0;0;170
1996;-3.05;0;0;0;177
1997;-1.97;0;0;0;165
1998;-2.41;0;0;0;161
1999;-2.44;0;0;0;157
2000;-1.73;0;0;0;164
2001;-2.29;0;0;0;163
2002;-1.7;0;0;0;160
2003;-1.62;0;0;0;154
2004;-2.52;0;0;0;162
2005;-3.03;0;0;0;158
2006;-1.61;0;0;0;152
2007;-1.52;0;0;0;147
2008;-1.89;0;0;0;166
2009;-2.21;0;0;0;158
2010;-3.2;0;0;0;176
2011;-0.64;0;0;0;120
2012;-1.64;0;0;0;139
2013;-2.1;0;0;0;164
2014;-1.14;0;0;0;125
2015;-0.82;0;0;0;126
2016;-1.59;0;0;0;158
2017;-1.7;0;0;0;162
2018;-1.03;0;0;0;128
2019;-1.35;0;0;0;151
2020;-0.95;0;0;0;119
2021;-2.2;0;0;0;153
2022;null;0;0;0;111
